Number,Summary,Score,Network
06lTquWPAOVJexhZonvQCa,"Joanna: Hi there. I'm Rebecca. Hi there, I'm Joanna. I cast this is a show where we'll be discussing the creative like not just as individuals but also as a community will also talk about what it's like to express ourselves and share stories through our respective creative Fields. Also the time you're here from us, but will also be featuring other artists on this podcast as well. If you're interested in listening to this podcast, be sure to check us out every second Sunday of the month on Spotify Apple podcast or whatever you listen to. Just enjoy. JD: I'm JD and I'm here to talk about the art of writing and the art form of writing. I've been doing it for a long time. I'll be back soon. Thanks for listening. Erin: Thank you. Good morning. I're JD F.J.J.: Good morning, JD.Ernest: Thanks. Ernie. Erinn. Ernin. Eryn. Errin. Erne.",1,bartcnn
07y0yNc4rF8JOVDEAX7zT2,"Hi. Hello and welcome to episode 3 of the Privacy right podcast. I'm Noel boivin senior Communications officer with the office of the information and privacy commissioner for British Columbia. Today, we're discussing a topic that hits home literally for the estimated 1.5 million people who live in strata housing in this province strata corporations are legal entities whose members are the owners of the individual strata lots and common areas these corporations and their agents are considered organizations under pipa. They collect and process everyday their legal obligations to safeguard personal information and how our office can help. I spoke to experts in the field who deal with issues like these on a daily basis including the heads of the condominium homeowners association and the Vancouver Island strata owners. As well as two representatives of Victoria based property management firm. We wanted to hear their most common strategy related privacy concerns and how they're dealing with these issues. And this is part of our privacy right educational series privacy, right? Aims to connect British Columbia's personal information protection act or HIPAA to the everyday work of the more than 1 million organizations that collect use or disclose personal information in this state. It's right there in the name of the act right?",2,bartcnn
00v0W2K3d8o68maX79QK2v,"Welcome back to this edition of days and days. I'm your host Peyton Brown joined in studio to my right is called Snodgrass Portobellos across the way from East Kate Simmons. What's up guys and gals to his right is Omar. He is an OG Natty gang since day one members today one pod. He just focuses our producer. Let's get it done boys. So right off the rip we hit batch talk, I guess because Me Kate and Owen mostly. How's it going? There? It is and behind me is roommate cow with really want to hear him. He's exactly I know but you said but you can't hear me. How is my opinion on how much as you do about our pot before you came on here? I listen every episode. It's gonna be hella where so me everybody here except for roommate cow have been at gwad absolutely deleting marks Kate. I think Cordy stumped us all he had the most marks I think tonight at 8:00. I don't know how I got it, but I got five. I can't do this. I just don't even want to talk about it.",0,bartcnn
081FoKeWRf8nzJi6MQFKRl,"Today we talked about what an idea is and what it can do. And idea could be the country and idea could change the world. Rome is built on an idea, right? He told us what happens when he sees a great idea, but you can just tell that people prints are turning weather is the strategy the counter person the project manager or anybody even before we get there in within the room with creative people. We talked about how they became interested in advertising when he was young. He's worked at agencies all over the world starting at Ogilvy and Singapore before working at modernista in Boston and anomaly in New York and then joining Conde Nast. I hear he's also a fine artist electronic music Aficionado and an all-around good guy and he'll be our co-host from time to time throughout version final here are a couple highlights from our conversation. Welcome to episode 1 of version final a podcast about where ideas come from. Today's guest is Xavier Tio Dave is the executive creative director at cnx leading a team of talented creative designers and producers. Let's start by how you got here how I got to be any CD here? What's your career path to get to where you are today?",2,bartcnn
08RS6NQIGy9O2KyKVlCzdU,"Hello. My name is Luke. I'm here with Joe Justin and Dom episode 24. How's it going guys? I'm doing good, man. I've had a good weekend so far I decided I'm going to sit out the Arnold because I really don't feel like me and sick or dealing with all this. So I feel like said I'm gonna sit this one out, you know, hopefully all my clients and my friend understand. And then thing and you'll be seeing me quite frequently in California. What's going on guys? Welcome to all business bodybuilding. Yeah, I just had to follow me good question DC or state good question. What does that I need to know this. What was that you selling you back? Oh, no. No, I'm shipping that I'm stripping that and my car. To shit, my which is not working at all mm shit my car and bike would just would be just totally ridiculous. I was like why am I going to drive across the country in a truck with my dogs on the back just for a bed couches my clothes and some stuff like that and then I looked at shipping it and flying and it's like $6,500.",1,bartcnn
00x6bXv5JPNTCDteN5JGlP,"Welcome to the Mind Meets Body podcast. This week's guest needs no introduction. She is the magic behind words for Wanderer loving my language neon soul and my all-time favorite the today I affirm Journal which I have to be honest has been the only Journal I have ever been able to stick to and incorporate into a daily Wellness routine. Join me Maria Sosa of holistically Grace as we take a deep dive into redefining and exploring Health through the mind and body. She teaches workshops and Retreats centered on helping others find their voice through storytelling poetry and narrative writing rooted in trust without shame. Welcome to the show. Hi Maria. Thank you so much for having me. I am so happy to be here. I love all the things that you share how you speak? And I remember when you started following me on Instagram. I literally had to take a screenshot of it. So it's really a pleasure to be able to chat with you and get to know one another a little better. So now that we've gotten that out of the way and a few of my, you know embarrassing moments, how are you? I'm doing good. Hey there, welcome to the mind meets body podcast.",3,bartcnn
00y3rxCkHBrbY1xwqojEGR,"Well, I'm starting to get really like weird as I get older meaning I've gotten very focused even recent times even more around kindness and like who do I want to be around when I just genuinely I saw you very recently maybe four to seven eight ten weeks ago at a keynote that we were both. We saw each other we adapt it up. I was on The age they're just kind of announcing me. I saw a media black something something something and it broke down and said, you know, what do you realize that the inspiration for X-Men for Stanley was Malcolm X and Martin Luther King. Is that true so fucking so I'm not going to jump around and just assume right I go and do my research. I find various articles History Channel what people say about the X-men. I think the same here. Well, how do you mean it? Well, here's what happened. We were both speaking at an event and I saw your for a brief second because you spoken on was the Green Room. And as I was walking on stage it was I literally was speaking to myself before I said hello to the crowd of like it's really funny when you like somebody what happens with your chemicals in your body.",0,bartcnn
00yoUSA2yh7eAY8t45JM91,"Okay. Hey you guys thank you guys so much for joining me and welcome to another episode of tea time on filter with your girl lovely tea and I hope you guys are doing good today. Guess what I have some piping hot tea for you guys. A teacup and sip slow because he's definitely spilling some tea. So as of an hour ago, Carl did an interview with billboard magazine and basically he's telling his side of the story. I'm going to go ahead and reach you guys the interview what he had to say about the entire situation. So this is what billboard is saying according to Crawford after Meg signed to Roc Nation in September.",3,bartcnn
01D58jn9qXZ01y8pRQX0KZ,"We're going to head over to Ray Vaughan Stevenson now, he's not really old but he's like the grandfather of the team the man then he Don't play ball for a while. He don't play an Oklahoma. He's what my ass every time I played against them because to get something like this. I've got the owner of the lot and football Savages Marvin Richards. I told you I was going to be a Savage Friday. Hers, right, right. Really? I'm gonna start with the owner first real quick Marvin. Hi, everybody would it do is you boys do see Triple do cak answer. What's going on guys? Like this 2018 semi-pro football season you guys are in the tuffle league down in Texas the only Oklahoma really Outsider team. What was what made you decide to leave the confines of Oklahoma and go play in Texas. Well Ashley Mama Tina, she got a hold of me and basically talk to me about transferring over to the to uofl and I talked to the commissioner and I really He liked how they is handling things. It would seem like it was a good thing to switch over. I like the challenges that we're facing all ready, sir.",0,bartcnn
01VLfoxXkwAXtuYGTQYrsT,"Hi. Hey guys, I'm Ashley Bowden. I'm Maria Menounos and you're tuned in to AfterBuzz TV the ESPN of TV talk now. Welcome back guys and Daddy love having you here. I so excited new video new gossip. We have so much new to get through so much gossip II just they stayed with me girl. Stay busy when one of your Oseland and tree and to my immediate left. So let's just kind of Dive Right In. Okay, let's start with AB pulp. Well, I did some in stock in this weekend and Paul nor Karine have posted one another on their page since November December 2019. So that leaves all of us nosy people wondering what's really going on. The last we heard was that there in the beginning stages of divorce per the divorce process. Now Karine did tell us-- week or US Weekly that she was looking for a divorce attorney. But the plot twist is that their Instagram biles both acknowledge one another as husband and wife. So if you go to Carini's Instagram bio, it says that she's married to Paul. It's very very obvious. I mean, I think that I think it's part of their story really.",1,bartcnn
1E23TJE5PZuN8hFIbiOkie,"Hiya. Hiya. Are you very much? Video, thank you. I'm a modern man, man for the Millennium digital and smoke-free a diversified Multicultural postmodern deconstructionist, politically anatomically and ecologically incorrect. I've been up length and downloaded have been inputted now. Sourced and all the upside of downsizing another downside of upgrading. I had to face some of data basement databases in cyberspace. So I'm interactive I'm hyperactive and from time to time. You can't shut me up. I ride with the tide. I party hardy and lunchtime is crunch time. I eat fast food in the slow lane. I got no need for Coke and speed I got nowhere. I'll take a short position on the long Bond and my Revenue stream has its own. My output is down, but my income is up. Cash flow every junk mail to eat junk food. I bought a microwave in a mini-mall about a minivan and a mega store. I buy junk bonds or watch Trash Sports. I keep the pedal to the metal and the rubber on the road. I am I am.",1,bartcnn
1EPOaWpjdUB7lB589jjTx3,"are in the car with Logan. Are you ready? Are you going to do stuff you want me to introduce you? Okay, what's up guys? My name is Andre. You already know who I am. I love a girl for years of friendship. Alcoholism brought us together Andre whether you like it or not for years. All right guys before we jump into this episode. I'm going to tell you real quick about anchor if you haven't heard of Banker. It's literally the easiest way to make a podcast because everything you need is in one place. There's creation tools that allow you to record and edit your podcast. So right from your phone or your computer and then anchor distribute your podcast for you, so you can be heard on Spotify Apple podcast and all those other platforms out there without even having to do anything you're also able to make money from your podcast regardless of your listenership. So it doesn't matter if you have just your mom listening or the State of Texas you can still be heard and get paid. So if you're interested in starting your own podcast, be sure to download the free anchor app or go to Anchor dot f m-- to get started.",1,bartcnn
1EUY0YMsUCReAi78xtVKeU,"I'm Kyle Meredith with the consequence podcast Network. I'm talking with the Psychedelic Furs founding member Tim Butler jumps on the phone to talk about the band's first brand new album since 1991 is World outside. I get to hear all about that sort of helping to create post-punk coming out of the punk movement and being in a six-piece band with saxophone. Well it helped Define their sound anyway, so we're going to get into that as well. Now that wasn't an instrument that was completely obscure that time there were still plenty of bands doing that even looking in something like the E Street Band in a very different type of rock genre but coming out from the punk world and not being ska. So that's a really interesting moment coming up in this interview is also more band input than they've ever had at least that they've had in a Very Long time that went into this album that also includes one of the co-producers Richard fortus now you'll know that name. Tens going to tell us he was the perfect person to pick to help Helm This Record is a lot of alliteration in that sentence right there. So let's jump into this talking about the record.",1,bartcnn
1EcBqy8tM3TYInm1k8Fdbm,"Welcome back ladies and gentlemen to another exciting Adventure here on fear skate paranormal podcast. I am your host Stephen Gearhart, and I am joined as usual by my Heavenly Body himself universe Josh Rutledge. We're getting spooky with the head of Detroit paranormal Expeditions. Todd Bonner. He's Be on the line here in just a moment. I hope you brought your walking to hide under the spooky cruise going to discuss things and events from other Realms ghosts Cryptids aliens. Be sure to hold the tube like it extra tight as the boys take you deep into the fierce Gale Fierce Gale fears. Hello. Thank you so much for listening. We've got a really cool episode where we've got to get in spooky episode for you guys. But before we get to that, I want to share with everybody our word of the week. I know I am but here is what it says. Akashic records in jungian Psychology, the collective unconsciousness that part of the earth Surah on which impressions of every person who ever lived including their thoughts and feelings every event no matter how minor and all possible concepts are.",2,bartcnn
1EwZ9ewnlXBQ3jH5ImlY3o,"Nick Ojos: more, you know, we love and life and enjoying football Wyoming in the building now, they got players on top of players over there. They can't have bacon and slice and dice baby that a I talk for you Wyoming. I'm telling y'all hand down Wyoming is one of the top programs in the country. I love what they are building top-notch facility. It's a nice program what I'm talking about. I got this story right here from this guy. He goes by the name of 88 in Everhart. He wears number 19. He played from Wyoming and he plays receiver. He has a great story. I really appreciate him coming on today. And I mean he got a come and he's got a lot of talent and he got some great talent that he's going to be one of those guys that you know Wyoming is going to need to be on notice about. And when I'm saying that, I'm not just talking about him on the football field, I enjoy what I saw from him on film. He being a team player, but the play was on top on point every way you look at it.",1,bartcnn
1F4hsSqn87iEttR0rA4tRS,"Hi everyone. Hi csikszentmihalyi, I of University of Chicago. Hi everyone, and welcome back to another episode of the self-mastery podcast. I want to thank you for your support and listening to each episode and I hope you enjoy this one. If you haven't heard about anchor its easiest way to make podcast. It's totally free that's creation tools that allow you to record and edit your podcast right from your phone or computer anchor will distribute your podcast for you. So you can be heard on Spotify up a podcast Google podcast and many more you can also make money from your podcast. God will go to Anchor FM to get started at every touch point of you doing business with your customers give them 10 times the value that they expect will comes to mind is my book The Five AM Club. I spent four years on the five am Club. Every model from the 20-20-20 formula the morning routine from 5 to 6 in the book or the Twin cycles of leap performance that explain that Elite Performance without deep recovery depletes your assets of Genius that model explains rest is not a luxury.",0,bartcnn
1G02hUDmyMFk1aKts60uPC,"Hi guys, welcome to love growth and freedom with Adrian Dwight that so this podcast will be all about all kinds of love. This podcast is all about life and all things that comes with it. So let's not forget anything from dogs parents families friends, whatever. We want love to be and you would also be talking about any kind of growth for me a career to a physical state to your mental state to an emotional state because we all know that life can throw a things that we're not ready for were not prepared for and he overlooked how much or how far we've come from this the way we started it the how we started the year. We always look back and think the things and be like, wow, I've made it this I was able to get through this so growth is something we value and acknowledged in this podcast because you know growth is a thing that we experience in an everyday situation and lastly we'll talk about freedom freedom is something that we often take for granted not because it's bad but something that is always available for us.",0,bartcnn
1GOXInXdJrluLuLywx5NzP,"Are you gonna fucking fix it? Hi guys, welcome back to Roots podcast. I want to take a second to talk about Brandon bills. Yeah, we had John Kilmer on last week and then we celebrated way too fucking hard. And honestly, we could have done it without you guys. They gave us a great opportunity. So thanks for everything and like my new front tooth. We also have a new promo code its roots 15 use it to purchase any apparel from Brandon bills and help your favorite podcast. Now, let's get into this episode. Before we kick this episode off. I love Taking Chances 45 seconds. I'm always dressed in my shorts and this time I choose a dress down and I get to cleave he's like, hey, we're going to the the brewery that dish open and I'm like, all right. This is the only sober one and we were we all the beers are gross except for this one is called home. Slice it was like an apple cider beer and it fucked your gut so was all craft beer dude. I took a this is borderline too much information, but I poop the next day and it smelled like apples. This girl's booty hole smelled bro.",0,bartcnn
1Gcwzel68ribYC6kga7Eib,"I'm going to introduce you to psycho-spiritual aspect of the energy. Energy Dynamics in and around you. Who are immersed in an energy pool? We have energy all around us and this energy can never be destroyed. In fact, even this physical body which appears to be in physical form is essentially energy because if you break down all your tissues into tiny tiny cells and tighten cells into Small little Adam and Adam in two electrons. They are a form of energy your body is in energy. So we are bunch of energy beings. Most of the time we do not acknowledge the presence of energy. In and around us. It can only be transformed and this is not something I am saying Einstein and many other scientists have validated a time and again, So if we are the energy forms, it's important that at least we recognize the awareness of the presence and it's correlations with your physical emotional social and psychological Dynamics. This is what I am going to talk about in the series of conversations and I'm going talk about your Energies. What are they? They are EnergIES. Your thoughts are also an energy. Your emotions are Eights. Your feelings are Eighty-five percent of your sense of well-being.",2,bartcnn
1GjzWFb5mT9lXCgSety6VH,"Rich Roll is an athlete and author of Finding Ultra. He's an ultra-marathoner. He also hosts the long-running super interesting and widely popular Rich Roll podcast. We talked about extension crises, alcoholism and ambition the value of solitude dating my sister. wisdom and what art is thanks so much for agreeing to talk to me. It's absolutely a delight to see you. I'm so happy that you reached out to me Heidi. So thank you for having me. I was thinking on the way here about how I ended up coming here today and on one level. I think I told you I agreed to have ran stegen be my coach for a talk. So I've been looking forward to this for a very long time. I mean I've spoken at a lot of conferences so I can't say which which which I mean, where does he live? Like, what do you know where he what conference he was that? Well, he's in Dallas, but this was about 18 months ago, but maybe maybe it's more of a question of when you are a keynote speaker. The keynote speaker was so inspiring. I met him he sat down and he said I just came from this amazing conference.",0,bartcnn
1Gs0FfKfblOH4nFbIi0yIL,"Bitcoin is a living organism. It is a decentralized organism organically evolving without central planners the lack of any centralization is the source of Bitcoins Beauty. Its organic Behavior. and its resilience Bitcoin is everywhere and nowhere which makes figuring out where this thing lives a daunting task. However, it turns out that there is a space it lives in multiple spaces as we shall see. We only examined the side with the uppercase B the Bitcoin network, but there is also Bitcoin with a lowercase b, which is the unit of value itself. We will have to examine the other side of this coin so far. So let's go ahead and jump into the read and then we'll talk a little bit about it afterward. If you guys have not seen it yet Gigi just recently dropped an article on his medium page and it's another great one about around the concept of Bitcoin as a Living organism. With that in mind, let's take a closer. Bitcoins habitats how Bitcoin is surviving and thriving Between Worlds as I have argued previously Bitcoin is living in two different worlds. Let's call the Physical Realm meet space and the purely informational realm cyberspace.",1,bartcnn
1Hh5YXYGj7pEs9jyhYAX9c,"Hey guys. Hey guys, this is even Sports podcast. We got the normal crew with us today. But first we're going to do an interview with Donovan Brazier and it's not in our normal spot. We're at track me where the track office not really supposed to be got some audience over here. So, how you doing Donovan? Yeah, we had some difficulties with you know, calling and stuff. So you were um, you said you were at the airport yesterday. Where were you? The devs are for stuck there for a little while. Yeah. And where are you Anna? Wow, that's I'll Link Diaz. Yeah, of course. So so right when you got that news with are people looking to go to Dallas. And they said that was Dallas how station just got no one to our camp outlet for the past two months. What's up, guys? Welcome back to even splits. So I'll make something special. I want to delve into that because other people can do a lot better but out of the out the group that you're training with right now if you had to assign each member to an NFL position. Let's say are you are you a big NBA NFL guy?",0,bartcnn
1HmN1BDPrSiIdYEWTX84xz,"Yeah. Yeah brought to you by spider time. Okay so spider Tom. Requested the Australian funnel-web spider and they looked terrible but I've realized that I can look this up on my laptop instead of my phone. So I don't have to hold them. Yeah. Okay, so it's a member of a group of spiders known as Australian. So they're only in Australia. Okay most live in the ground but a few species on the eastern coast of Australia live in wet forest trees and apparently they dig burrows and Tom's nephew keeps trying to stick his fingers into these Burrows. Yeah, because it's like a whole new Undertaker finger in it Mike. That's why you're listening. What do you call pants trousers trousers? Yeah houses mate. Oh Nick be has told me that pants is underwear and Britain it is Italy. It's the new me please if underwear is called Pants. I looked kind of pickup lines like you do. I want anything kill you if they try hard enough. That doesn't mean you can Take 10% of your finger into it. Just the ten. These spiders the worst can of funnel spider kill you. This is a public service announcement.",0,bartcnn
1IGWQ2uSXK2vhwZ7wVYLBp,"Mikey. Daddy AKA magnificant Mikey. Welcome back to another episode of daily Fortnight your daily podcast about Fortnight. I'm your host Mikey AKA Mike. So today we have TNT Tina is available those challenges are now available for you to start doing so that you can work towards unlocking T and Tina. We will kind of, you know, start going over the list of challenges when we get to that part of the sold, but before we get then more news just basically about a bunch of status things that were fixed. There was a issue where they were missing footstep audio on PlayStation 4 and Xbox One. Now they say even though spies are stealthy. They shouldn't be using silent footsteps. You need you need to be able to hear opponents and you guys always know that audio is one of my biggest issues with fortnight. Has been since the beginning of this game and so I'm glad that this was a temporary problem and they got it fixed quick. So we've released and maintenance maintenance patch on PlayStation four and Xbox one that resolves this issue and just as a stability this was for all sorry. So that's fixed. Thank you for the reports. So yeah, that's kind of a big deal.",1,bartcnn
1IV366QieNfHHrWKechXo0,"We're going to start with a compliment their jazz singer and way more exciting than I am in real life. We talked to an interesting person at a bit of pop culture was important when they were young Our Guest today is the assistant news editor of the journal body. Hello, welcome to the show. I'm Sarah Griffin. And this is juvenilia podcaster. I wanted to host of get around to it for Barry. Well, I'm super excited but you're not talked about yet because it was super important to me as well introduce this person. You know, I got ya I got given Jeff Buckley as well my I'm the oldest as well. But my next door neighbor Patrick was like two years older than me and he had a part-time job and bought a lot of CDs lucky. Add into music and he'd always be like this happens brilliant. He was really into this guy called Jeff Buckley and myself my friends used to like kind of Markham over it because we'd pass him past the the kind of cover of Grace in virgin megastores and we were like 15 years old think we were all mad. Point where like he was like, please mention me on the podcast.",0,bartcnn
1IdIzNXBCtUTHLHCtq0z8F,"Hi. Hello, everybody. Hey and welcome back. It's been it's been a pretty eventful like week, I guess since we last recorded. Halftime, so we actually did have our guests on a little bit earlier this week. We did we did. This guests really really early. So usually we recorded before the guest shows up this last step the set this guess we didn't have time to yeah. Yeah, and we recorded this coming episode. This is actually hints to everybody at our behind-the-scenes process, but this little Snippets recorded after your episode. We like to record the intro this this snippet part without the guest even being around. So it just the way it works. So like the podcast doesn't count because we have one beer kind of thing. So yeah, I think it's just been kind of a weird transition period from like a really low part of our season 2 now.",0,bartcnn
1JdBQNxOOXManwRuQkCMdl,"Welcome to Girls Club. This is the girls go podcast. I'm Angie white and I'm Shelby Diaz and you grams 7 twinsies active students in the space of friendships a less common type of relationship that's discussed. Welcome To Girls Club a space where you'll experience realness vulnerability and empowerment to thrive in their relationships around you. So today we are going to talk about our biggest fears and friendships. We've learned and still learning so grab a cold brew and join us at the table. If you are driving keep your eyes on the road if you are working out we need to be working out with you too. Yeah, Callie, what's up, Cali? Well, um, so yeah. So Shelby nangi here and I wanted to give a little shout out to Miss Perry who's listening every week and I just wanted to say hello. I know we have a lot of people who actively listen every week. It means so much to Shelby and I We're in like multiple countries now, which is super crazy. So if you're listening you're in Australia or crayons, France. But thank you so much for tuning in. So I have a confession to make like maybe a month ago.",1,bartcnn
1JnsLxgHqv9kv21D5bhIKy,"Hey, Hey, Hey. Welcome to the late night vision show. This is your One Stop Shop for everything related to night vision and thermal optics the newest breaking news coming out in the market, but want to bring in the owner of outdoor Legacy. Mr. Jason Robertson what's going on sir? Not much and I've got to say folks that was very impressive that he got all those words out because that was his fifth attempt and the first four times all he was trying to say is hey y'all welcome to the night vision, gear, and that he Fumbled it. So if there's any hiccups or problems, it has to be in the first three seconds because otherwise it's rolling and man he was fumbling. So about somewhere around the time maybe a little bit before we went to Vegas in January for the SHOT show. I want to make another well, I was gonna say we're coming up on episode 100. I mean we got four more to go. So I thought that's still left me some room. I popped off to Hans and I said that he was the executive producer of the late late vision show now. And so I was like, okay that's fine.",1,bartcnn
