Number,Summary,Score,Network
00x6bXv5JPNTCDteN5JGlP,"This weeks guest needs no introduction. She is an author, wellness consultant, and self-care queen. She teaches workshops and retreats centered on helping others find their voice through storytelling, poetry, and narrative writing rooted in trust without shame. Alexandra Orlile is the magic behind Words for Wanderer, Loving My Language, Neon Soul, and my all-time favorite, the Today I Affirm Journal.
",2,UCF_NLP1
00y3rxCkHBrbY1xwqojEGR,"I sat down with Daymond John to talk about his new book ""Power Shift"" and a bunch of other stuff. We talk about how he got started in the film industry, how he started his business and how hes been able to grow it to where it is today. We also talk about why Im stressed on the first day of my 51st birthday and why people are so fucking stupid.
",3,UCF_NLP1
00yoUSA2yh7eAY8t45JM91,"On todays episode of Tea Time Unfiltered with your girl Lovely Tea Ill be talking about Carl Crawford interview he did with Billboard Magazine and what he has to say about the entire situation with Megaton.
",2,UCF_NLP1
01D58jn9qXZ01y8pRQX0KZ,"Marvin Richards, Head Coach Tony Anders, and Owner of Maxed Out Speed and Agility, Raveon Stephenson, join the show to talk about their new team in the Tuffle League. They talk about what it's like to play semi-pro football in a small town in Texas. Marvin talks about his experience as a head coach in the CFL. Coach Anders talks about the challenges of coaching a team in a smaller town. Owner of maxed out speed and agility raves about his teams offseason training regimen. Coach Stephenson talks about how his team is preparing for the upcoming season and what it takes to be a successful team.
",3,UCF_NLP1
01VLfoxXkwAXtuYGTQYrsT,"Ashley Bowden and Nino Llanera break down all the latest news and gossip from the 90 Day 90 Day Fianc News Weekly! Yolanda reveals that she knew about Paul's catfishing past before going on the show, Paul's mom is reportedly in the hospital, and the couple's on again, off again relationship continues to be a topic of discussion. Plus, we find out what's going on with the current cast of 90 DAY FIANCE season 12! Meeting and marrying in less than three months might sound unreal, but were here to tell you the truth on the 90 DAY NEWS WEEKLY. Tune in here for reviews, recaps and in-depth discussions of the latest episodes, as well as the insider scoop from cast and crew members from the show as we go through the motions of life in New York. : It's every woman for herself in this edition of the long-running reality series ""90 Day Fiance,"" which for the first time shuns the traditional casting process and awards a final prize that could exceed $500,000 to one person. The series, which has been running since 2008, focuses on the personal and professional lives of some of the women featured in the series, including Taylor.
",3,UCF_NLP1
1E23TJE5PZuN8hFIbiOkie,"Im a modern man, man for the Millennium, digital and smoke free. A diversified, multicultural, postmodern deconstructionist, politically, anatomically, and ecologically incorrect.
",1,UCF_NLP1
1EPOaWpjdUB7lB589jjTx3,"In this episode, I sit in the car with my best friend Logan and we talk about how alcohol brought us together and how we ended up being best friends for years. We also talk about our college experiences and what its like to live in Abilene and Lubbock.
",3,UCF_NLP1
1EUY0YMsUCReAi78xtVKeU,"The Psychedelic Furs are back with their first album since 1991s Made of Rayon and it is a return to a sound that has stood the test of time. In this episode, founding member Tim Butler and producer Richard Fortus talk about the process of making the album, the influence of David Essex, and what it was like to release their debut album 40 years ago this month.
",3,UCF_NLP1
1EcBqy8tM3TYInm1k8Fdbm,"In this episode, Josh and Stephen are joined by Todd Bonner of Detroit Paranormal Expeditions to talk about all the spookiness happening in Detroit and beyond. We talk about akashic records, ghosts, cryptids, aliens, and more!
",2,UCF_NLP1
1EwZ9ewnlXBQ3jH5ImlY3o,"Wyoming wide receiver Nick Everhart joins the show to talk about his amazing catch that ended up on ESPN. Nick talks about his journey from Loveland, Colorado to Wyoming. He talks about how he got to where he is today and how he plans to go in the future.
",2,UCF_NLP1
1F4hsSqn87iEttR0rA4tRS,"When you do good in the world, it not only builds self respect and self love in your heart, but the people that you serve see that your generosity needs to be replied.
",0,UCF_NLP1
1G02hUDmyMFk1aKts60uPC,"Hi guys, welcome to Love, Growth and Freedom with Adrienne White. This podcast is all about life and all things that comes with it. This is a safe space to be vulnerable to talk about love inspired growth and encourage Rita join me in rediscovered life complexities that make things worthwhile.
",1,UCF_NLP1
1GOXInXdJrluLuLywx5NzP,"In this episode we talk about our bender weekend and how we celebrated way too hard. We also talk about some of the craziest things we've done this weekend and what we're planning to do next.
",3,UCF_NLP1
1Gcwzel68ribYC6kga7Eib,"This series of conversations will help you evolve in your understanding of Psycho-spiritual Dynamics and its correlations with your physical, emotional, social and financial sense of well-being.
",1,UCF_NLP1
1GjzWFb5mT9lXCgSety6VH,"Rich Roll is a dad, athlete, and author of Finding Ultra. He also hosts the long running, super interesting, and widely popular Rich Roll Podcast. We talk about existential crises, alcoholism and ambition, the value of solitude, dating my sister, wisdom, and what art is.
",3,UCF_NLP1
1Gs0FfKfblOH4nFbIi0yIL,"The Cryptoconomy series continues with another great article by Gigi Kannemeyer on the concept of Bitcoin as a living organism. Gigi's article is one of the best ones I've seen so far and is a must read for anyone who is interested in learning more about this new form of life. Don't forget to check out the original article and follow Gigi on Twitter and Medium for more great work!
",1,UCF_NLP1
1Hh5YXYGj7pEs9jyhYAX9c,"On todays episode we interview Donovan Brazier. We talk about his training group, the NFL, and the upcoming Olympic Trials. We also preview the marathon trials and give our predictions for the event.
",1,UCF_NLP1
1HmN1BDPrSiIdYEWTX84xz,"This week, the NERDIES are back with another patriotical episode of The Quiet Place! This week, Mikey and Rebecca take a deep dive into the first half of the Mary Poppins sequel, The Umbrella Man. They discuss the origin of the name of the movie, what it's about, and what it means to be pregnant. Plus, they'll tell you a little bit more about Isaac the Cannibal Kid and what he's been up to since he got impaled by the Mary-Poppins Umbrella. If you're enjoying this podcast, consider supporting us on Patreon for as little as $1 a month!
",0,UCF_NLP1
1IGWQ2uSXK2vhwZ7wVYLBp,"Challenge Tip -Item Shop -Tip of the Day Instagram - Discord Server - discord.gg/qugJAVp Merch - or use the Anchor app to call the show and leave a message and you might be featured on the show! And as always, have fun be safe, and Don't Get Lost in the Storm!
",1,UCF_NLP1
1IV366QieNfHHrWKechXo0,"Al McGuire and Sarah Griffin talk to Barry OGrady, the assistant news editor of TheJournal.ie, about Jeff Buckley. They talk about how Buckleys music influenced Sarah as a teenager, and how he was a huge influence on Sarah. They also talk about the difference between Jeff Buckley and Rufus Wainwright, and what it was like growing up in the 90s. Juvenalia is on all of the social medias, if you search for Juvenalia, you'll find us. You can find show notes, gifs and so much more at Juvenalia.ie Juvenalia original artwork by Dee McDonnell This episode was produced by Tall Tales @Tall_Tales_Podcasts.
",2,UCF_NLP1
1IdIzNXBCtUTHLHCtq0z8F,"In the final episode of Season 2 of the podcast, Curtis and Mike are joined by special guest, Gus, to talk about his journey in the music industry and how he got to where he is today. They also talk about how they got into the music business and what its like to be in the entertainment industry and working for a company.
",1,UCF_NLP1
1JdBQNxOOXManwRuQkCMdl,"In this episode, Angie and Shelby open up about their biggest fears in friendships and how theyve dealt with them over the years. They talk about how its okay to be vulnerable and open up and how it can help you grow in your friendships. Grab a cold brew and join us at the table!
",3,UCF_NLP1
1JnsLxgHqv9kv21D5bhIKy,"On this episode of The Late Night Vision Show, Jason and Hans talk about the AGM ASP-384 thermal optics. The AGM ASP-384 is a monocular and monocular thermal scope that has been in the market for a couple of years now. Its a great scope for night vision and thermal optics, but it has some limitations. Hans and Jason talk about how the scope works, how it works for thermal optics and how it can be used in conjunction with a night vision scope. If youre looking to buy thermal optics or nightvision and need pre-purchase advice, check out or give Jason & Hans a call at 350-1818-1898.
",2,UCF_NLP1
1Jzr0NPKtscqfyNa08GGos,"This weeks episode is all about working away from the home mamas and the stay-at-home moms! We just kind of want to share our experiences since I stay at home with my kids and Sam works out of the home and just bring a little bit of insight and show you that there are really great things and messy parts about each of our roles as mamas.
",2,UCF_NLP1
1KChgOZE6wN4JVuAEXx9Ij,"In this episode, Ryan shares a lesson he gave to four high-level womens doubles players about the importance of serving and volleying in the middle of the court and taking over the net.
",1,UCF_NLP1
1LGiNqeMucKlN34wEBFDFJ,"When Hera, wife of Zeus, struck Lamias children down in front of her, she unleashed a monster that still haunts the children of Greece today.
",1,UCF_NLP1
1LGrOPH2MVCMrqB18TNtWZ,"In this episode, Stephen and Matthew talk about working in comedy and balancing it with video games. They also talk about their favorite Lord of the Rings books and movies, and Matthew talks about his love of Star Wars: The Clone Wars.
",0,UCF_NLP1
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart shares that they have about 16,000 stores in Japan alone. In the interview, I also add in the chance to interview the President Mr. Bernie Suisse who is the President of Family Mart Philippines, the Marketing Manager Mr. Angelo, Mr. Scott who is also the Corporate Communications Manager and of course, the Franchising Head Mr. Ruppert Revilla. Its an exciting one because you realize, when you get a franchisee, you have to know who the people are, what they intend and how they intend to bring the brand to the Philippines. It is a growing brand with a strong Japanese heritage, and when you say strong Japanese Heritage, you talk about quality, cleanliness, innovation, innovation and so and so forth.
",3,UCF_NLP1
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, Kim Wendy Allen, a junior college student in Santa Rosa, California was raped, strangled, and dumped after she hitched a ride late one night. Kim was the first victim discovered in a series of slayings now known as the Santa Rosa Hitchhiker Murders.
",2,UCF_NLP1
1Mi90UjG91rm73qvHzcG0t,"U.S. Federal Reserve cuts interest rates by 50 bps, citing a material change in the U.S.'s economic outlook due to the SARS outbreak.
",0,UCF_NLP1
1MvUF45vxZB9gsbCzmyPqQ,"In 1792, Joanna Southcott became a religious leader in England, leading her followers to believe that they could change the world through their prayers. But as she grew older, her faith was tested, and she was forced to choose between God and her earthly desires.
",0,UCF_NLP1
1N0Tj6vmrxfYWubS0eA0hj,"In this weeks episode of The Passing Shot, Joel and Kim take a look back at the ATP and WTA tournaments of the past week, including Novak Djokovic winning in Dubai and Acapulco, Kim Clijsters returning to action in Doha, and Maria Sharapova announcing the end of her career. We also look ahead to the 2020 Tokyo Open, and discuss the potential impact of Coronavirus on the tennis season.
",3,UCF_NLP1
1NF1JWmm9bOD4yiQIAiSrJ,"John 15:9-17.
",1,UCF_NLP1
1NJzwYilHc12Cn3P2hAkeL,"In this episode, we introduce ourselves, talk about the upcoming lunar cycle, the moon, and what it means to us as witches, as well as what we are looking forward to in the coming months.
",2,UCF_NLP1
1NR3nDeqb0dW7Vog00V5WJ,"On October 27th, 1961, Betty Gail Brown was found dead on the campus of Transylvania College in Kentucky. The man who initially confessed to her murder would then dramatically reverse his story and say that she was murdered by a man she was dating.
",0,UCF_NLP1
1OhV8h2qzqSTJsTbEoZ2g9,"/App and get access to hundreds of free book and audiobook summaries. Best Job Ever by Dr. C.K. Bray discusses how to identify your strengths, overcome what holds you back, and take a look at some practical steps you can use for making a career change. Well also learn why winning the lottery is not a substitute for a job, what switching your career has in common with landing on the moon and scoring a goal, and how to sample job opportunities like youre at a buffet.
",1,UCF_NLP1
1PB1QjdVvioF6k7YKBKkQZ,"Welcome back to another episode of The Office ASMR, a sleepy time podcast narrated by me. This week we're listening to "" This is the Secret"" from season 3, episode 13, directed by Denny Gordon and written by Gene Stumpe Pinsky and Lee Eisenberg, aired January 19, 2006. This episode features a cold open with Jim and Pam talking at Pam's desk, Michael trying to get me to say ""up dog,"" and a major plot point from the opening of season 3.
",0,UCF_NLP1
1PDbp2SbU98zYd38Enu5tZ,"You are the creator of your own reality and it would be fair to say that you are in the process of creating most of your reality. In other words, you are creating the reality of who you are as the eternal well-being that you is and you are also in the Process of creating the Reality of how you feel right now, this red hot minute. The only way that those realities can merge is for you to come with us.
",1,UCF_NLP1
1QgWndnYGtv7EXi0UWYitW,"In this episode, Bethany and I talk about how we met, how she started her photography business, and how she became one of the most sought after editing pros in the photography industry. Bethany shares her story of how she got her start in the industry and the challenges she faced along the way. She also shares her tips on how to get started in the editing industry and how to become a professional photographer.
",3,UCF_NLP1
1RgnPIj7xYVWrVAgPrMk2e,"Rodrigo Gordillo, Adam Butler, and Mike Philbrick of Resolve Asset Management join Jeff and Jeff to talk about their journey to becoming hedge fund managers. They discuss Rodrigos upbringing in Peru, how he got into hedge fund investing, the challenges of managing a hedge fund, and how to be successful in the investment world. They also discuss the value of long-term investing strategies, how to manage risk, and what it takes to be a successful investor.
",2,UCF_NLP1
1RjC39Ilch6rBJfFRBJMbj,"Anton shares what you need to get done before you launch your online store. Free Training From Drop Ship Lifestyle All Previous Podcast Episodes  Leave Us a Review On Apple Podcasts.
",1,UCF_NLP1
1RsgjqOAPQA3nisyjNhRXR,"In this episode, Mike Davenport and his wife, Andy, talk about the tax refund car buying scam and how to avoid it if you have a bad credit score. Mike also talks about what to look out for when buying a car with your tax refund and what to do if you don't have a credit score that is good enough to get the loan you want.
",3,UCF_NLP1
1STy1PKd5MLtccOTCcuKNB,"On this episode of Fun to Speculate, Aaron and Vlad talk about Angela Mazzanti, a world-famous model and cannabis industry poster girl. They also speculate about the future of the cannabis industry and what it could look like in the future with the legalization of cannabis.
",0,UCF_NLP1
1SdguXlFBsxMcYtdPyh0oH,"Riley the Ice Skating Monkey is the worlds first monkey to compete in the Olympics, and now she wants to take on the world on her ice skates. Featuring two new stories: Lori the Monkey, The Ice Skates, the story of a monkey who wants to be an Olympian, written by a 9 year old from North Carolina named Lori, and The Girl with the Lizzie McGuire, a song about a girl who gets stuck in the middle of a party and finds a way to make the most of it, by a 10 year old girl from New York named Sierra. This episode also features two new songs, Sierra the Monkey and the Littlest Monkey by a 12 year old boy from New Jersey named Noah, and ""The Other Story Pirate,"" a story about a boy with a photographic memory and a very special guest, by an 11 year old named Franklin.
",2,UCF_NLP1
1TicQO3vAuYoPoS3XZeL6y,"Tonight were talking about an incredible athlete and mom, Fanny Blankers-Koen, who won four gold medals at the 1948 Summer Olympic Games!
",1,UCF_NLP1
1U91Mj3wx0CCYbh1yddg5y,"Ask Dr. Neal your question about health, nutrition, diet, dietetics, fitness, and more here. or call: Episode 950: Q&A - Cupping Therapy & The Placebo Effect The original post is located here. /cupping-therapy/ Please Rate & Review the Show!
",1,UCF_NLP1
1UMDHZXjPuxIVnYyAS76fn,"Welcome to bluemind ASMR, your personal relaxation station. Im your host, blue skies. Tonight I will be helping you to relax by rocking you to sleep. This episode goes public on September 5th, 2019~ you can get early access to episodes before they become public by becoming a supporter of blueminder ASMR on Patreon~ for only $1/month * for all my links, visit linktr.ee/dumpstergranola or click here * blueminding ASMR is an ad- and sponsorship-free podcast. Disclaimer: This podcast is for entertainment and tingle purposes only; although many listeners report that ASMR has helped them with a lot of things, such as falling asleep and relaxing, I am not a medical professional, and my podcast episodes are not a replacement for professional help. So if you are struggling with anxiety, insomnia, or another medical problem, please talk to a doctorif you can. I understand that being able to see a doctor and receive treatment is a privilege that not everyone has.
",0,UCF_NLP1
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands, of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty. He did not want to grow old in prison and 34 years later he got his wish. Edmund Zagorski Executed @cup ofmurder Follow MCOM on Instagram: @morningcupof Murder Have a Murder or strange true crime story you want to share, email the show here: morningcupof murder@gmail.com Morning Cup of Murder is researched, written and performed by Korina Biemesderfer. *Information for this podcast was collected from the following source.
",1,UCF_NLP1
1ViBONBXnAVV5K5cmSnPID,"Sometimes it takes years to connect a killers crimes. A man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to four other murders. Years and a clever investigator, who got the DNA he needed. Faryon Wardrip Kills @cupofMurder Follow MCOM on Instagram: @morningcupof murder Have a Murder or strange true crime story you want to share, email the show here: morningcupof Murder@gmail.com Morning Cup of Murder is researched, written and performed by Korina Biemesderfer. Follow Korina on Facebook: @kbiemesederfer Research collected from.
",2,UCF_NLP1
1VqyL3ui763W5juwdtOl8u,"So, todays highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you can hate him, or you can love to hate him. But you simply cannot ignore his work. Walt Disney once famously said that Laughter is America's greatest export. With 236 billion dollars in sales in 2017, the sale of intellectual property including TV and movies amounts to 49 billion dollars.
",1,UCF_NLP1
1XplpPQ1jTNyiDWKzvtTV2,"In this episode I talk about Crispr gene editing technology and how it can be used to cure the uncurable. I also talk about how I got an ad for Crispr Technology and how I will be selling it for $250.
",1,UCF_NLP1
1Yhi0Zw6i7apBTf1YsEkck,"This week the guys talk about what its like to be in a relationship with someone youve been dating for a while and how to get out of a toxic relationship. They also talk about how to deal with a guy who wants to send you a nude picture of himself and what you should do about it.
",1,UCF_NLP1
1ZoSdgRjZVVDrtaBpuQ3sm,"In this episode I talk about my predictions for the 2019 MLB season and what I think will happen in the first half of the season. I also talk a little bit about my thoughts on the NBA and how I dont think the NBA will be as good as the NBA.
",0,UCF_NLP1
1a8X3Df0CobqJNYPB4rCab,"In this episode Richie and I talk about the process of finishing a painting and how to know when you have reached the finish stage of your art project. We also talk about how to get started with a new painting project and the tips and ideas I use when I get to the finishing stage of my practice. This podcast is brought to you by my online class Layer by Layer where you can watch me paint a large abstract painting from start to finish.
",3,UCF_NLP1
2WhmTkmk6Pf3MzOOfGShdx,"In this first episode we talk about a movie theater experience, our first impressions of Google Hangout, and some of the things weve been up to in our lives.
",2,UCF_NLP1
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode we talk about the Coronavirus Cvid-19 and how you can start a 21st century business from a website. We also talk about a new targeted subject matter that I can help people with that can help them make money.
",0,UCF_NLP1
2XxwpvnMErxxv1gIE7kYn4,"I talk about a statement Brandi Love made about her and her open relationship.
",1,UCF_NLP1
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode of Laguna Beach The Podcast, I talk about the season finale of Love is Blind, my thoughts on the new cast member, and my favorite moments of the season. I also talk about my upcoming live show on April 25th in Nashville with Jemmye from The Real World and X on the Peak!
",2,UCF_NLP1
2Y9ZsvPmmCBm2ae9GbcKQF,"Nikki Stables is a Hong Kong student living on exchange in Denver, Colorado, USA. In this episode, we talk about growing up as a young adult and what its like coming of age in an unfamiliar place. Nikki shares her experiences of growing up in America and how she has dealt with some of the difficulties she has faced.
",0,UCF_NLP1
2YImecHJLfg0XXr5uqQQ0Y,"In this episode of the Breakfast with the Boys Podcast, we talk about weird scenarios, Hulk Hogan in a headlock, and what we would do if we were on a flight with Hulk Hogan. We also talk about what kind of music we would like to hear on the next episode of Breakfast With the Boys.
",1,UCF_NLP1
2YhkeuIWznFXfwPIPjNpIs,"On todays episode, MeanHash and I are joined by Mr. Seth Estrada. We talk about building communities around Proof of Work projects, masternodes, Prague Pools, and much more. We also have an epic rant on the inclusion of Big Tech into the crypto space. Luxor Technology is North America's largest mining pool. With a focus on enterprise solutions and an intense focus on customer experience, they provide a premier mining pool platform for bitcoin and altcoin miners. Come join us for the first-ever HASHR8 OS-mining podcast presented by Luxor Technologies. Head over to and checkout the best mining OS in the world today!
",2,UCF_NLP1
2Yqc6JVpmh4x6ttfyGJmH0,"This is Indias first podcast about the transgenders by the transgender ormera, co-host of You Know Who is not a transgender podcast, sub heterosexual scheme Mann Ki baat, cause Im Eric Engel, episode girl hardly club to challenge a diva , his body may not love his brother Chi celebrity studio mini area. You dont know me by yeah, yeah, but what if any, thank you so much for being yourself my man, my man cops have core interview, got nothing , revolution fadela rakhta podcast kids video. It is my pleasure to introduce you to another you can see a transgender community Ke saath kaam Kar film or by jusco coffee critical acclaim with scarcity life. You nickname kick booty, well research Katachi Katachi kya mera questions. When you say Sir PhD in naturopathy male transgender rights killer Bombay High Court my pil token or salvation of operas number , I can govt lra serap victim, perfect insanity is confusion coder cornichons. Transgender community is hungry audience confused, know who the public mood think about cutting it with thatS correct Variety Bachata who be born, who are born.
",0,UCF_NLP1
2ZXgyKhQTtNbW0FR27AJFx,"In the first ever episode of Sis in Conversation, I sit down with Aralia Mokgwathi, a corporate legal counsel by profession who recently resigned from a boutique investment bank and law company based in Sandton. She is a skilled in-house legal counsel whos day-to-day duties include drafting, vetting and reviewing of contracts as well as attending to any legal governance matters for the organisation. Aralia is an abiding social entrepreneur and co-founder of the probationary and lead in legal at Yaa which is a non-profit company established to drive the development and advancement of youth entrepreneurship.
",1,UCF_NLP1
2a1FiJixYsXIV7iiW6USsm,"Despite its french-sounding pronunciation, you may actually know the meaning of this word. Its a noun meaning a frequent or habitual visitor to a place.
",0,UCF_NLP1
2aTnF7mLdGbvvKfSP7I27P,"In this episode of the Anime Summit Podcast, we finally watched Pro Era! We talk about the anime and what we thought of it! We also talk about our thoughts on the dubbed version of the anime, and we give our opinions on the anime as a whole!
",2,UCF_NLP1
2aYfoNO3ia6i1s3k1ZhDwt,"The end of Chapter 19 and 20 of the book of John is very somber. The disciples are questioning and questioning Jesus death. But in Chapter 20 everything changes and everything begins to make sense.
",0,UCF_NLP1
2bA3SdEDHSWpbpX4BL5TUf,"Welcome to the first episode of the Breakfast with Perkins Podcast. Im going to be rambling on and on about random shit with no rhyme or reason as to whats going on in my life.
",1,UCF_NLP1
2bI4lMf13AufxzbyaH83vI,"Exfoliation is a step in your skincare routine that is supposed to reveal brighter, healthier skin while reducing the size of your pores. In this episode, Jessica and Natalie debate the pros and cons of different types of exfoliators and try each others products to find out which is better. We also do our wine pairing of the week with Santa Julia Winemakers Reserve Mountain Blend from 2016.
",3,UCF_NLP1
2d3xRgazp3yOhjHQcdnVgV,"The Ban on Communion in the Mouth.
",0,UCF_NLP1
2dm87P6iUkLd01xhNzqa02,"Today's episode features Jordan Peterson discussing why you need to offer the ultimate sacrifice to improve the future of the world and the world as a result of your own sacrifice.
",1,UCF_NLP1
2eJJmwnyOXVOc8vbkIy8El,"This episode is brought to you by Unexplained Mysteries and Conspiracy Theories, a Parcast Original. For more episodes like this one, subscribe to UnexPLAINED MYSTERIES on Spotify, or wherever you listen to podcasts. On March 8th, 2014, Malaysia Airlines flight 370 vanished without a trace over the Indian Ocean. All 227 passengers and 12 crew members were on board the Boeing 777, bound for Beijing, China from Kuala Lumpur International Airport. The Malaysian government spent over $170 million searching for the missing plane, but has yet to find any trace of it.
",2,UCF_NLP1
2f7QjbmcaeVRCSXlWPNmkX,"In only five years, Frank Abagnale Jr. managed to cause a major stir in the criminal world. After running away from home at 16, he survived on forged checks until he created a new identity for himself as a Pan Am pilot. He stayed one step ahead of the authorities for two years, flying over 250,000 miles and scamming hotels and airlines all over the country out of thousands of dollars.
",1,UCF_NLP1
2fKv4vfiIYV0DkteofeSkI,"Learn more about Elevate or For a list of our sponsors and show-related promo codes, go to gimlet.fm/sponsors.
",0,UCF_NLP1
2gViultpkndrFPEVQJ3pOK,"Its the one year anniversary of Your Favourite Film is Awful and were taking a bit of a break to reflect on our first year. Weve had a lot of great guests on the show so this week we decided to have just the two of us to shoot the shit. We talk about our favourite films of the last year, our favourite movies of the past year, and what we hope to achieve in the next year.
",0,UCF_NLP1
