Number,Summary,Score,Network
06lTquWPAOVJexhZonvQCa,"See and Be Seen Icast"" is a show where we will be discussing the creative community, not just as individuals, but also as a community. We will also talk about what it's like to express ourselves and share stories through our respective creative fields. Also, the time you're here from us, but will also be featuring other artists on this podcast as well. If you're interested in listening to this podcast, be sure to check us out every second Sunday of the month on Spotify, Apple Podcasts, or whatever you listen to.",3,bartpodcasts
07y0yNc4rF8JOVDEAX7zT2,"Privacy Right"" aims to connect British Columbia's Personal Information Protection Act, or HIPAA, to the everyday work of the more than 1 million organizations that collect, use or close personal information in this province. We want organizations to think more about the sheer volume of personal information they collect and process everyday, their legal obligations to safeguarded under PIPA, and how our office can help. It's about getting privacy right to build and maintain trust. Today, we're discussing a topic that hits home literally for the estimated 1.5 million people who live in strata housing in British Columbia. Strata corporations are legal entities whose members are the owners of the individual strata lots and common areas. These corporations and their agents are considered organizations under the PIPAA Act. While Pippa does not cover individuals actions as private citizens, it does cover the actions taken by strata corporations. We'll delve into this intersection between the personal and the commercial more throughout this episode. It's often said that when it comes to strata, good laws make good neighbours. When we are sharing spaces with other people, conflicting views about things like safety, finances, and even personal taste, it seemed inevitable.",3,bartpodcasts
00v0W2K3d8o68maX79QK2v,"On this episode of Days and Days, we welcome on our first ever special guest, Corti, and talk about the latest episode of The Bachelor, The Bachelorette, and more.",3,bartpodcasts
081FoKeWRf8nzJi6MQFKRl,"Welcome to Version Final, a podcast about where ideas come from. Today's guest is Xavier Tio. He is the Executive Creative Director at Cnx, leading a team of talented creative designers and producers. He've worked at agencies all over the world, starting at Ogilvy and Singapore, before working at Modernista in Boston and Anomaly in New York, and then joining Conde Nast. Xavier is also a fine artist, electronic music aficionado, and an all-around good guy, and he'll be our co-host from time to time throughout Version Final. Here are a couple highlights from our conversation: We talked about how he became interested in advertising when he was young, and suddenly this is guy who came into the scene and we all know who he is, which is Michael Jordan, and I was really young I was looking at this guy who was a teen and I wanted to wear Nike shoes to play basketball. And later on I came to really became a big fan of this brand called Nike and all I wanted was to do was to watch every single TV commercials that showcase Jordan in a way I want to be like him.",3,bartpodcasts
08RS6NQIGy9O2KyKVlCzdU,"All Business Bodybuilding"" is a podcast in which three professional bodybuilders from around the world come together to discuss the ins and outs of the industry.  In this episode, the guys talk about what it takes to be successful in the industry, how to find your niche, and how to get the most out of your time and money.",1,bartpodcasts
00x6bXv5JPNTCDteN5JGlP,"Mind Meets Body"" is a space dedicated to having honest conversations with a dose of self-compassion, curiosity, and imperfection. Join Maria Sosa of Holistically Grace as we take a deep dive into redefining and exploring health through the mind and body. This week's guest needs no introduction. She is an author, wellness consultant, and self-care queen. She teaches workshops and retreats centered on helping others find their voice through storytelling, poetry, and narrative writing rooted in trust without shame.",3,bartpodcasts
00y3rxCkHBrbY1xwqojEGR,"Why people are still morons, why people are so stupid, and why people need to chill out"" - Daymond John on his new book ""The Power Shift"" and how he's changing the world.",2,bartpodcasts
00yoUSA2yh7eAY8t45JM91,Carl Crawford gives his side of the story in an interview with Billboard Magazine.,2,bartpodcasts
01D58jn9qXZ01y8pRQX0KZ,"From Mount Olympus"" is a sports podcast where the boys talk about sports, life, and everything in between. This episode features the owner of the Lonestar Football Savages, Marvin Richards, head coach Tony Anders, and former Oklahoma Football Hall of Fame player coach, Ray Vaughan Stevenson. The boys also talk about what it's like to be in the semi-pro league in Texas, and what it takes to be a professional athlete in today's day and age. They also touch on the current state of the NFL and what the future holds for the sport of football.",3,bartpodcasts
01VLfoxXkwAXtuYGTQYrsT,"90 Day News Weekly with Ashley Bowden (@ashleybowden) and Lee Fayne Williams (@leeaynelawilliams) is here to talk all about 90 Day Fiancé Season 9 Episode 6 where Yolanda and Paul's mom is in the hospital, Carine and Paul have an Instagram bachelorette party, and the 90 Day After Show is back! Tune in here for reviews, recaps and in-depth discussions of the latest episodes, as well as the insider scoop from cast and crew members on the show. ABOUT 90 DAY FIANCE: From the producers of ""Real Housewives of Beverly Hills, 90210"" comes the ultimate reality TV show about five families living in the fast-paced world of New York City. The series follows the lives of five families as they navigate their way through the trials and tribulations of life in and around the city. The first season was inspired by the real-life lives of several of the cast members as they juggle their personal and professional lives, while trying to maintain a sense of humor while working full-time, raising young children, and maintaining a positive outlook on life.",3,bartpodcasts
1E23TJE5PZuN8hFIbiOkie,"I am what I am, and I am who I am. I am a high-tech lowlife, a cutting-edge, state-of-the-art, bicoastal multitasker and I can give you a gigabyte in a nanosecond. I'm New Wave, but I am old school, and my inner child is outward bound.  I am hotwired, heat seeking, warm hearted, cool customer, voice activated, and biodegradable. I had to face some of data basement databases in cyberspace, so I am interactive, hyperactive, and from time to time, radioactive. Behind the eight ball, ahead of the curve, dodging the bullet, pushing the envelope, on point, on task, on message, and off drugs. I got no need for Coke and speed, I got nowhere.",1,bartpodcasts
1EPOaWpjdUB7lB589jjTx3,"Welcome to the first episode of our podcast! In this episode, Logan and I talk about our time in Abilene, Texas, and how alcoholism brought us together. We also talk about what it's like to be in a relationship with someone who has an addiction to alcohol and how it's affected our friendship. We hope you enjoy this episode as much as we enjoyed making it! Stay tuned for more episodes to come!",2,bartpodcasts
1EUY0YMsUCReAi78xtVKeU,"The Psychedelic Furs are back with their first brand new album since 1991's World Outside. That's right, they've returned in tea with Made of Rain. We talk about the ins and outs of the album, the idea of picking up new fans, as well as catering to old fans. In fact, it's a really interesting cyclical moment, when we talk about looking back at any of their previous eras for the sound, he says we're actually looking at bands and being influenced by bands that were influenced by us. So that's also more band input than they've ever had, at least that they've had in a very long time, that went into this album that also includes one of the co-producers, Richard Fortus. He stretches far back at least as far as the Love Spittin' Love albums. He's going to tell us he was the perfect person to pick to help helm this record. This record is a lot of alliteration in that sentence right there. Curiously, there is also some inspiration taken from David Essex and considering that it was 40 years ago this month that The Psychedelics Furs released their debut album, The Self-Titled LP.",3,bartpodcasts
1EcBqy8tM3TYInm1k8Fdbm,Welcome to another episode of Fear Skate Paranormal Podcast!,0,bartpodcasts
1EwZ9ewnlXBQ3jH5ImlY3o,"Life and Football Podcast"" - Episode 1 - Wyoming Football Wide Receiver Nick Everhart talks about his journey from Loveland High School to Wyoming Football and how he got to where he is today.  He talks about what it is like to be a receiver at Wyoming and what it was like being on ESPN's ""Big Time Catch"" in the Chick-fil-A Peach Bowl. He also talks about how he was able to make the play that ended up on ESPN and how it helped him get into the NFL.    Nick is one of the top receivers in the country and has a great story to tell. I hope yall enjoy this episode and make sure you check out the new website at www.lifenflootballpodcast.com.",2,bartpodcasts
1F4hsSqn87iEttR0rA4tRS,"If you continue to become obsessed with being a value creator to the world, stunning things start to happen when you actually say to yourself, ""I want to give my customers each one of 10 times the value that they expect or even 100x the value they expect."" Well here's what is going to happen. You will become a magic worker of sorts in a world where almost every person in business and so many people are just card-carrying members of the cult of mediocrity. Most people just deliver minimum viable product to their marketplace and then they wonder why they're not the domain leaders. They wonder why their products don't have a global brand, why they have a movement of evangelists around the products or services that they offer. One of the core things to remember about human nature is reciprocity. We almost cannot help but reply to good things that people do for us, and when you do good in the world it not only build self-respect and self-love in your heart, but the people that you serve see that your generosity needs to be replied, and so they become your fanatical followers.",1,bartpodcasts
1G02hUDmyMFk1aKts60uPC,"2019 was a hellish year and I hope it wasn't for the most of us, but for me it was such a turbulent period in my life where I had to re-discuss myself, relearn, explore, especially myself, my wants, needs, likes and how I deal with stuff. While I also experience coming out of my shell, being single after a while and loving myself, being a better friend to my friends and working on myself, focusing on self development, my physical health and a lot of other stuff that goes on with growth development and whatever but yeah, the year was focused on #selflove12 and one thing I learned is that I was so full of love that was just putting it in one place. But this year showed me that my love was like everywhere. My love for my job, my family, my friends, my dogs, my kids, at work, at home and at work.",2,bartpodcasts
1GOXInXdJrluLuLywx5NzP,"It's not funny, but we're going to fix it!"" We talk about our wildest bender of the weekend, our favorite songs of the week, and what we would do if we won the lottery. We also talk about how we met our future wives and what it would be like to have a baby in the military. Thanks for listening and we hope you enjoy this episode of Roots!",1,bartpodcasts
1Gcwzel68ribYC6kga7Eib,Your thoughts are very powerful energy.,1,bartpodcasts
1GjzWFb5mT9lXCgSety6VH,"The drunk guy that used to date my sister used to be a lawyer, and now he is an ultra-marathoner, author of Finding Ultra, and host of the popular Rich Roll podcast. We talk about extension crises, alcoholism and ambition, the value of solitude, dating my sister, wisdom, and what art is."" Rich Roll is a dad, athlete, and author. He also hosts the long-running, super interesting, and widely-popular Rich Roll Podcast. He is a keynote speaker, speaker, and speaker. He has been featured in the New York Times, on the Today Show, CNN, CBS, Business Insider, LifeHacker, and many other media outlets.  Rich Roll is the author of the book Finding Ultra and the host of Rich Roll: The Ultra Marathon Podcast. In this episode, Rich Roll talks about how he went from being a lawyer to running marathons, how he got into running, and how he found his way back to running. Rich Roll also talks about the importance of solitude and how it can be used as a tool for self-improvement, self-awareness, and self-love.",2,bartpodcasts
1Gs0FfKfblOH4nFbIi0yIL,Gigi just recently dropped an article on Medium about the concept of Bitcoin as a living organism. This is the first part of a two-part series on how Bitcoin is surviving and thriving between worlds.,2,bartpodcasts
1Hh5YXYGj7pEs9jyhYAX9c,"Even Splits"" is a podcast where we talk about all things sports and the world of running. This week we sat down with Donovan Brazier to talk about the 2020 Olympic Trials, his training group, and what he's looking forward to this year.",2,bartpodcasts
1HmN1BDPrSiIdYEWTX84xz,"This week on The Nod, the boys take a trip to the land of the living dead to find out what happens when a pregnant woman gives birth to a baby in the middle of the woods. This episode is brought to you by Nick B, Ryan, and the Australian Funnel Web Spider. This week's theme music is called ""Catch-A-Cast"" by ""Theres a Spell"" from the band, ""Cannon Busters."" You can listen to the full theme song here: https://soundcloud.com/theres-a-sound-cast-from-cannon-busters-the-soundtrack For guest playlists, new music influenced by this episode, and full show notes, go to http://www.nordernspodcastnetwork.com If you or someone you know is struggling emotionally, or having a hard time getting through the day, please call someone, or reach out to us at 1-800-273-8255. We want to hear from you! We are now on YouTube!",0,bartpodcasts
1IGWQ2uSXK2vhwZ7wVYLBp,"'T and Tina' is now available for you to start doing so you can work towards unlocking T and Tina.  We go over the list of challenges and how to get them done. Also, we talk about the new update for PS4 and Xbox One that fixes the issue with the footstep audio on PS4 & Xbox One.",1,bartpodcasts
1IV366QieNfHHrWKechXo0,"JournoBae is the assistant news editor of the Journal Body, and we talk to her about Jeff Buckley and his influence on her life and career. We also talk about how to get around to it for Barry.   Juvenalia is a podcast by Sarah Griffin and Al McGuire, co-hosts of the Gimlet Media Podcast Network. Juvenalia's theme music is ""Young"" by Nicholas Britell. Our ad music is by Build Buildings.  Additional music in this episode was made by Micah Vellian. Juvenalia's Patreon is patreon.com/juvenalia Juvenalia on Patreon is on Patreon Juvenalia Merch is on amazon.com Juvenalia Spotify is on apple.com We're on Anchor.fm Juvenalia Stitcher is on Spotify. You can find us on Twitter @juvenaliapodcaster Juvenalia Instagram Juvenalia Facebook Juvenalia Twitter and Instagram. Music by Juvenalia Soundtrack. Artwork by Courtney DeKorte. We'd like to learn a little more about you to help reach advertisers that you care about.",0,bartpodcasts
1IdIzNXBCtUTHLHCtq0z8F,"In this episode, Curtis and Ryan are joined by special guest, Gus, as they talk about the importance of community and how important it is to be a part of the community.  They also talk about what it's like to be in a relationship with someone you love and how it affects the way you look at things in your life.",0,bartpodcasts
1JdBQNxOOXManwRuQkCMdl,"In this episode, Angie and Shelby talk about their biggest fears and friendships and how they respond to them.  They share their own experiences with friendships and what they've learned along the way. They also share how they've grown from them and how you can do the same!",3,bartpodcasts
1JnsLxgHqv9kv21D5bhIKy,Welcome to the Late Night Vision Show! This is your one-stop shop for everything related to night vision and thermal optics.,1,bartpodcasts
1Jzr0NPKtscqfyNa08GGos,"Working out of the home vs. staying at home"" - The messy mama pod is all about working away from the home. In this episode, Taryn and Sam share their experiences with working from home and the struggles that come along with it. They also share their thoughts on the benefits and struggles of working with kids in daycare. We hope you enjoy this episode and can relate to some of the things we talk about in this episode. Let's chat and remember, mamas, messy can be beautiful! The Messy Mama Pod is a podcast by two mamas who have both experienced the messiness that motherhood brings. We are completely unfiltered and unapologetically ourselves as we chat about all things motherhood. Once a month, we will spotlight a mama in our community so that you can share your story, advocate for your babies, and connect with the other messy mamas in your community. Dry Shampoo is our best friend and may or may not be Queen. Our lives are completely chaotic so if you're anything like us, welcome to the messy mamas!",2,bartpodcasts
1KChgOZE6wN4JVuAEXx9Ij,"In this episode, Ryan talks about a lesson he had with four high-level women's doubles players and how they can use split-stepping in the middle of No Man's Land to take over the net and win more points in doubles.",1,bartpodcasts
1LGiNqeMucKlN34wEBFDFJ,"This episode is brought to you by Mythical Monsters, a Parcast Original. For more episodes like this one, subscribe to Myths, Legends, and Lore on Spotify, or wherever you listen to podcasts. The story of Leimia is one of Greek Mythology's most famous monsters: a child-devouring demon that still haunts the children of Greece today.",2,bartpodcasts
1LGrOPH2MVCMrqB18TNtWZ,"Stephen and Stephen talk about their favorite Lord of the Rings books, movies, and TV shows. Stephen talks about his love of video games, and Stephen talks a lot about video games. Stephen also talks about how much he hates video games and why he doesn't like video games at all. Stephen and Stephen also talk about how they met, and how they've been dating for a while now. Stephen is also talking about how he's not a fan of Star Wars and how he feels about Star Wars. Stephen then talks about why he hates Star Wars, and what he would do if he could go back in time and change the timeline of the series.  Stephen then tells a story about a guy he met at a bar and how it was like going back to the past, when he was a kid, and the way he used to feel about the way people treated him. Stephen goes on to talk about what he thinks about the current state of the Star Wars franchise, and if he thinks the series is going to live up to the legacy of the original series.",0,bartpodcasts
1LUAwERMFZTzF1mLwYlgWL,"The Business Mentor"" is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart share that they have about 16,000 stores in Japan alone. It is a growing business and the interview also includes the chance to interview the President, Mr. Bernie Suisse who is the President of Family Mart Philippines and the Marketing Manager Mr. Angelo Mr. Scott who is also the Corporate Communications Manager and of course the FamilyMart Franchising Head Mr. Ruppert Revilla. It's an exciting one because you realize that when you get a franchisee, you have to know who the people are, what their vision is and how they intend to bring the brand. It's a growing brand is a strong with a strong Japanese heritage and you know when you say strong Japanese Heritage, you talk about quality, cleanliness, innovation and so on and so forth. Let me let you listen to this very interesting one. And by the way, before we proceed, go and check out their Family Mart FB page. Go and check it out.",2,bartpodcasts
1MRseMufwdMFdwf9tAdQ9F,"Today in True Crime"" is a Parcast Original. For more episodes like this one, subscribe to Today In True Crime on Spotify, or wherever you listen to podcasts. On this day in 1972, Kim Wendy Allen, a junior college student in Santa Rosa, California, was raped, strangled, and dumped after she hitched a ride late one night.",1,bartpodcasts
1Mi90UjG91rm73qvHzcG0t,"The Fed unanimously cut the federal funds rate by a 50 basis point, citing a material change in the U.S. outlook due to the covid-19 outbreak. Fed Chairman Powell basically indicated that the virus and the measures that are being taken to contain it will surely weigh on economic activity both in the US and abroad for some time. This came earlier than scheduled March FOMC meeting, but clearly illustrates what we said about the Fed being cornered in to a 50 bps cut by market. The question that remains is where will the Fed go from here? If you reference the G7 meeting of finance chiefs, that actually felt to reveal more than verbal jawboning, so our senses look to the market reaction. Wall Street quickly sold off while US Treasury bonds got an adrenaline boost. We saw the two-year yield rise to 20.7% in US and the 10-year treasury yield dipping his toes to 1% handle. VIXX is still hovering around an elevated level of 36 handle. Market is not anticipating another 50 bp cut by June, so we would see Fed rhetoric in the coming days and weeks to take a greater prominence on whether they can deliver again.",3,bartpodcasts
1MvUF45vxZB9gsbCzmyPqQ,"A chill ran up Joanna Southcott's spine as she heard an awful echoing voice. At first, she assumed she was speaking with the Devil himself, but the being soon identified himself merely as Satan's friend. The demon didn't want her blood, it wanted her loyalty. It sought to deceive her. As Lucifer had once deceived Eve, Joanna shivered as the voice thundered, thought God is a liar, but Joanna had faith. She knew that the Lord would guide her through any conflict, so she beat back her fear and felt her soul shine as she answered, ""Who then is my God? I seek to serve no other God but the God of Heaven.""",1,bartpodcasts
1N0Tj6vmrxfYWubS0eA0hj,"Novak Djokovic reign supreme in Dubai, Simona Halep rises to the top in Doha, and Maria Sharapova brings the curtain down on her career!",1,bartpodcasts
1NF1JWmm9bOD4yiQIAiSrJ,"As the Father has loved me, so have I loved you."" - John 15:9-17. Love each other as I have loved you. Greater love has no one than this to lay down one's life for as friends. You are my friends. If you do what I command, I no longer call you servants, because a servant does not know his master's business. I have made known to you everything that I learned from my father. You did not choose me, but I chose you and appointed you so that you might go and bear fruit that will last, so that whatever you ask in my name, the Father will give you. This is my command: love each other in the word of the Lord has blessed.",3,bartpodcasts
1NJzwYilHc12Cn3P2hAkeL,"Welcome to our first episode! In this episode, we introduce ourselves and talk about what we are all about, what we do, and what we want out of this podcast. We also talk about the upcoming lunar cycle and what it means for us as witches and tarot card readers.",2,bartpodcasts
1NR3nDeqb0dW7Vog00V5WJ,"This episode is brought to you by Unsolved Murders, a Parcast Original. For more stories like this one, check out our series Serial Killers on Spotify, or wherever you listen to podcasts. On October 9th, 1961, 19-year-old Betty Gail Brown was murdered on the campus of Transylvania College in Lexington, Kentucky. Her body was found the next day, and the only suspect in the case was a woman who claimed to have killed her. Was she the victim of foul play, or did she really die by her own hand?",0,bartpodcasts
1OhV8h2qzqSTJsTbEoZ2g9,"Best Job Ever by Dr. C.K. Bray"" by Alyssa Burnett & Jim D. Johnston Summary Book Summary Book Published by Ayla Burnett and Quick Read, narrated by Jim D Johnston. Best Job Ever is a book about finding the right job, overcoming fears, and making the most out of your life. Written by C. K. Bray. Published by Harvard Business School, Harvard University Press, 2014.   Book Summary: 1. Why are you dissatisfied with your job? 2. How can you find work that brings you more genuine satisfaction? 3. How to identify your strengths, overcome what holds you back, and take a look at some practical steps you can use for making a career change. 4. Why winning the lottery is not a substitute for a job, what switching your career has in common with landing on the moon and scoring a goal, and how to sample job opportunities like you're at a buffet. 5. Why is it so hard to find a job that fits your strengths? 6. How do you know when you've found the job you've been looking for? 7. What do you do when you're stuck in a job you don't like? 8.",2,bartpodcasts
1PB1QjdVvioF6k7YKBKkQZ,"This is The Secret"" is a narrated version of an episode from the television show Dunder Mifflin's, written by Gene Stengel, Pinsky, and Lee Eisenberg. This is the 13th episode of the second season of the show, ""This is the Secret."" I hope you enjoy this episode as much as I enjoyed making it. If you enjoyed this episode, please leave me a rating and/or review! And make sure to follow me on Twitter @MrSleepyTimePodcast. And if you like what you hear, check out the companion YouTube channel called The Office ASMR, where we go into more detail on subjects ranging from film, television, music, food, and more.",0,bartpodcasts
1PDbp2SbU98zYd38Enu5tZ,"The only reason you ever feel bad is because you choose a subject line and practice it long enough that you hold yourself chronically apart from the strongest part of your resources of your source. And when you do that, you are diminished and in the beginning your diminishment is slight. It just feels like emotion. When you have a feeling of worry wash over you, when you have an feeling of anger wash through you, or despair, or overwhelm, or frustration, or anger, or fear, or sadness, or depression, or anxiety, or hopelessness, or even fear, all they mean is that you are thinking about something quite differently than who you really are and what you really think. So as you begin to understand that, your sensation of ""Sure, from who you are will feel like emotion"" will get stronger if you keep it up. In other words, it's emotion then, chronic emotion, then it's physical discomfort.",0,bartpodcasts
1QgWndnYGtv7EXi0UWYitW,"The Art of Empowerment is a podcast for photographers who want to see a change in our industry, who are ready to stand together to fight society's standards and become part of a community that elevates each other and makes a true and lasting impact on this world.",1,bartpodcasts
1RgnPIj7xYVWrVAgPrMk2e,"Welcome to the Derivative by RCM Alternatives podcast, where we dive into what makes alternative investments tick, analyze the strategies of unique hedge fund managers, and chat with interesting guests from across the investment world. Alpha is a process for you, never arrived. It is the constant process of trying to be the right amount ahead of the curve. You don't want to be too far ahead, because in the end it's just nonsense, but you can just be thinking of things from from the perspective of where everybody else is thinking of them, or you're not going to get different results. You have to be different in that."" - Rodrigo Gordillo and Mike Philbrick of Resolve Asset Management This podcast is provided for informational purposes only and should not be relied upon as legal, business, investment, or tax advice. All opinions expressed by podcast participants are solely their own opinions and do not necessarily reflect the opinions of the RCM Associates, their affiliates, or companies featured in this podcast. Participants on this podcast are instructed not to make specific trade recommendations nor reference any trade recommendations to their potential clients.",1,bartpodcasts
1RjC39Ilch6rBJfFRBJMbj,"What do you actually have to get done before you make that website on Shopify? Before you contact your first supplier before you get your first sale? I cover a few different options you have and then let you know what I do and what I recommend. In this episode of the podcast, I cover: How to form a business entity What to do if you don't want to do business as a sole proprietor What you need to do to get your website up and running Tips on how to get started with your online store Things to do when you're just starting out with your business Important Links: Free Training: https://www.dropshippingnowbinar.com/eCommerceLifestyle/Free-Training-How-To-Form-A-Business-entity-and-Get-Started-With-Your-Online-Commerce-Business/ Free-Training: http://bit.ly/Ecommerce-Lifestyle-FreeTraining Save 10% on your first year of Honeybook by visiting www.honeybook.com and using promo code ecommercelifestyle to get 10% off the first year.",2,bartpodcasts
1RsgjqOAPQA3nisyjNhRXR,Have you ever bought a car with your tax refund? Do you have a bad credit score?,0,bartpodcasts
1STy1PKd5MLtccOTCcuKNB,"On this episode of Fun to Speculate, we talk to Angela Mazzanti, world famous model, about her new Balenciaga sneaker line, the future of the cannabis industry, and more.  We also talk about the upcoming Coronavirus coronavirus outbreak in Colorado, and what it could mean for the climate.",0,bartpodcasts
1SdguXlFBsxMcYtdPyh0oH,"Riley the Ice Skating Monkey"" by Jessica, a 9 year old from North Carolina, and ""Lori the Monkey and The Ice Skates,"" a song from a 5 year-old from New York about a monkey who wants to become the world's first ice skating monkey.",1,bartpodcasts
1TicQO3vAuYoPoS3XZeL6y,"It's Heroines Week, and today we're talking about an incredible athlete and mom, Fanny Blankers-Koen.",1,bartpodcasts
1U91Mj3wx0CCYbh1yddg5y,"How effective is cupping therapy?""",2,bartpodcasts
1UMDHZXjPuxIVnYyAS76fn,"Baby Girl"" is a short story read by me. I hope you enjoy it as much as I enjoyed writing it. Please send me an email and I will read it to you next time. Thank you for your support.",0,bartpodcasts
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty.",2,bartpodcasts
1ViBONBXnAVV5K5cmSnPID,Sometimes it takes years to connect a killer's crimes. A March 6th 1959 a man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to 4 other murders.,2,bartpodcasts
1VqyL3ui763W5juwdtOl8u,"Today's highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you can hate him, or you can love to hate him. But you simply cannot ignore his work. Walt Disney once famously said that ""Laughter is America's greatest export,"" but well, it's not actually travel and transportation. With 236 billion dollars in sales in 2017, the sale of intellectual property including TV and movies, this amounts to 49 billion dollars, which is still big indeed. It's twice the GDP of Cyprus. So, if by laughter we mean entertainment, then yes, American entertainment is one of the country's most important export. And these days, a good chunk of that intellectual property is owned by Walt Disney Studios, Pixar, Bonavista, Miramax, plus the Marvel and Star Wars franchises, which are some of the largest and most visible entertainment companies owned by the House of Mouse, Disney's Argosy. It can capture the imagination of every girl or boy from early childhood all the way through adulthood.",1,bartpodcasts
1XplpPQ1jTNyiDWKzvtTV2,"In this episode, I talk about Crispr, Extraterrestrial life, and curing the uncurable. I also talk about how to become an extraterrestrial and how to cure the un-curable.",1,bartpodcasts
1Yhi0Zw6i7apBTf1YsEkck,"The Guys Next Door"" is a hip hop and R&B podcast hosted by the guys next door. This is the first episode where the guys talk about everything from dating to relationships and everything in between. This episode is a must listen for anyone who wants to know what it's like to be in a relationship with a rapper. The Guys also talk about the importance of family and how important it is to have a good relationship with your significant other. They also discuss how to be a good friend of the family and what it takes to be the best friend you want to be with someone you love. The guys also discuss what it is like to live in the neighborhood and how to make the best of your neighborhood. They talk about what it was like growing up in the hood and how the neighborhood has changed over the years and how it has shaped who they are and how they are today. This podcast is a great way to get to know the people you live next door and see what it's like to grow up in a neighborhood with the Guys next door!",1,bartpodcasts
