Number,Summary,Score,Network
06lTquWPAOVJexhZonvQCa,"Hi there, I'm Joanna. I'm JD F. I'm Rebecca. I'm Erin and you're listening to see and be seen I cast this is a show where we'll be discussing the creative like not just as individuals but also as a community will also talk about what it's like to express ourselves and share stories through our respective creative Fields. Also the time you're here from us, but will also be featuring other artists on this podcast as well. If you're interested in listening to this podcast, be sure to check us out every second Sunday of the month on Spotify Apple podcast or whatever you listen to. Just enjoy.",3,textranksegments
07y0yNc4rF8JOVDEAX7zT2,"They can come to our office within 30 days of a notified. I'd of the refusal when the person information is being collected as part of an investigation the organization, I guess can refuse to confirm or deny the existence of the information in response. But frankly that's happens on rare occasions. They will move to an in-camera session for their meetings that The Observers are left the room and they the council can openly discuss and then any of the decisions that are made during that encounter Proportion are reported out in the minute so that at least those decisions are out in the public. If you're unsure where your issue Falls call us at two five zero three eight seven five six to nine or send us an email at info at OE P. C-- dot b c-- dot C until next time.",0,textranksegments
00v0W2K3d8o68maX79QK2v,"We took money out of our pocket to get you guys merge to make to sample it. Basically we all bought our own hat to sample it to make sure they were going to come out. All right, and they fucking turned out beautifully. So amazing. I also got to under 26 pitches not get into my oh shit. I need to think about the knock into my own horn. Let's go. Let's go. Let's go that's on me. He's get somewhere when you catch the any I haven't caught since 8th grade. We just went with it what we're saying is we need a name for you got a name. For the fans for the guests. So guys like so people like Tyler can brand themselves with us. Exactly. Yeah, and I originally came to my mind Daddy.",0,textranksegments
081FoKeWRf8nzJi6MQFKRl,"Company like us becoming Next Media Company Consulting companies. Yeah, exactly have a huge presence. Exactly. It's just becomes we have a huge presentation just becomes this whole mishmash of people trying to generate and create the best ideas for clients and also marketing dollar has been going up year on year by just going to different spaces and a lot of people are worried about where it's going to go advertising is going to die after seeing is not going to die, but I find it extremely exciting to be in that space where because Again, I like the wall.",0,textranksegments
08RS6NQIGy9O2KyKVlCzdU,"Yeah, then I can't remember exactly what it was then it was like a I really didn't like the actual shot because it was like this needle that was like six inches long and it goes straight into the top of my shoulder and it's like she went through the phone. So if you think about it, I think we spoke about this analogy white issue. If you try to go and take a bite out of say a cow in a field it would either kick you or it would run away if you go and try and like just pull a leaf off some spinach or a plan or pixel through it can't do jack shit.",0,textranksegments
00x6bXv5JPNTCDteN5JGlP,"This is way too rooted in emotion and feeling like where are the facts here, right so I probably could do it. But I enjoy it probably not but like everybody is so different in their ability to write even those folks. I would say like yourself A who are more rooted in Academia and academic writing there is a soul within you and you absolutely can tap into your Soulful and true authentic self and Voice by just trying it out and seeing where it goes and also checking yourself when you're writing. She was like, have you ever thought about that? And I was like Yes, and that is the truth like yes, that is self-care. There's a definition breastfeeding your baby. And also like if we if people are listening to their not parents, they're not mothers are not breastfeeding drinking water.",0,textranksegments
00y3rxCkHBrbY1xwqojEGR,And you spend more time here. I need to do more of this off. I need more great people around me a lot of more Robins. So I'm Batman and they're robbing their Robin. I'm Batman half the time I need I need more because I'm not going to die. Is there anything what how are you for me when I write books I'm able to go deeper now the shit that I'm putting out headlines on and go narrow and then thus I think it's worth. 18 bucks. I was think that way how do you think about this?,0,textranksegments
00yoUSA2yh7eAY8t45JM91,"And you know all that stuff in house under the Roc Nation umbrella. The only person they don't have a relationship with like that is Carl. So that's why they're fighting hard to boot him out. But everybody's ignoring the fact that she also signed a contract with 300 entertainment and who owns that now what I find interesting about this is that yesterday about it was screaming all her going to Roc Nation is a way better deal. Well, yeah me and my husband but yeah, so, um, so, you know, we was all excited. Uzi was excited. We was excited. He went to Atlanta. Started Me little by little he wasn't talking to us anymore. I called Canaan.",0,textranksegments
01D58jn9qXZ01y8pRQX0KZ,"You won't take it personally. There's some players. I got pulled aside which ladies and gentlemen. He doesn't yell at me. Like that's enough get it twisted. Not yet. Not yet. Not yet. Not yet. The players right one. He said it better. He said the best. You got the ratchet people pull up with the ratchet music. I can't even have a decent interview with three decent people without the wretchedness and he's actually he's a she the boy and even putting lotion on his hair nappy. What was what made you decide to leave the confines of Oklahoma and go play in Texas. Well Ashley Mama Tina, she got a hold of me and basically talk to me about transferring over to the to uofl and I talked to the commissioner and I really He liked how they is handling things.",0,textranksegments
01VLfoxXkwAXtuYGTQYrsT,"He got some facial fillers and some are even saying that previously he has gotten some fraught he froze the fat. So yeah, he's working on himself Rose the fat froze the fat. I feel like you would want to burn the fat and that Breezy. So both with Nigerian men both hospice care workers both try to use sex as a l'heure both sound like a pack-a-day habit shade both in early 50s with men and early 30s both monitor their men social media account both insanely jealous of women in Their men's lives. He's been accused that while under arrest for he was a while under arrest for abuse he was convicted for causing severe. We're Police property damage. Allegedly. He abused his pregnant ex-wife. He's a total of four Ex-Wives and three have accused him of rape.",0,textranksegments
1E23TJE5PZuN8hFIbiOkie,Social Security money they want your fuckin retirement money. They want it back so they can give it to their criminal friends on Wall Street and you know something they'll get it. They'll get it all from you sooner or later because they own this fucking place. The next group are going to cook put in here is these are the people in prison with these long sentences. They've been given many of them deserved. I'll grant you that. I'm sure half the people in prison are in there for things they really did that's not a bad average one out of two. Eliza. Take power naps are run Victory laps. I'm a totally ongoing Bigfoot slam dunk Rainmaker with a proactive Outreach a raging workaholic a working rageaholic out of rehab and in denial. I got a personal trainer a personal shopper a personal assistant and a Personal Agenda.,0,textranksegments
1EPOaWpjdUB7lB589jjTx3,Okay was like five weeks ago. So start this podcast we recorded two episodes like ones. I was driving a loving and recorded it episode then and then did one like a short like 12-minute. I was sewed in Lubbock and then I went to edit it and it sounded so bad that I was like absolutely not I couldn't listen to my voice because I was doing it like segments like was like stopping and starting it at back up. So there's no need to say any of that. But yeah stay tuned and thanks for listening later player.,1,textranksegments
1EUY0YMsUCReAi78xtVKeU,"Hey, I'm Jin and I love horror movie. I might yeah, I'm dead excited. I also love horror movies and we really like to torture our friends High cuz he hates horror movie that I do and that's why they call me the horror version. That's the only reason we call them that I have not no other reasons that all you know, I know whatever whatever every week we take him through the Encyclopedia of horror the good the bad the ridiculously Jack Frost's and then we make fun of it more or less or explain its Depth of feminism. Listen on your smart speaker live stream from our website @ WF b k dot org from Louisville Public Media.",1,textranksegments
1EcBqy8tM3TYInm1k8Fdbm,"Yeah fishing and I think that's kind of by the Ohio border. Yeah, it's my dad lives right on the border. It's like 10 minutes up. The road is temperance. Okay? Yeah. So Jeff and I are heading out Sunday and talk to his family, but they send us pictures of this girl in a white dress all over their properties ghostly figure than a picture their house. And so it's like a continuation. It's like a it's like someone's reading me a book and I'm channeling that into because I'm doing video diaries, right and then the next day it's it picks up where it left off the day before interesting very very interesting.",0,textranksegments
1EwZ9ewnlXBQ3jH5ImlY3o,"You know, I had a couple smaller schools. I'm from Colorado kind of you know interested in talking to me, but I'll tell you one thing, you know coach coach Cooper. He was my recruiting guy from Wyoming and Coach Grant the wide receiver coach here. You know, they would call me every single weekend starting my junior year and you know, call me whether it was that, you know, two o'clock in the afternoon, or if it was, you know, 10 or 11 o'clock at night and you know, they talk to me about football what's going on in life. Yeah. That's that was my thought process, you know, money's always going to be around and you know scared money don't make money. So that's that's why I trust Finance There are you gonna win either way life and football period is going down.",0,textranksegments
1F4hsSqn87iEttR0rA4tRS,"I wanted them to receive thousands actually millions of dollars worth of value from reading the pages and imagine. If you continue to become obsessed with being a value Creator to the world stunning things start to happen when you actually say to yourself, I want to give my customers each one of 10 times the value that they expect or even a hundred times the value they expect. They see the love you put into it and the craft and the Mastery and the Acumen and the energy then when I finished the five am Club, I was mentally emotionally physically spiritually exhausted. My Wells were empty and that's what needs to happen. If you feel you've put everything that you have so you're totally depleted in the project that you release into the world.",0,textranksegments
1G02hUDmyMFk1aKts60uPC,"You know, it's really great to see that. It's really great to have your moment to yourself and reflect on how far you've gone well and also you can't do this alone doing this alone makes it very difficult because you are accountable for what you do. My dog's my kids at work. This made me see that I was actually in a good place, you know, not just in a bad place where my heart was just broken and emotionally I had to go through that but this year showed me and taught me a lot.",0,textranksegments
1GOXInXdJrluLuLywx5NzP,"It was $60 an hour and a half just doing shots after shots. He was passed out in the Bart's but yeah, I see you got kicked out of Spuds and then he was outside sitting on this chair just shivering bro, like cold as fuck. Yeah strictly remixes and then only one CollegeHumor college humor and we'll cause yeah John Keller came along and then one on the the mics thud videos were just the touring is boring and you kept saying it was the angles dude. You're so right under the skirt.",0,textranksegments
1Gcwzel68ribYC6kga7Eib,"It can only be transformed and this is not something I am saying Einstein and many other scientists have validated a time and again, So if we are the energy forms, it's important that at least we recognize the presence of energy in and around us. In the series of conversations. You will be a much aware individual. And as and when you want to shift the surrounding you would know which particular thought you want to shift so that you can bring about the desired shift in your surrounding. It's very easy to master the art of observing modifying an amplifying your thought and I'm going to teach that. in a systematic step-by-step manner interested stay tuned",1,textranksegments
1GjzWFb5mT9lXCgSety6VH,"I think it's there's a responsibility with that and I'm using it to try to inspire people to go on their version of what I experienced. Ultimately. It's about this journey. We're all on towards becoming a Most authentic fully actualized most expressed cells and whatever form that is and you know, I I use different vehicles to explore that whether it's diet and nutrition Fitness like the endurance things that I've done or through creativity Artistry business, you know, they're they're all different Avenues to pursue or explore those same ideas.",0,textranksegments
1Gs0FfKfblOH4nFbIi0yIL,"So I You all thank you so much for listening. This is the crypto economy. I am guys swung and until next time take it easy everybody. Bitcoin has no rigid specification. No absolute finality. No fixed development team. No final security guarantees. No scheduled updates. No Central brain, no central vision. No Kings and no rulers. It is a decentralized organism organically evolving without central planners the lack of any centralization is the source of Bitcoins Beauty. What they are doing is they are setting the foundation's up for the next genocide and the next quarter rific. Ends of privacy and confiscations of any sort of Liberty or individuality and the Chinese government is not really in any better financial situation. They are in a horrible spot.",1,textranksegments
1Hh5YXYGj7pEs9jyhYAX9c,"Yeah to be honest. You know, I really think twice about that was like people not tell you which one like my group still good as much as I think I just figured out how people would react to it. I just let me guide you ask her about it because I've heard it wasn't my coaching. So I need to add powers at the universities to help get me in there. So for me check and it has always been about presenting itself with opportunities and that's what college and then once I was in college, that's what the profession has stated and that pesky on fire take it how many opportunities to open up with it.",0,textranksegments
1HmN1BDPrSiIdYEWTX84xz,"Space or her face? I'm not quite sure the gender of the baby but it's a boy. We like stalking them. Yeah as he pulls the mattress over the whole to the soundproof room. You see the Monster sort of walk in. Yeah, and that was another Super upsetting part to me when they put this little babies. I'm a secret agent and I have the power to absorb skills, but I have to sleep with people to do it. I think it's the porn version of The Matrix. I've got your first 30 pages right here, except a lot of them are stuck together Hank.",0,textranksegments
1IGWQ2uSXK2vhwZ7wVYLBp,"We have the Swift outfit that comes with a red rat Lantern backlink for 1200 the lucky axes harvesting tool for 500 and the ratty wrap for 300. You have the vale girl outfit that comes with the used racket backlink for 1,200 The Verge outfit for 800 the ski boot harvesting tool for 800 the party hips emote for 200. The electro swing emote for 500 and we have the happy Stars wrap. This is a new wrap. This is 500. This is reactive wrap that animates when firing weapons. So I'm loving that they are doing more of these reactive weapons that are reactive when you fire and this one's really cool.",1,textranksegments
1IV366QieNfHHrWKechXo0,"You've answered my question that I somehow did not make the link to so yeah, so that's it. We're going to be stylish but the roof is version is definitely based off Jeff Buckley's version. It's not exactly like a continuing conversation and he actually and Rufus Wainwright hit song Memphis Skyline is about Jeff Buckley and Jeff Buckley's death. That's that's such an interesting way to come to that Garland realness. Yeah, really weird. Another thing. Yeah like have in common. Is this Judy Garland thing. That's like it removes the it removes the inherent kind of as I say it.",0,textranksegments
1IdIzNXBCtUTHLHCtq0z8F,"Like don't know why it was that night. That was like I wanted it to be a thousand stories on 70 thousand five hundred beans that do is crazy five hundo. Yeah, you dropped yet. We walked out. We borrowed a hundred fifty or I guess I should pack a bag we have the VIP lanyard. Yeah. So it just the way it works. So usually we recorded before the guest shows up this last step the set this guess we didn't have time to yeah. But anyways, how was how was your week bit how how things been for you?",0,textranksegments
1JdBQNxOOXManwRuQkCMdl,"Yeah, I'm glad I came to that. Yeah. No, I again resonate with that too. Because I have I don't know that anyone has ever told me I'm a bad friend, but I feel like I am and they're too scared to tell me like that's something that's hard and I like I think I said it to you and Dylan recently around like hey, there's something I need to improve on. Like can you help bring truth to it and vocalize it and talk about it. And I think that's the number one way. We can squash our fears is just talking about it and realizing like I was saying like I'm fearful of my friendship sending it as I was saying that I realized like that's only happened a few times.",0,textranksegments
1JnsLxgHqv9kv21D5bhIKy,"And we don't want to go spin, you know a ton of money. We just want to buy clip-on got a really good day time scope. I got this rifle set up a like and I just want to clip that on there go hunting take it off and I'm done. Actually. That's not the answer either. So that's that's one thing to think about. I think this is when people call in and they ask about clip on thermal and some of the misconceptions that are out there. I think once you explain to people exactly what you've explained, and I've done it before They're like, yeah that makes no sense at all.",0,textranksegments
1Jzr0NPKtscqfyNa08GGos,"Do you know what I mean? Like, it's just not necessarily the same and I think that you know, and I think that this is also important to add that there are moms who love going to their job. And that is awesome. Like I know we kind of talked about that but I just think so highly of those moms. It's like part of that is like what you see value in to if that makes sense. But here's one of the really challenging things for I think a lot of stay-at-home moms can agree with this is the income part. Am I don't even mean so much that like, okay our family income is now down.",0,textranksegments
1KChgOZE6wN4JVuAEXx9Ij,"They have Amazing Creation tools allowing you to record and edit so your podcast sounds great and they even distribute your podcast to Spotify. Apple podcast Google podcast and so many more and the best part you can easily make money with your podcast with no minimum listenership. So go download the app anchor or go to ANC hor dot f m-- to get started. I had so I mean I have fun every single lesson I give this one though. It was just everything clicked and it was just amazing. And so these four women came out and they said look, we don't know exactly what we want to work on.",0,textranksegments
1LGiNqeMucKlN34wEBFDFJ,You can hear new episodes. Every Tuesday. Here are host skate and Richard to tell you more. Thank you so much. They are natural-born Leaders with a never-ending thirst for power through force and deceit. They rise through the ranks towards radicalism. Emanating anyone who stands in their way and the only thing more inevitable than their rise is their ruin discover the true stories of power greed and deceit in the park St. Original series dictators every Tuesday dictators examines the reign of a real-life Tyrant exploring the unique conditions that allowed them to seize control.,0,textranksegments
1LGrOPH2MVCMrqB18TNtWZ,"Of the cough Never mind take it back unless you let how to fill these out. Well, first of all, you're not a loser no Stakes. No Stakes didn't bother you. You didn't bought it kind of it more bothered me that I was like, why was that so hard like, why do I not know how to apparently work my face muscles anymore because you're thinking about thinking about thinking yeah exactly. I mean if you make people laugh you make people laugh, that's the you know, I mean, yeah, that makes sense. Yes. Yeah, it's how it's like a so it's like swimming swimming it you either went to time or you didn't go the time and that's the end of the story.",0,textranksegments
1LUAwERMFZTzF1mLwYlgWL,"Wow, that's a that's a lot. Yeah. There's too much maybe in jello being a millennial, you know yellow and yellow here is a millennial in our group. And how do you know see yourself? What's really the impact of convenience store to you as a millennial? So we have 78 for it apparently hmm. Okay, and you have now up they have no plans of growing we have a very aggressive growth plan in terms of opening new stores. And so this year we plan to open at least 30 Stars. Oh, that's nice. Out, you know, it's so seamless so friendly for a neophyte like me who started podcasting few days ago and you must try this. If you are looking at doing a podcast yourself, why don't you try it, you know as for me I can always say wow amazing.",0,textranksegments
1MRseMufwdMFdwf9tAdQ9F,"And large breasted women. However, the police later dismissed Frederick Manali as the suspect surmising that his fixation on his former student began after her headline-grabbing death. In the years since The Hitch-Hiker murders the police flooded several other high-profile Killers as the potential culprit atop. It didn't quite fit Ted. Bundy was another high-profile serial killer who investigators Tried to link to the murders. However, in 1992, the US Department of Justice ruled out Bundy to they discovered is gas receipts placed them elsewhere at the time of the crimes. She Shrugged it on then slung her orange knapsack over. Back it was Heavy with books Kim side. Has she eyed her other package a large straw bag with Chinese characters printed on the side then reluctantly. She hefted that into her arms to it was 5:00 p.m. Time to get moving as usual.",0,textranksegments
1Mi90UjG91rm73qvHzcG0t,Outlook due to the covid-19 outbreak fed chairman Powell basically indicated that the virus and the measures that are being taken to contain. It will surely way on economic activity both in the US and abroad for some time. This came earlier than scheduled March fomc meeting but clearly illustrates. This has been a podcast from ocbc Bank follow us on Spotify for more episodes like the one you've just heard.,0,textranksegments
1MvUF45vxZB9gsbCzmyPqQ,Vanessa's going to take over on the psychology here and throughout the episode. Please note. Vanessa is not a licensed psychologist or a psychiatrist. She has done a lot of research for this show. Thanks Greg. According to a study performed by dr. Dina Abbott. It's not enough to make a vehicle with technology drivers need an SUV. That's Ready for the challenges of today and can help anticipate the challenges of Tomorrow an SUV. That's built street smart. That's why Ford has completely redesigned the 2024 to scape. Don't forget to check out park has fantastic new original series dictators every Tuesday dictators examines the reign of a real-life Tyrant exploring the unique conditions that allowed them to seize control discover the government's that fell the lives that were destroyed and evil at its highest level search for dictators in the Spotify app and listen free today.,0,textranksegments
1N0Tj6vmrxfYWubS0eA0hj,"Jumping double handed one handed backhand. I just can't think of his name all I can picture his face. He's got a sort of dark hair, isn't he? Yes, and I don't think he would do very well in the theory is quite easy. Who as we said got to the final in Dubai. He actually one must say I think he didn't drop a settle week and it was very kind of very routine for him came up against AJ Alia seem in the final. Yeah and dispatched him three and four again more more final woes for for FAA who needs he needs to break that truck at some point, but it's just not it's just not happening for him.",0,textranksegments
1NF1JWmm9bOD4yiQIAiSrJ,"Welcome to the ostrich a podcast. I am hosting manual and I pray that the word of God you can seem to be dying light and it will be priced. This is episode number 12 to this word will be read from John 15 verses 9 through 17. As the father has loved me. So have I Loved You Now remain in my love. If you keep my commands, you will remain in my love just as I have kept my father's commands and remain in his love I have told you this so that my joy may be in you and that your joy may be complete.",1,textranksegments
1NJzwYilHc12Cn3P2hAkeL,"They smell so good. And if you're concerned about Sage they are Sage free. I've gotten a few. Hans her MZ on if you want summer and they smell like Desert Rain they are amazing. I refuse to burn mine for planting their see comes at you damn fool it first of all, they're beautiful, but they also make my whole altar space literally smell like like Desert Rain, it smells incredible. It takes you know, when people think that they are seeing signs everywhere. Yeah, they're not really seeing signs. They're just being overdramatic. That is the Moon it takes these spines that are thought to be psychic abilities. He's and are actually just you having a psycho episode not not founder mind people at all.",0,textranksegments
1NR3nDeqb0dW7Vog00V5WJ,"Don't forget to check out par casts fantastic new original series dictators every Tuesday dictators examines the reign of a real-life Tyrant exploring the unique conditions that allowed them to seize control discover the government's that fell the lives that were destroyed and evil at its highest level search for dictators in the Spotify app and listen free today. You allow us to do what we love let us know how we're doing reach out on Facebook and Instagram at par cast and Twitter at Park as Network. And if you enjoyed today's episode the best way to help us as to leave a five star review, wherever you're listening.",0,textranksegments
1OhV8h2qzqSTJsTbEoZ2g9,This audio book summary is brought to you by quick Read download our app today and get access to thousands of free book and audio book summaries on personal development productivity business and more listen to them while working out or commuting to work and get the key insights of books in minutes instead of hours. This audio book summary was brought to you by quick read. We hope you enjoyed this audio book summary. If you want more audio book summaries like this download our app in the app store or Google Play and get access to thousands of other free book and audio book summaries. Listen to them while working out or commuting to work and get the key insights of books in minutes instead of hours. Go to Quick read.com app and download our app for free today.,0,textranksegments
1PB1QjdVvioF6k7YKBKkQZ,I always Hear the details. And so this is literally just something so nonsense for you to fall asleep to and hopefully my voice doesn't annoy you so that you can find some comfort in it and fall asleep. I want to make sure everybody's safe. and I don't here's want to work at a bordello Malibu. I think he's wearing a lot of concealer at that lady's eyes are really bright underneath there. I keep noticing how many guys are wearing how many more guys are wearing concealer makeup and that sort of thing. So hope that everyone's rest in sleep. That's just been a from Scranton. PA has been a great Scott production.,0,textranksegments
1PDbp2SbU98zYd38Enu5tZ,"You got to ask yourself. Out am I turning myself to Injustice or am I turning myself to well-being which is it a my tuning myself to love where my tuning myself to hate have I turned myself to confusion or if I turned myself to Clarity have I turned myself to the best of you or have I turned myself to the worst of you and when you start saying to yourself, how am I tuning myself? And so this is the art of allowing the art of allowing me to turn myself into who I am.",1,textranksegments
1QgWndnYGtv7EXi0UWYitW,"I just wanted to be around people that we're gonna get caught. It's all good. We're all really we've been home really good friends since what 2007 probably like nine. Yeah, like two years. Actually. I was like yea yea Somali hated me and but anyways, I had nothing against Molly. I mean and I can obviously talk to you all day and I have before me but we have to end this if everyone listening could just take away just one thing from your episode today. What would you like it to be covid like a couple thing that has really touched on specifically but like reinforces everything and that is the motivation is internal that you have to motivate you and if you're waiting for an external Force to do it for you you're handing over the fate of your success to someone or something else.",0,textranksegments
1RgnPIj7xYVWrVAgPrMk2e,"Yeah, but once you get Past that it's probably one of my superpowers to be able to be made fun of and not really thinking much about it. I'm not going to sleep. I think that's it. You guys want to leave any last thoughts or will put in the show notes links to the Pod and your white papers. That's right. Well, even even thinking about not just the assets. How did the different resulting strategies that you're running on various assets manifest in return stream that you would then optimize within a portfolio. But if you guys found one thing that work just really well on oil, you know, if it's an ensemble approach in many different.",0,textranksegments
1RjC39Ilch6rBJfFRBJMbj,"What's up, everybody Anton craley here from e-commerce lifestyle.com and welcome back to the podcast. So a big question that I get either via email or over on our YouTube channel is from people that are just getting started with their online store and they want to know what they actually have to get done prior to launch. How do I find suppliers? How do I get traffic be sure you go over to drop ship. Webinar.com Dro psh IP webinar.com, and I will see you over there for a free training. Thank you. Yes, there's other options out there, but there's two main ones that make up most businesses out there, especially small businesses and the first is forming what's known as an LLC. Other one is forming what's known as an S corporation a subchapter S corporation.",0,textranksegments
1RsgjqOAPQA3nisyjNhRXR,"They realize that back in 2005 and took that away. So this is 15 years in the making that they did away with this. Being hurt. It's pretty bad that they had to wait till 2005 to figure that out. Yes, and when you talked about that comment, I had gone back and somebody had said asked about is there any way you can give a dealership authorization to send only your credit or sender app to only a couple banks and not everyone. So like with with me when I'm getting ready to do this this Corvette loan, you know, I'm probably gonna go through Bank of America and and that's the only place that we need to submit it. So because I'm putting in the business name and just I know how Bank of America does on business loans and stuff like that.",0,textranksegments
1STy1PKd5MLtccOTCcuKNB,"I have no I never under the tape. I never gone on do at 8:00. I never going to undo a tape like your death is pre-planned. Oh, that's a good one. We happen. Yeah, like your numbers already written before you decide. truth being spoken today with Angela mazzanti pretty survive. So I was like, what is he doing over there? Little late? No, it's good. It's good. We love that. We love that. Thank you. I think so too. I don't know and they never but you can't use antibiotics you can I'm not a doctor yet to use an anti-virus and they don't have the antivirus for this tension. New right. They said in possibly in three months, I could have it think about what can happen in three months a lot.",0,textranksegments
1SdguXlFBsxMcYtdPyh0oH,"Yes young Templeton. Beautiful Trash well, I like to be in the Beautiful Trash your the last tissue at the very bottom of the Box you're not going to fulfill your purpose for like ever have Templeton the human would have to sneeze over 75 times for you to get used and then thrown in the Beautiful Trash. Sam bear' Peter McNerney Andrew Miller Duke Doyle and Jonathan Roberts recording sound design and mixing by Sam bear at The Relic room in New York City. Our theme song was written by Bobby Lord and produced by Brendan O'Grady. Our staff writer is Mike Campbell on in contributing writers are Peter McNerney Megan O'Neill lie over tree and Caroline reading special guest Paul Scheer and Alex blumberg.",0,textranksegments
1TicQO3vAuYoPoS3XZeL6y,"We're talking about an incredible athlete and mom wait my mom. No, your mom's cool, but we're actually talking about an athlete named Fanny blankerscoon. Oh, okay. Yeah that makes sense. Fanny blankerscoon was a runner from a country called the Netherlands. Fanny's big chance to compete came in 1948 for the Summer Olympic Games by then Fanny was married and had two kids Danny told everyone that she wanted to compete people didn't think she could do it though. They said she was too old to compete Fanny was 30 and most Olympic athletes were much younger. That's it for Chompers tonight, but we'll be back at it tomorrow until then 3 2 1. Chompers is a production of gimlet media.",1,textranksegments
