Number,Summary,Score,Network
00x6bXv5JPNTCDteN5JGlP,"It's an active. It's an act of Bravery for sure. But it is it is super uncomfortable. Shape how I tell my truth. And I remember when you started following me on Instagram. I'm similar as well. I'm a workaholic. Awesome. Come on. I'm with my kids. You know, that's it. That's an added bonus. This week's guest needs no introduction. He tells me. Yep. Nedra. To them. Her name is Miss Bedelia. I miss you. I was so sad and depressed. It's often suicidal I used to to cut my wrist. I was 18. That's so beautiful. Yes. So it's an adult class. There's Young Folks old folks white folks black folks Spanish votes gay folk straight folks. I'm yes. I'm geared. I'm feeling you know that inner child. Thank you so much. Stay compassionate. I went to school for English and journalism. Hi Maria. It causes anxiety.",0,textranksentences
00y3rxCkHBrbY1xwqojEGR,"Yeah or whatever. Well, there it is. So there it is. No, no, no extremely hard. Well. And that's what it is. When I got 90 seconds. I'm sorry. I'm expanding my network. Hey Nia for a wedding. I apologize. 18 bucks. Yeah. I started it. I played with football cosine. Damn it. Yeah. Yeah. Who's this? Sorry. No, I'm old. Yeah. Yeah. Um and are you who are you? Who are you helping her? Exactly. And you know, I'm sorry. No. Yeah. No. I know. It's a small space. It's a small space. That case. Yeah. This? No. This is what I'm learning. I kept moving forward. But 34. He got the band camp. Okay. This is why this is fun. I'm mad at you. Okay. Okay. Thank you. Thank you. Thank you Eric. Yeah. Thank you so much. Cool. He got inspired. I'm uncomfortably competitive. It's fascinating.",0,textranksentences
00yoUSA2yh7eAY8t45JM91,"She owes me. Okay. You weren't 20. You were 23 years old. You was grown. Teeth 2002. They know it. Is that true? Okay. She's such a fraud. Secondly. Guess what? Okay. So that's what the shade woman. Experience healthier hair maintain a beautiful glow and a much-needed pain relief with the dope Beauty skincare collection. Our products are infused with our CBD oil and u.s. Okay. He's the owner him and Kevin Liles. This was his investment. So to our Yahoo. Yeah, okay. Alright. Love them. Kanye was interested. He went to Atlanta. I called Canaan. Yeah. Yeah. I believe with Atlanta. So billboard axes him this. But whose fault was it? Have a good evening. That's crazy. So he was used to being a road manager. Oh, he's bitter he's mad. That's fine.",0,textranksentences
01D58jn9qXZ01y8pRQX0KZ,"So download anchor podcasts. I happen to look at the flyer. I mean, I think it's good. Got you. Got you. Got you. Whatever the hell you I know me as I'm back again. He said it better. He said the best. Well, what's the final before it? Because you know what? Keep your composure. Cameraman that song with fire you got fired. Okay, cool. Yeah. Hey, it's the weekend. Enjoy the weekend. Have you ever coached semi-pro football before yes in 2005 2006. You know I could yell at you. You won't take it personally. I got pulled aside which ladies and gentlemen. He doesn't yell at me. Yo. What what what? Hey it is what it is week three. Yes, sir. Yeah. That's it. That's a whole that's a whole purpose while we prepare. Yes, sir. That's how it is.",0,textranksentences
01VLfoxXkwAXtuYGTQYrsT,"Thank you. Yeah. Yeah. Yeah. Yeah, who knows? Yeah. Yes. She was so upset. Yeah. Yeah. Yeah. Yeah. So yeah, he's working on himself Rose the fat froze the fat. Is he looking fresh and renewed? Yeah. Yep. Yes. Augmentation and nose thread lift. There it is. Hmm. Yeah, X is serious. Amazing. It is what it is. That's fair. You made there. Yeah. What is true. I know I am since they have the ultimate. Allegedly. He's fathered children. Sarah is staying. Excuse me. Yeah. She's wrong spider spider. Wakey Hayley Hayley. Girl Gail Johnson, Robbie Swift Millie Cummings and Attracts Loveless Miss elite member YouTube Lover Stacy curly Leah's DD to bits Carol Jackson. Thank you for finding us. Yes, they are. Hmm. I need to know. Yeah. Okay. Yeah. Second us on our toes. Absolutely. Okay. So, okay great. They'll follow the storyline. Okay. Yeah.",0,textranksentences
1E23TJE5PZuN8hFIbiOkie,"Hiya. survivors on on Thursday Friday I got my colon cleansing. Suppose. Eliza. I know. He bothering how are you? Thank you. I'm an alpha male on beta blockers. Praying. Yeah. Thanks. I'm healing I'm sharing a supportive bonding nurturing primary caregiver. Mejico. Yeah. I'm gender-specific capital-intensive user-friendly and lactose intolerance. What we are is semi civilized Beast with baseball caps and automatic weapons. Yakuza Russian. Mafia. No medications. No Scruples. It's profound. You know what it is. It's the ultimate makeover. No soft born. Yes. Ballot. It was pristine Paradise. I ride with the tide. They are gargantuan. You know. Video, thank you. Unfortunately. No. Hey, hey, I know. I'm telling you. It's incredibly intense. Warden. I'm a vessel. The dingleberry solution dingleberry gate is closed. Why? Thank you, sir. I appreciate this. Thank you. Thank you. Thank you. Was that okay. Uh, no, no.",0,textranksentences
1EPOaWpjdUB7lB589jjTx3,"Are you ready? Yeah. Okay, you got this. You read? Yeah precedes the flip them off and they drive. I wasn't voluntarily chugging. I will I'll wear everything there. So who are you? I'm Richard because I'm a dick. I love that part. No Mike's my big guy. That was so stupid. I thought it was in my pledge class. He was fine. And as always share the were spread the word. No four and five. So there's no need to say any of that. It's okay. That's fine. Okay, that's cool so much. Okay, so Logan's my little from McMurray, but we're not going to mention McMurray the rest of this podcast because we we went to tank. He's in a very healthy and long term wonderful relationship and I'm a single piece of shit. Hey Miss rainwater and that credit.",0,textranksentences
1EUY0YMsUCReAi78xtVKeU,"I might yeah, I'm dead excited. He thought the vibe of it. Yeah. How's that? Lyrically. Well, that was a song that it's strangers a someone. You know, that's it. Yeah. Yeah. Yeah. Yeah. Well, thank you. Well, I'm glad it happened. It's good for this meeting expectations. He writes scam tips Kentucky Stanford. But you know, it's kind of cool having you this close. Please take a moment to hit that subscribe button. Oh, yeah. She's after a few months of but you know these fly. It's a travel light hotels are expensive. Yeah. It is pleasure talking to you. Take care man. Thanks. P.m. Eastern. Again. Consequence podcast Network. Curiously. Hey, Carla you doing man? Yeah, exactly. Congratulations on this. Thank you. When did you start working on this? Yeah. Yeah.",0,textranksentences
1EcBqy8tM3TYInm1k8Fdbm,"Thank you so much for listening. Yeah. No. Yeah. Okay. Yeah, but no. Yeah. Yes. Yeah. That's it. Coleman Kilner of the National Institute of discovery of science or NAD. Yes. Well Quantum Leap for you. Okay? Yeah. Welcome call me Scott Bakula. Okay, Ziggy. You know? Yeah. Alright. Yeah. Yeah. Her. Yeah. Wow. Yeah. Yeah, there's no in-between. Yeah. Yeah. There's a database there's no database for Colonel activity. That's a curious. Yes. Yeah. Yeah. That's amazing. That's fantastic. Is that yeah. Yeah my improv troupe. Yeah. Yeah. Yeah. I'm sorry. Yeah. There's a city. His wings are Bob Barker. Yes. Correct. Yeah. No. Yeah. Who are you? Hello. Hello. There's footsteps. I'm sorry. No, no. No. So okay. The road is temperance. Okay? Yeah. And that's the farms in 1850. Yes. Yeah. Thanks so much. Where? Thank you so much. Yeah. Yeah. Thanks. Thanks Mom. Nope. Yes. Yeah.",0,textranksentences
1EwZ9ewnlXBQ3jH5ImlY3o,"That's definitely. Yeah. So that's pretty cool. Okay. Okay. The fans are crazy. They got some of the best athletes in the country. Our facilities are crazy coachable. Hey, I got a question Kanye West got a house over there. But that's definitely that's definitely on the list. Yeah. You know, that's that's our overall goal. I guess you will fall to the ground. Catch you next time. Thanks for listening Williams. He wears number 19. He goes by the name of 88 in Everhart. It was that it made it made it for a reason. Oh, I got it. Okay. Yeah for sure. You know, I had a couple smaller schools. You know, they gave me a preferred walk-on spot. I ain't got to pay that much back.",0,textranksentences
1F4hsSqn87iEttR0rA4tRS,"It's a necessity one of the other models the 10 rituals of daily genius that I talked about the weekly designed system and the 60 Minutes student and the second wind. Hi csikszentmihalyi, I of University of Chicago. Well, here's what's going to happen. You will become a magic worker of sorts and a world where almost every person in business. And so many people are just card-carrying members of The Cult of mediocrity. They wonder why they don't have a global brand they Wonder why they don't have a movement of evangelists around the products or services that they offer. Well, one of the core things to remember about human nature is reciprocity. My Wells were empty and that's what needs to happen. I spent four years on the five am Club. I rewrote it over 50 times every line. I wanted it to be the absolute best.",0,textranksentences
1G02hUDmyMFk1aKts60uPC,"My dog's my kids at work. I was thinking out loud. I was just happy that I had friends who were there to support me whenever I needed them. So goal setting one. But for me, it's better to separate it. You've been hearing this you've been hearing this at school. So let's not forget anything from dogs parents families friends, whatever. So tracking your progress in a sense. Now what you need to do in the past day. It's very healthy and important so grab a journal take notes of what you need to do. You know, it's really great to see that. They will nudge you in the right direction. So the world is our oyster to cap this off. So once again, thank you so much, and I hope you have a wonderful day or night ahead of you and I'll see you again soon signing out.",1,textranksentences
1GOXInXdJrluLuLywx5NzP,"What are you laughing at? Lupo mommy. Thank you. They weren't there. I was a sponge. Yes. Yeah. Wow. Yeah. Yeah. I know. What? Okay. Yeah. Will they? Yeah. That's yeah. Yeah. I'm sorry. It's my fault. That's what that's why Gifford. Sometimes know what? Yeah. Okay? Yeah, but I okay. What? Imagine. It's that's unrealistic expectation. Whatever. It's reality. What was that? Yeah, unauthentic. I got this. I will say this. So I said lock bag. Yeah. Jesus Christ. That's a legalist. Yes. No. No, but that's parties. Yeah. Yeah. Is that a spare tire? Yeah. Rig was born. Yeah. That was it. Yeah. Hell yeah that duper. Yeah. Yeah, yeah. Yeah. Yeah. Yeah. Yeah. No. Yes, ma Tasha. Crack. That's what I got. Yes. Yeah. Yes. Yeah, whatever. Yeah. I'm so confused. Yeah. Yeah. Yeah. Yeah. Okay. Yeah. Yeah. What's that Clarity? No, I'm satisfied. Are you?",0,textranksentences
1Gcwzel68ribYC6kga7Eib,Most of the time we do not acknowledge the presence of energy. In the series of conversations. So that you bring about awareness. It will also help you. Bring about a shift in the way you think so that you can bring about the shift in the way you live. In and around us. and if you can recognize the effect of every word every thought on your surroundings. You will be a much aware individual. And as and when you want to shift the surrounding you would know which particular thought you want to shift so that you can bring about the desired shift in your surrounding. It's very easy to master the art of observing modifying an amplifying your thought and I'm going to teach that. in a systematic step-by-step manner interested stay tuned What are they? They are Energies.,1,textranksentences
1GjzWFb5mT9lXCgSety6VH,"Okay. What is it? Ultimately. Yeah. The keynote speaker was so inspiring. He's an ultra-marathoner. Few know this bug my former husband is an alcoholic. And so there is that pattern of alcoholism in in their bloodline. Yeah. Yeah. Her name is Mathis. It requires. It's in a lightbox. Okay? Yeah. Okay. Yeah. Yeah and I and there is there's a painted. Okay, that's in the bathroom. So they bring them to me. Generally. What is yours? Hmm. That's that's occupying my my awareness. Yeah. Hmm. Yeah. I was you were a lawyer. It got crazy windy. Hmm. It's fine. Yeah. Yeah, because I'm afraid of that. This is a tactic. Uh-huh. Hmm. Mmm. I say that in jest. The universe will conspire to support you. Yeah. Thank you so much. Thanks for listening. My dad was a government. Yeah. So thank you for having me. My pleasure. Yeah.",0,textranksentences
1Gs0FfKfblOH4nFbIi0yIL,"This is the crypto Cana me. No scheduled updates. No Central brain, no central vision. No Kings and no rulers. They are in a horrible spot. Yeah. This must live in an adversarial environment. Governments want that privacy. They cut themselves. It's a game of survivability. But what's funny is there is no there is nothing. Oh thank God I got it back there. Nothing. How insane is that? And if they you know, they crack down the start. Hell, no. I have listened to that. Hmm. Excuse me. They have paid soldiers. They go because of a job they go because good benefits. It says holidays. No jurisdictions. No absolute finality. Ralph Merkle in addition to the above. It seems to have many indirect effects. No fixed development team. It incentivizes individuals and companies to have better digital hygiene. No final security guarantees.",0,textranksentences
1Hh5YXYGj7pEs9jyhYAX9c,"He's a professional her head. Yes. Yeah. Yeah. Okay. Yeah. Yeah. Yeah. Yeah. Yeah. Alright. Well, thank you. Yeah. Are you kidding me? None of them. Yeah. Yeah. Yeah, is it Bernard Bernard? Where were you? Yeah. Yes. Yeah. But yeah. That's the yeah. Yeah. Okay. Yeah, I was thinking I'm Linden. Yeah. Yeah that's was qualified with a half. Yeah. And uh, yes. Yeah. Mmm. Yeah. Well, I hate you. Yes. Yes. Yeah. Yeah. Yeah. Okay. Okay. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. That's why I'm sleeping. And where are you Anna? Yeah 12 hours. That's that's ridiculous. No. Yeah. That's it require different things. Yeah. Yeah. Yeah recap that. Yeah totally McCann. Yeah. Yeah. Yeah. Yeah. Yeah. Peace. Yeah. Yeah. Yeah. Yeah. Yeah, what's the weather? So yeah. Yes, everybody except Jessica Hall.",0,textranksentences
1HmN1BDPrSiIdYEWTX84xz,"Yeah. Yeah. And yeah, I know. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah houses mate. Yes. Okay. It was a misery misery. Yeah. Yeah. Yeah. Yeah. Yes. I'm on board. Yeah. Yeah. Yeah. Boom. Okay. So there's that. Okay. Yeah. Yes. Yeah. Hey thanks listeners because that's how we got it. They are. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Are you? Okay? Yes my spinach. Yeah. Yeah. It is. Yeah. Yeah. Yeah. That's what it was. Yes. Yeah. So it muffled. I'm sorry. Yes. Yeah. Yeah. Yeah. You know. Okay. No. Yeah. So yeah. Yeah, it is. Yeah. Yeah. Well, okay. And you have is 8 plus 7. Yeah. Yeah. I'm sorry. Yeah. Yes. Yeah. Yeah. This is yeah. Dolittle. It's drip a cloth. Yeah. Yeah. Yeah. Yeah intelligence key. Well, Darryl estoppel. Okay? Yeah. Yeah. Yeah. Yeah. Yeah. Yes. Okay. Thanks. It's what?",0,textranksentences
1IGWQ2uSXK2vhwZ7wVYLBp,"Same thing with the proximity mine. This method probably isn't great. So that's fixed. Thank you for the reports. Has been since the beginning of this game and so I'm glad that this was a temporary problem and they got it fixed quick. Daddy AKA magnificant Mikey. That is in what's that? Mailbox. I'm a mailman. Propane tanks 10 in total catch air with a motorboat. Her it's eliminate players without using Shields or healing items in between eliminations. Of course. Today's Thursday. Hey guys. It's easy. You have the vale girl outfit that comes with the used racket backlink for 1,200 The Verge outfit for 800 the ski boot harvesting tool for 800 the party hips emote for 200. This is a new wrap. This is 500. I'm a big fan of this rap. But yeah, don't oh, don't forget that starter pack. Mmm. I myself the last match.",0,textranksentences
1IV366QieNfHHrWKechXo0,"Hey, I'm Al McGuire. I'm Sarah Griffin. What is this? Yeah, you know what? Ears. And yeah it mattered. There was a movie section. Yeah, so I'm guessing 91. Yeah. Yeah. I am. It's crazy. Sorry. I miss you. And this is juvenilia podcaster. Okay? Sorry. Yeah. Yeah. Yeah. It's a sign of confidence. Yeah. Yeah. It's barfi. Yeah, it's a Vortex. Yeah. Yeah, it is the worst it is the brutality of the universe. Yes. Yeah. Etc. Yeah. Yeah. Well, this is mr. She's you know, there's three sheets. No, let me call the cops. Yeah. So yeah. Lots of beach houses. Okay? Yeah. Yeah. Yeah. Thank you so much. It was almost a red cover on and on the door there. Cheers. Sorry. I have a patreon with bonus episodes. Yeah. So completing the circle. Yeah. Yeah. Thanks for watching. It's so true. Is he 27 Club?",0,textranksentences
1IdIzNXBCtUTHLHCtq0z8F,"Yeah. Yeah. Yeah. Yeah. Yeah. Welcome, I'm okay. Yeah. Yeah. No. Yeah. Yeah. Yeah. No, no, she was competitive. Yeah. Yeah. Yeah. Yeah. That's why I was confused. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Maria's. Yeah. No. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. No. Yeah. Okay. Yeah. You know, she shouldn't have sex. Yeah. So that's that's my trade. Yeah. Whatever. Yeah. Yeah. Yeah. Yes. No, no. Well. Okay. And mrs. That's so cute. Yeah. Yeah. I know. Yeah. Thankfully. I know. What'd he say? There. Okay. Yeah. Yeah. Yeah. Yeah. Okay. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. It was yeah. Sorry. That was a drug. That was it. Yeah. I know. Okay, what was that? Wow. So is this well indoors? Hello. Yeah. Yes. Yeah. I it was named on the Pike? Yeah. You know, what is Shakira? Yeah. Newzik. Yeah. Yes. Yeah, that was. No.",0,textranksentences
1JdBQNxOOXManwRuQkCMdl,"It's okay. Hmm. I got it. Okay, everyone I got it. That was funny. Like am I am I living up to your expectation or am I creating my own expectations of what I should do? Okay. Is it doing activities? Yeah. I liked Rocket Power. I liked SpongeBob. Or out of love it. I take that back. Yeah. Yeah. I bought us the sweatshirts. Yes. Yeah. Did you watch Fairly OddParents? Yeah. Yes. I loved fairly odd. Have an amazing day. That's fun. Cool. Well, thank you for joining us for another episode of Girls Club. But thank you so much for tuning in. It means so much to Shelby and I We're in like multiple countries now, which is super crazy. Well, um, so yeah. I would wait really it's really interesting and there's so many great like resources out there. Hmm. Yes.",0,textranksentences
1JnsLxgHqv9kv21D5bhIKy,"So 160 resolution. This is a 384 resolution. I'm underprepared. Yeah. Ninety six weeks. It is a small device small. Yes, or a camera or anything else. And so that's what it is. Wow. They have an fx Q 38 and it is $4,000. Yeah. You got a monocular. That is true. Yeah. It's pretty strong. Figure of speech. Hmm. Well, I was fine with that. Hmm. Okay. That's absolute that is true. This is my baby. Hmm. That's what it is. Hmm. You know, I'm a long-range shooter. Actually. Yeah, it's great. I'm so happy. Okay, it's 4,000. Call me. It was it was brutal. I hang it. Yeah. Yep. I will be doing a full review on my YouTube channel like Jason mentioned as Hans etx. Well, mr. Then. So that was a mistake. Yeah. Yeah. Yeah. Look at the model. Yep.",0,textranksentences
1Jzr0NPKtscqfyNa08GGos,"I guess. Where did ya? Yeah. No, that's fair. For sure. This week's sponsor mother. Power of Positive Affirmations, their goal is that the words on their clothes will resonate with others and create a strong connection. May I yxe on Instagram? Mama? Yeah, exactly. We have a friend who child. Yes. I don't think is the right word. It's the weirdest most. Yeah. Are they learning to socialize? And that is awesome. Yeah. Absolutely. It's me. It ain't cheap. That's crazy. So yeah guys are definitely saving money. Yeah, exactly. Yeah. And so she moved her daughter as well. Yeah. And I know that he learned so much. Yeah. Hey mamas, I'm Sam and I'm Taryn and together. Yeah books or whatever. Yeah. Boom. Boom. That makes sense. Our lives are completely chaotic. Okay. What is the war?",0,textranksentences
