Number,Summary,Score,Network
00y3rxCkHBrbY1xwqojEGR,"Daymond John is one of the most successful entrepreneurs in the world. He is a wildly successful film actor, TV star, author, philanthropist, and has a new book coming out March 10th called Power Shift.",1,hk_uu_podcast1
00yoUSA2yh7eAY8t45JM91,"On today's episode of Tea Time Unfiltered with your girl Lovely Tea, she is back with another podcast! She is talking about the Hot Girls Summer MCS situation with Roc Nation and Carl Crawford. He is giving his side of the story.",3,hk_uu_podcast1
01D58jn9qXZ01y8pRQX0KZ,"The Lawton Savages head to Amarillo, TX to face the Horned Frogs in week 3 of the Tuff Tuff League.",2,hk_uu_podcast1
01VLfoxXkwAXtuYGTQYrsT,The 90 Day Fiancé 90 Day News Weekly is here! Tune in as Ashley Bowden (@ashleybowden) talks about all the latest drama from the current season of the show. Tune in to hear all the juicy details on the latest episodes of 90 Day fiancé Season 12!,3,hk_uu_podcast1
1E23TJE5PZuN8hFIbiOkie,"""I'm a modern man, man for the 21st century, digital and smoke-free, a diversified, multicultural, postmodern deconstructionist, politically, anatomically, and ecologically incorrect. I've been up length and downloaded have been inputted now sourced and all the upside of downsizing, another downside of upgrading. I'm a high-tech lowlife, a cutting-edge, state-of-the-art bicoastal multitasker, and I can give you a gigabyte in a nanosecond. I am new wave but I'm old school and my inner child is outwardbound, hot-wired, heat-seeking, heat seeking, warm-hearted, cool customer, customer voice activated, voice activated and biodegradable. I had to face some of data basement databases in cyberspace, so I'm interactive, I'm hyperactive, and from time to time I'm radioactive behind the eight ball, ahead of the curve, riding the wave, dodging the bullet, pushing the envelope, on point, on task, on message, and off drugs. I got no need for Coke and speed, I got nowhere. I'm in the moment, on the edge, over the top, but under the radar, a high concept, low profile, medium range, ballistic missionary, a streetwise, smart bomb, a top-gun bottom-feeder, iweb palletize at El",1,hk_uu_podcast1
1EPOaWpjdUB7lB589jjTx3,In this episode we talk about how alcohol brought us together and how we became friends. We also talk about some of our favorite and least favorite moments from our college years.,1,hk_uu_podcast1
1EUY0YMsUCReAi78xtVKeU,"The Psychedelic Furs are back after a long hiatus with their first new album since 1991's ""Made of Rain."" In this episode, Kyle Meredith talks with founding member Tim Butler to talk about the ins and outs of the new record, why there is so much space between the albums, the idea of picking up new fans as well as catering to old fans, and how the new album was influenced by bands that were influenced by the band.",3,hk_uu_podcast1
1EcBqy8tM3TYInm1k8Fdbm,"Stephen and Josh are joined by the head of Detroit Paranormal Expeditions, Todd Bonner, to discuss all the spookiness happening in the city of Detroit and beyond.  We discuss the Navy's patent for a triangle shaped craft that uses electromagnetic drive, a new theory on time and space, and more!",1,hk_uu_podcast1
1EwZ9ewnlXBQ3jH5ImlY3o,Wyoming Wide Receiver Aiden Everhart joins the podcast to talk about his career at Wyoming and his amazing catch in the bowl game against Georgia State that ended up on ESPN.,2,hk_uu_podcast1
1F4hsSqn87iEttR0rA4tRS,In this episode I talk about the importance of being a value creator to the world and why it is so important to give 10x the value that you expect from your customers.,1,hk_uu_podcast1
1G02hUDmyMFk1aKts60uPC,"Welcome to Love, Growth and Freedom with Adrienne White. This podcast is all about life and all things that comes with it. This is a safe space to be vulnerable to talk about love, inspired growth and encourage you to stay on focus and stay on top of these goals and work on it as much as possible.",2,hk_uu_podcast1
1GOXInXdJrluLuLywx5NzP,In this episode we talk about our bender weekend and how we celebrated way too hard. We also talk about what it was like to have John Kilmer on the podcast last week and what we did to celebrate.,2,hk_uu_podcast1
1Gcwzel68ribYC6kga7Eib,"Your thoughts are very powerful energy and if you can recognize the effect of every word, every thought on your surroundings, you will be a much aware individual.",2,hk_uu_podcast1
1GjzWFb5mT9lXCgSety6VH,"Rich Roll is a dad, athlete, and author of Finding Ultra. He also hosts the long-running, super interesting, and widely popular Rich Roll Podcast. We talked about extension crises, alcoholism and ambition, the value of solitude, dating my sister, wisdom, and what art is.",3,hk_uu_podcast1
1Gs0FfKfblOH4nFbIi0yIL,"Gigi just recently dropped an article on his Medium page about the concept of Bitcoin as a living organism and how it is thriving between worlds. Gigi's article can be found here: https://medium.com/@CryptoCanna/bitcoin-ambient-habits-how-bitcoin-is-surviving-and-thriving-between-worlds-living-on-the-internet-with-a-lowercase-b-2b2b1b1f1f2f2b In this article, Gigi talks about the habitats of Bitcoin, how Bitcoin is surviving and thriving in between worlds, and how the Bitcoin organism lives at the intersection of three spaces: meatspace, cyberspace and fin space.",3,hk_uu_podcast1
1Hh5YXYGj7pEs9jyhYAX9c,"We talk to Donovan Brazier about his Olympic Trials performance, his training group, and his thoughts on track and field. We also preview the upcoming NCAA Marathon Trials.",2,hk_uu_podcast1
1HmN1BDPrSiIdYEWTX84xz,"This week on The Nerds, Jen and Mikey watch a very scary movie called A Quiet Place. Plus, we talk about how the world is ghosting and how the main character is pregnant. Also, Chris sends us a message.",1,hk_uu_podcast1
1IGWQ2uSXK2vhwZ7wVYLBp,In this episode we talk about the new challenges for T.T.Tina and Tina and how to deal with the new C4 and proximity grenades. We also talk about our tip of the day for dealing with the C4/proximity grenades.,0,hk_uu_podcast1
1IV366QieNfHHrWKechXo0,"Al McGuire and Sarah Griffin talk to the assistant news editor of The Journal about the life and career of Jeff Buckley, the influence he had on their teenage lives, and what it was like to be a teenager in the 90s.",2,hk_uu_podcast1
1IdIzNXBCtUTHLHCtq0z8F,"In this episode we have a special guest on the show to talk about The Masked Singer, Spring Cleaning, and our plans for season 2.",1,hk_uu_podcast1
1JdBQNxOOXManwRuQkCMdl,"Join us as we talk about our biggest fears and friendships and how we deal with them. We talk about how to be a good friend, how to open up about our fears, and how to deal with the fear of friendships coming to an end.",2,hk_uu_podcast1
1JnsLxgHqv9kv21D5bhIKy,"In this episode Hans and Jason discuss the Clip On Thermals, an alternative to a traditional mountable thermal rifle scope.  They discuss the pros and cons of this new technology and Jason gives his thoughts on the price of the Pulsar FxQ38.",2,hk_uu_podcast1
1Jzr0NPKtscqfyNa08GGos,"In this episode, Taryn and Sam chat about the struggles of working out of the home vs. working at home. They share their experiences and how they balance their busy lives as stay-at-home mama's and working out-of-the-home moms.",3,hk_uu_podcast1
1KChgOZE6wN4JVuAEXx9Ij,"In this episode, Ryan explains why serving and volleying is the best way to play doubles at the highest levels of tennis. He also shares a lesson he gave to four high-level women's doubles players.",2,hk_uu_podcast1
1LGiNqeMucKlN34wEBFDFJ,"The Greek myth of Leimia is thought by scholars to have originated from ancient Mesopotamian demonology dating back between 3,000 and 4,000 years ago as a monster known for feeding on children.",1,hk_uu_podcast1
1LGrOPH2MVCMrqB18TNtWZ,"In this episode, Matthew and Stephen talk about how they've been balancing work and comedy, how to host a mic, and what it's like to open for Hasan Minhaj. They also talk about their stand-up comedy experiences and what they're working on.",3,hk_uu_podcast1
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart share that they have about 16,000 stores in Japan alone. In Japan alone, they have no plans of growing and they have a very aggressive growth plan in terms of opening new stores. This year, they plan to open at least 30 stores.",1,hk_uu_podcast1
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, a junior college student in Santa Rosa, California was raped, strangled, and dumped after she hitched a ride late one night.",1,hk_uu_podcast1
1Mi90UjG91rm73qvHzcG0t,FOMC unanimously cut the fed funds rate by an emergency 50 basis point citing a material change in the U.S. outlook due to the covid-19 outbreak.,1,hk_uu_podcast1
1MvUF45vxZB9gsbCzmyPqQ,"This episode is brought to you by The Completely Reimagined 2024 to Escape, a Parcast Original. For more episodes like this one, subscribe to Cults on Spotify, or wherever you listen to podcasts. In 1792, Joanna Southcott claimed to have been visited by the Holy Spirit and began writing down her prophecies of the future. She would go on to become one of England's most famous religious leaders.",2,hk_uu_podcast1
1N0Tj6vmrxfYWubS0eA0hj,"On this week's episode of The Passing Shot, Joel and Joe discuss the latest ATP and WTA Tour news, including Novak Djokovic's dominance in Dubai, Maria Sharapova's retirement announcement, Kim Clijsters' return to the tour, Rafael Nadal's resurgence in Acapulco, Heather Watson's resurgent form continuing and more. We also have a bit of mysterious player talk, and a few listener questions.",1,hk_uu_podcast1
1NF1JWmm9bOD4yiQIAiSrJ,"As the Father has loved me, so have I loved you. Now remain in my love. If you keep my commands, you will remain in My love, just as I have kept my father's commands, and remain in His love.",1,hk_uu_podcast1
1NJzwYilHc12Cn3P2hAkeL,"In this episode we discuss the upcoming Full Moon in Virgo, the meaning of the Rider-Wright Tarot, and our own personal interpretations of the Moon.",1,hk_uu_podcast1
1NR3nDeqb0dW7Vog00V5WJ,"On October 27th, 1961, Kentucky college student Betty Gale Brown was found strangled to death in her car on the campus of Transylvania University. The suspect who admitted to her murder would then dramatically reverse his story, claiming she was murdered by her own bra.",0,hk_uu_podcast1
1OhV8h2qzqSTJsTbEoZ2g9,Best Job Ever by Dr. C.K. Bray Book Summary.Best Job Ever is an audio book summary of Dr. KK Bray's book on finding the right job.,1,hk_uu_podcast1
1PB1QjdVvioF6k7YKBKkQZ,"On this episode of The Office ASMR, I narrate a narrated version of an episode of the hit television show, ""This is the Secret"" from the mid-2000s.",0,hk_uu_podcast1
1PDbp2SbU98zYd38Enu5tZ,You are the creator of your own reality and it would be fair to say to you that you are in the process of creating most of you two realities. Contrast is causing you to expand and add to the reality of the greater source.,1,hk_uu_podcast1
1QgWndnYGtv7EXi0UWYitW,"In this episode of the Art of Empowerment Podcast, Molly sits down with Bethany Best Ajman to talk about how she started her editing business, how she left her full-time job in the sciences to pursue her dream of owning her own business, and how to avoid the #1 mistake most photographers make when starting out.",1,hk_uu_podcast1
1RgnPIj7xYVWrVAgPrMk2e,"Rodrigo Gordillo, Adam Butler, and Mike Philbrick of Resolve Asset Management join Jeff Malik to discuss how they built Resolve into one of the most prolific firms in the world in terms of investor education and writing.",2,hk_uu_podcast1
1RjC39Ilch6rBJfFRBJMbj,"In this episode, Anton goes over what you need to do before you make your website, contact your first supplier, and get your first sale.",0,hk_uu_podcast1
1RsgjqOAPQA3nisyjNhRXR,"In this episode, Mike Davenport talks about the 3 things to look for when buying a car if you have subprime credit.  Learn how to get the best deal, the scams to look out for, and what to do when you have bad credit.",3,hk_uu_podcast1
1STy1PKd5MLtccOTCcuKNB,"In this episode of Fun to Speculate, Erin and Producer Vlad are joined by cannabis model and influencer Angela Mazzanti to talk about the Anunnaki and whether or not we are living in a simulation.",2,hk_uu_podcast1
1SdguXlFBsxMcYtdPyh0oH,"The story of Riley the Ice Skating Monkey, the world's first ice-skating monkey, and the zoo zookeeper who helped her get her start.",1,hk_uu_podcast1
1TicQO3vAuYoPoS3XZeL6y,"Tonight's Chompers heroine is a runner from the Netherlands named Fanny Blankerscoop. She was a super talented athlete, and her dream was to win a gold medal at the Olympics!",1,hk_uu_podcast1
1U91Mj3wx0CCYbh1yddg5y,"Ask Dr. Neal your question about health, nutrition, diet, fitness, and more here: http://OLDPodcast.com/ask or call: 614-568-3643 Episode 950: Q&A - Is Cupping Therapy Effective?",0,hk_uu_podcast1
1UMDHZXjPuxIVnYyAS76fn,Let me rock you to sleep while you listen to this ASMR ASMR story. Enjoy! ❤️❤️💋.,1,hk_uu_podcast1
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty. He did not want to grow old in prison and 34 years later he got his wish.",2,hk_uu_podcast1
1ViBONBXnAVV5K5cmSnPID,Sometimes it takes years to connect a killer to his crimes. A March 6th 1959 a man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to four other murders. Years and a clever detective who got the DNA he needed.,2,hk_uu_podcast1
1VqyL3ui763W5juwdtOl8u,"So today's highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you could hate him, or you can love to hate him. But you simply cannot ignore his work. Walt Disney once famously said that laughter is America's greatest export, but well, it're not actually travel and transportation with 236 billion dollars in sales in 2017, but sale of intellectual property including TV and movies. This amounts to 49 billion dollars, which is still big indeed, and indeed it is twice the GDP of Cyprus.",1,hk_uu_podcast1
1XplpPQ1jTNyiDWKzvtTV2,Becoming Extraterrestrial and Curing the Uncurable - Crispr Technology - The House of Lords - Sean Carroll - Post-Humanity - Superheroes - The Dark Lord,0,hk_uu_podcast1
1Yhi0Zw6i7apBTf1YsEkck,"The Guys Next Door Podcast is back with a brand new episode! This week, the guys discuss the importance of consent, dating advice for 20 year olds, and the best time to get married.",1,hk_uu_podcast1
1ZoSdgRjZVVDrtaBpuQ3sm,"In this episode, I talk about my predictions for the 2020 MLB season. I give my division winners, wild card winners, and wild card teams as well as my wild card favorites.",3,hk_uu_podcast1
1a8X3Df0CobqJNYPB4rCab,"In this episode, Laura and Richie talk about how to finish a painting and the tips and techniques they use when they get to the finishing stage of the process.",2,hk_uu_podcast1
2WhmTkmk6Pf3MzOOfGShdx,"In this first episode we talk about our movie experiences, our experiences with puke, and some other random stories. We hope you enjoy it!",1,hk_uu_podcast1
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode we talk about the Coronavirus and how to protect your investments from the fallout of the virus, the panic, the fear, and everything that you see in the news.",2,hk_uu_podcast1
2XxwpvnMErxxv1gIE7kYn4,Brandi Love made a statement about her and her husband having an open relationship. I don't know how it will have fun.,0,hk_uu_podcast1
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode I talk about the finale of Love is Blind, the reunion of the Hills, and my new obsession with the Hills. I also talk about some pop culture and give my thoughts on the new season of Laguna Beach.",1,hk_uu_podcast1
2Y9ZsvPmmCBm2ae9GbcKQF,"In this episode, we talk to Nikki Stables, a Hong Kong student currently studying psychology at the University of Denver in Denver, Colorado, USA. Nikki shares her experiences so far in America and how she is adjusting to her new life in the US.",2,hk_uu_podcast1
2YImecHJLfg0XXr5uqQQ0Y,"We talk about weird scenarios, would you rather, dumbest shit I've ever spent my money on, and much more on this weeks episode of Breakfast with the Boys.",0,hk_uu_podcast1
2YhkeuIWznFXfwPIPjNpIs,"On today's episode, MeanHash and I are joined by Mr. Seth Estrada to talk about building communities around proof of work projects, masternodes, Prague power, and much more.  We also talk a little bit about Prague Pools, and MeanHash has an epic rant on the inclusion of big tech into the crypto space.",0,hk_uu_podcast1
2Yqc6JVpmh4x6ttfyGJmH0,"In this episode, we talk about gender identity, castration, gender reassignment surgery, and gender identity politics with Dr. Shraddha Nanda, co-host of You Know Who Is Not a Transgender.",2,hk_uu_podcast1
2ZXgyKhQTtNbW0FR27AJFx,"In the first ever episode of Sisters in Conversation, I sit down with Aralia Mokaila, a corporate legal counsel by profession who recently resigned from a boutique investment and law company based in Sandton. She is a skilled in-house legal counsel who's day-to-day duties and through drafting, vetting and reviewing contracts as well as attending to any legal governance matters for the organization. She' is an abiding social entrepreneur, co-founder of the probationary and lead in legal at Yaa, which is a non-profit company established to drive the development and advancement of youth entrepreneurship. Aralia is an admitted advocate of the High Court of South Africa who believes in passing the Baton in order to impart what we know the work she does in relation to the profession is the empowers other young women which in turn empowers her. She's an advocate for personal and professional development.",2,hk_uu_podcast1
2a1FiJixYsXIV7iiW6USsm,"Despite its french-sounding pronunciation, you may actually know the meaning of this word even if you haven't heard it before. That's because it sounds like and is related to a handful of other common words in English, including ""habitual, habituate, and have.""",0,hk_uu_podcast1
2aTnF7mLdGbvvKfSP7I27P,"In this episode, we talk about Pro Man: Late to the Party! We finally watched it and it was pretty cool. We also talk about what we thought of it and what we think about it.",0,hk_uu_podcast1
2aYfoNO3ia6i1s3k1ZhDwt,"Sunday seems to be our day where we really try to get our act together before the work week. It includes the kids, because we really enjoy our time off on Saturdays and Sundays as a family.",0,hk_uu_podcast1
2bA3SdEDHSWpbpX4BL5TUf,Just rambling on about random shit and trying to figure out how to work this thing out. Hope you guys enjoy. I'll be back next week.,0,hk_uu_podcast1
2bI4lMf13AufxzbyaH83vI,"In this episode, Jessica and Natalie go head-to-head in the Great Exfoliation Debate! They each advocate their own type of exfoliator and try each other's products to see if they're worth the price difference. They also do a wine pairing and talk about the pros and cons of each of the products they tried.",3,hk_uu_podcast1
2d3xRgazp3yOhjHQcdnVgV,The ban on receiving Holy Communion in the mouth is unfounded compared to the great health risk of communion in the hand in the time of an epidemic.,1,hk_uu_podcast1
2dm87P6iUkLd01xhNzqa02,Today's episode features Jordan Peterson discussing why you should sacrifice to improve the future. Search for the full video on YouTube. Enjoy:).  https://www.youtube.com/playlist?list=PLND1JCRqJCRJqP5VfZfZrP1VfS1ZwZwP5JfZwJwC1ZrZwC5eZwRwZRg Today's motivation comes from Jordan Peterson.,1,hk_uu_podcast1
2eJJmwnyOXVOc8vbkIy8El,"On March 8th, 2014, a commercial Boeing 777 was traveling from Kuala Lumpur International Airport to Beijing Capital International Airport in China. Less than one hour into the flight, the plane, it's 227 passengers and 12 crew members vanished without a trace. In the years that followed, the Malaysian government spent over $100 million in search operations to find MH370 with planes, boats, and even submarine robots. This hunt remains the most expensive search in aviation history, but despite their best efforts, MH370 remains lost today.",2,hk_uu_podcast1
2f7QjbmcaeVRCSXlWPNmkX,"In only five years, Frank Abagnale Jr. managed to cause a major stir in the criminal world. After running away from home at 16, he survived on forged checks until he created a new identity as a Pan Am pilot. He stayed one step ahead of the authorities for two years, flying over 250,000 miles and scamming hotels and airlines all over the country out of thousands of dollars. After a close call with the FBI, Frank evaded capture using a slew of new identities before returning to his roots in check forgery.",1,hk_uu_podcast1
2fKv4vfiIYV0DkteofeSkI,Emotion is God's gift. Emotions are not our boss. They are not a great thing to base your life on. Don't allow it to destroy you.,0,hk_uu_podcast1
2gViultpkndrFPEVQJ3pOK,"Luke and Charlie celebrate the one year anniversary of Your Favourite Film Is Awful! They talk about their favourite films of the year, the future of the podcast, and what they hope to achieve in the future.",1,hk_uu_podcast1
2ghRFmlKIA3o7PuYDhH710,"This episode is brought to you by Villains, a Parcast Original. For more episodes like this one, subscribe to Villains on Spotify, or wherever you listen to podcasts. Albert Anastasia was a prominent leader of the mafia organization known as Murder Inc. Though now a footnote in crime history, at the time, Anastasi was one of the most feared men in New York City. He was connected to over 60 killings in the 1930s alone.",2,hk_uu_podcast1
2h6p8z3CLHzkbRGX2hI5B8,"It's said that he died laughing, but is that really what happened to the Stoic Greek philosopher? Chrysippus was a man who thought highly of himself, even as he espoused a philosophy stating that no man is greater than the random whims of the cold, uncaring universe. He was the third head teacher for Stoicism, one of the main competing philosophies in ancient Greece.",0,hk_uu_podcast1
2hQUxoBiju6vmoltsNn23b,"In this episode, we answer some of your questions about how to grow your content on social media platforms, how to be discovered on YouTube, and how to stand out and grow as a streamer.",2,hk_uu_podcast1
2heyDaTfMQQx3uXnJlpR9V,"Bitcoin is now fully legal in South Korea, a mining power plant in New York is using excess natural gas to power their operation, and more!  Recorded in Baltimore, MD!",0,hk_uu_podcast1
2j9s3Qr3BS9vO5gL4nU0Ug,In this episode we talk about the importance of self-care and how we are not the only ones going through the struggles of not being able to achieve our goals.,1,hk_uu_podcast1
2jNGLxgJnBBhkl6BP0dRoJ,"Many people come up with great ideas, great strategies, great initiatives, and every year they spend countless hours, countless efforts of prepare, during creating, recreating, and recreating the business plan or even set of strategic plans. And sometimes they also hire very expensive consultants to do so. But the problem is, sometimes most of the effort goes to waste. Why? Because they don't really put extra effort to make sure that they do have a systematic approach to follow up, follow through, and follow through the strategy implementation and execution effectively.",1,hk_uu_podcast1
2jvWqUD1asYvFsDAFsozkZ,"This week on the Inside Podcast we have Eric McClellan, former A&R at Warner Music Group, all around great guy, avid baseball fan, and he gave us 40 minutes of his time to really cover some solid tips and tricks for artists that are just starting out and how they can A/R their own projects, but then as they start to progress in their career, how to start to reach out to bigger and better labels and work with us at labels as well.",2,hk_uu_podcast1
2kcfQZbfss3uBurHEOZoVN,"Extended fasting is when you fast longer than 48 hours, not to be confused with alternate day fasting where you eat one day and then you fast the next and then the following day and so on and so forth. Extended fasting allows you to reach a certain level of cell rejuvenation, otology, and increased growth hormones that promote lean muscle and fat loss. This is an important topic because there are some misconceptions about extended fasting that I want to clear up so this week I'm talking all about extended fasts, what you need to know before you start one, how to hang in there and not quit while you're on your extended fast, and most importantly how to break and extend it.",3,hk_uu_podcast1
2kyirVCVfkv05DQF6K9ZnQ,"Millennials get a bad reputation for everything they do. They get blamed for killing the mayonnaise industry, the diamond industry, and even the divorce rate.",0,hk_uu_podcast1
2lDhCSrdibSvo0Fuqd5Qz4,Close your eyes and relax as I read you a story to send you to sleep tonight. I hope you enjoy these stories that I read to you.,0,hk_uu_podcast1
2o7WrExn5YSqJEh8KBuxeB,"In this Pisces-themed episode, Lisa and Andy talk about their favorite places in the zodiac that are famous to Pisces, their favorite Pisces celebrities, and how to increase your intuition in Pisces.",1,hk_uu_podcast1
2oc3ofJDxmI2nLlNYhJHvN,"In this episode of Unplugged, I sit down with my first guest, Katie, to talk about the importance of self-care and self-love. We talk about how to love yourself before you love anyone else, how to be kind to yourself and how to take care of yourself.",3,hk_uu_podcast1
2qCQkhxRORy9GZ31iRCIqC,"""Promises are serious, and they shouldn't be taken lightly. We need to make promises only when we mean them."" - Alex Sheen.",2,hk_uu_podcast1
3tzoElYoixtgMaTJ1FiZad,"Join us as we embark on our journey to Eureka on the Tenderfoot, a sub-sector of the Third Imperia.  Join us for the first episode of season 1 of the Died Saving Gang podcast!",0,hk_uu_podcast1
3u57dQEUl7W1YTCwQQTM6e,"In this episode I talk about the Netflix docu series, The Trials of Gabriel Fernandez and two other child abuse cases that were featured in the series. I also talk about my own experience with child abuse growing up in my household.",1,hk_uu_podcast1
3uXxGkvtfq74gZ3Uh4KiZx,"Liana and I talk about the reality TV show Love Is Blind, marriage propaganda, and the importance of love in today's society. We also talk about our love lives and what it means to be a hopeless romantic.",1,hk_uu_podcast1
3vT0kFkz2Gz8RDLJH3knzx,"In this week's episode, we talk about Harvey Weinstein's conviction, the importance of feminism in the media, and what it means to be a feminist in 2020.",1,hk_uu_podcast1
3vaqb9E0J8466F8J4UeDyE,"A couple weeks ago I reported that Madison Pruitt was seen in Auburn filming something with a production crew and I along with almost all of Bachelor Nation speculated that she was certainly going to be the 2020 Bachelorette. Well that theory is officially dead because Claire Crawley was announced as next season's leading woman. So let me get this straight, Maddie was filming something weeks after production wrapped, but she's not the Bachelorete, so she has to win this season right? Is there any other reason?",1,hk_uu_podcast1
3wF2WxFD1Z9h6o01vnvs9q,"In this month's episode we speak to John Rudd who is the National Performance Director at Swim Ireland. We speak to him about his career at Plymouth, some of the athletes he has coached, his goals for Tokyo 2020 and what he is expecting from the Olympic Games.",2,hk_uu_podcast1
3wSzVvzB53WyFg5DKxrK0l,"Patrick and Mark discuss the latest news from Platinum Games and Yacht Club, as well as the Switch's third birthday. Plus, they rank the songs in The Lion King: The Musical from the animated film and the stage show. --",1,hk_uu_podcast1
3xNSneHkYqNyGDVgz5NKAl,"Today we're talking about Wangari Maathai, the woman who started the Greenbelt Movement! She helped women all over Africa plant more than 20 million trees and received the Nobel Peace Prize for her efforts.",2,hk_uu_podcast1
3xwXYI4A79TXcrFmMwRGV1,"In this episode the boys talk about how they were born, the new Batmobile, and the new Batman movie. They also talk about the recent events in the media and the future of the judicial system.",1,hk_uu_podcast1
3yQa1EAhglPH87xqtfQKmo,Coach Corey Wayne discusses how to overcome the internal demons that keep you from achieving your purpose in life so you can achieve your dreams and become the fighter pilot you always dreamed of becoming.,1,hk_uu_podcast1
3yveWKAwSF6rONBwHtikMC,"In this episode, I talk to Had Girl Izzie Wilson about time management and how she manages her time when she is in three meetings at once.",1,hk_uu_podcast1
