Number,Summary,Score,Network
1LUAwERMFZTzF1mLwYlgWL,"This is a great interview with the people behind Family Mart. Family Mart is a chain worldwide and it's a growing business. We have an aggressive plan for franchising of Family Mart. For inquiries, you can email at franchising@familymart.ph. If you are interested in franchising familymart, you can email us at franchising@famimart.ph. Thank you so much for listening!",1,2306987O_extabs_run3
1MRseMufwdMFdwf9tAdQ9F,"This day in 1972, Kim Wendy Allen still had her night class at Santa Rosa Junior College. Only after that would she finally be able to sleep Kim. Open her locker and pull out her long coat. Then reluctantly, her mother had warned her against it several times. Even her mother had warned her against it several times. But one night out of many, Kim was seen as much in all her prior hitchhiking experiences. Today’s car, Kim Wendy Allen, would never be seen again, not alive anyway. Up Next: The Bleak End of Kim Wendy Allen’s Final Ride Now Back To The Story!",1,2306987O_extabs_run3
1Mi90UjG91rm73qvHzcG0t,"This is a podcast from OCBC Bank. For more episodes like this one, subscribe to our Spotify playlist, or wherever you listen to podcasts. The FED unanimously cut the Federal Funds Rate by 50 basis points, citing a material change in the U.S. economic outlook due to the Covid-19 outbreak. Fed Chairman Powell basically indicated that the virus was being taken to contain it will surely be way on economic activity both in the US and abroad for some time. This came earlier than scheduled March FOMC meeting but clearly illustrates what what said about the FED being cornered in to a 50 basis point cut by market reaction. While Wall Street quickly sold off while US Treasury bonds got an.",1,2306987O_extabs_run3
1MvUF45vxZB9gsbCzmyPqQ,"This episode is brought to you by the Completely Reimagined 2024 to Escape. With Ford Copilot 360, a suite of advanced driver assist technologies, we look at a cult practices their leader and their followers. She heard a voice speak to her and saw visions of the future that first Joanna was afraid. It was all a trick orchestrated by Satan. Soon managed to sway one religious figure to her side. Joanna revealed her prophecies to a new Reverend and told him how leech and the others had called her the Devil. But with his quiet support, Joanna grew competent enough to make one of her bold claims yet. Sponsors!",1,2306987O_extabs_run3
1N0Tj6vmrxfYWubS0eA0hj,"This week, Novak Djokovic reigns supreme in Dubai, Subba rises to the top in Doha and Maria Sharapova brings the curtain down on her career. We also see a fairly good week for Carla Edmund getting to the quarters in Acapulco and losing to Christian Guerin. Also we look ahead to the final of the Golden Spring and talk about the recent injury that has plagued the world. Enjoy!",1,2306987O_extabs_run3
1NF1JWmm9bOD4yiQIAiSrJ,"This word will be read from John 15:9-17. If you keep my commands, you will remain in my love just as I have kept my father’s commands and remain in his love. I have told you this so that my joy may be in you and that your joy may be complete. My command is this love each other as I have loved you. Greater love has no one than this to lay down one’s life for as friends. You are my friends.",3,2306987O_extabs_run3
1NJzwYilHc12Cn3P2hAkeL,"This episode we talk about the upcoming Full Moon in Virgo. We also talk about how to be more civil with each other, hostility, and social media. Enjoy!",0,2306987O_extabs_run3
1NR3nDeqb0dW7Vog00V5WJ,The case of Betty Gail Brown.,1,2306987O_extabs_run3
1OhV8h2qzqSTJsTbEoZ2g9,"This audiobook summary is brought to you by QuickRead. Download our app for free today and get access to thousands of free book and audiobook summaries. However, that highlights an interesting distinction which characterizes employees pervasive dissatisfaction of 87 percent. In some cases, the answer might be to seek work in a different department within the company you already work for. Switching positions or working with a team might make you a little happier. Let’s take a look at how to overcome those fears.",1,2306987O_extabs_run3
1PB1QjdVvioF6k7YKBKkQZ,"This week we are back in the mid-2000s with a narrated version of an excellent television show. We have Jim and Pam in the kitchen talking about the things they found in their desk, Dwight finds out that he doesn't drink gravy soda, and Jim gets to talk to Jim about his girlfriend's house. The office is also back in the mid-2000s and it's time to get some sleepytime!",0,2306987O_extabs_run3
1PDbp2SbU98zYd38Enu5tZ,This is a leading edge experience. I want you to understand that the source within you is living the fullness of everything that you want. You can only see the vibrational match to what you want. The Source Within you only sees that which is a vibrational match to what you want. It's mighty when you are in alignment with who you are and it's minuscule and poultry when you are out of alignment with who you are. Let's talk about it!,1,2306987O_extabs_run3
1QgWndnYGtv7EXi0UWYitW,"This is the first episode of the Art of Empowerment Podcast. This is a story about Beth and Aaron going out on a date, and how they met. We talk about what it was like to go out on a date, and how she got into editing. Enjoy!",1,2306987O_extabs_run3
1RgnPIj7xYVWrVAgPrMk2e,"This episode is from the annual context conference in Sunny Miami. In this episode, we talk about the evolution of thinking right and how it can be applied to a wide range of strategies. We also discuss some of the different types of alpha generators that are available to you today. If you want to learn more about RCM Alternatives please visit our website www.rcmalternatives.com. Thanks for listening!",0,2306987O_extabs_run3
1RjC39Ilch6rBJfFRBJMbj,This episode is a business checklist to help you get started with your online store. You can find the checklist here: https://www.ecommercelifestyle.com/business-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-store-checklist-online-checklist-online-checklist-in-your-business-checklist-and-do-an.,0,2306987O_extabs_run3
1RsgjqOAPQA3nisyjNhRXR,This is the absolute best way to build your credit.,1,2306987O_extabs_run3
1STy1PKd5MLtccOTCcuKNB,"This week, we are joined by Angela Mazzanti, world-famous model. We talk about the story of the Anunnaki and how they came from another planet.",1,2306987O_extabs_run3
1SdguXlFBsxMcYtdPyh0oH,"This week on the Story Pirates Podcast, we take a look at Riley Ballantine's life and how she became a famous ice skater. We also hear from Paul Scheer and Alex Blumberg about her time as a monkey in Phoenix. Listen to find out more!",1,2306987O_extabs_run3
1TicQO3vAuYoPoS3XZeL6y,"Today's Chompers heroine, Fanny Blankerscoon. She was a runner from the Netherlands who won 4 Olympic gold medals in four races. But she wasn't the only athlete to be honored by the Queen of the Netherlands for her boldness and unbeatable spirit. Today we are talking about an incredible athlete and mom! Tonight's Chompers heroine is Fanny Blankerscoon! You can find more Chompers heroines at: Chompersheroes.com/heroes Follow Fanny Blankerscoon on Twitter: @fanny_blankerscoon Instagram: @FannyBeckerscoon Facebook: facebook.",2,2306987O_extabs_run3
1U91Mj3wx0CCYbh1yddg5y,This episode is a Q&A on cupping therapy. Is it effective for certain conditions? Do you need more research to know?,2,2306987O_extabs_run3
1UMDHZXjPuxIVnYyAS76fn,"This is a great place to listen to any stories or professions you want me to read on his podcast. If you have any hobbies you want me to read, send it to me at bdsmthewildlife@gmail.com.",0,2306987O_extabs_run3
1UxCFPxYRwTLwqKNbmKkRh,This episode is from the morning cup of murder podcast.,0,2306987O_extabs_run3
1ViBONBXnAVV5K5cmSnPID,"This episode is brought to you by Morning Cup of Murder, a Parcast Original. For more episodes like this one, subscribe to Morning Cup of Murder on Spotify, or wherever you listen to podcasts. In 1959, when Tina's murder became unsolved, the investigation was finally solved. Then, in 2011, the Texas Court of Criminal Appeals dismissed his appeal. Join us as we explore the case of Terry Sims and Toni Gibbs. Find out what happened next! Listen now!",1,2306987O_extabs_run3
1VqyL3ui763W5juwdtOl8u,"This amounts to 49 billion dollars, which is still big indeed. Joined the auntaunt in World War I alongside many patriotic American boys walls long to do his part by donning uniform deserve in France. Unfortunately, he was rejected for being too short. Walter de Plan B though, Laughs, a gram company that soon when angry, interesting aside, here are some laughter grams are still intact and available. They kept these six cartoons in their vault and reissued them when Disney had become a household name. The fellow animator and other employees of Walt startup started working on a new character Oswald the Lucky Rabbit. The series was successful and well-considered.",0,2306987O_extabs_run3
1XplpPQ1jTNyiDWKzvtTV2,"This week we talk about how to be a better human being, and the importance of having a healthy mind. We also talk about our own personal experiences with mental health and how it affects us. Enjoy!",1,2306987O_extabs_run3
1Yhi0Zw6i7apBTf1YsEkck,"This is the first episode of The Guys Next Door. I talk about my experience with sex and how it affects my life. Also, we talk about what to do when you have sex on the first night. Enjoy!",1,2306987O_extabs_run3
1ZoSdgRjZVVDrtaBpuQ3sm,This is my opinion on the best team in the division.,0,2306987O_extabs_run3
1a8X3Df0CobqJNYPB4rCab,"This week, we are chatting about finishing a painting last week. If you'd like to see that process head on over to laurahornart.com/classes and use the coupon code ""laurahornart"" for 10% off your first order! https://www.laurahornart.com/classes-click-on-layer-by-layer-and-don't forget to use the coupon code ""LaurahornArt""",1,2306987O_extabs_run3
2WhmTkmk6Pf3MzOOfGShdx,This is just a quick introduction to what we are about. We talk about our experiences and how they have changed over the years. Hope you enjoy!,1,2306987O_extabs_run3
2Xeg8BOxRCQMxQJNkRKNQg,This episode is about 7 ways to protect your investments from the Coronavirus.,1,2306987O_extabs_run3
2XxwpvnMErxxv1gIE7kYn4,"This is a conversation about open relationships. Brandi Love and her husband are married to porn stars, so they almost got to call it an open relationship. Listen in to find out more!",2,2306987O_extabs_run3
2Y8jc5V7n6TUyF5gFXzr5C,"This episode is a quick one, but it's worth it. I talk about the first time I had a girl and how she got into her life. Then we go back to the beginning of our relationship and start talking about my new year's resolutions. It's all over the place!",0,2306987O_extabs_run3
2Y9ZsvPmmCBm2ae9GbcKQF,This is the first episode of Growing Up. I hope you enjoy!,0,2306987O_extabs_run3
2YImecHJLfg0XXr5uqQQ0Y,"This is the first episode of Breakfast with the Boys Podcast. We talk about our favorite political candidates for the 2011-16 presidential elections, toothbrushing laws, and more!",0,2306987O_extabs_run3
2YhkeuIWznFXfwPIPjNpIs,"This episode is brought to you by Luxor Technology, North America’s largest mining pool lecturer. We are incredibly grateful that Luxor is chosen to sponsor the show going into 2020. Mind your business and if you want to protect your own anonymity and data privacy, mind your business. If you want to protect your own anonymity and something about data privacy, check out our website at https://www.luthertech.com/blog/the-hash-rate-for-ethereum-hash-rate-in-a-block-reward-with-pognized-coin-to-pay-out-of-bentainment-and-",0,2306987O_extabs_run3
2Yqc6JVpmh4x6ttfyGJmH0,"This is the first episode of The Life of a Transgender. In this episode, we will discuss about the history of castration and how it has affected our lives. We hope you enjoy!",3,2306987O_extabs_run3
2ZXgyKhQTtNbW0FR27AJFx,This is the first ever episode of Sisters in Conversation. I hope you enjoy!,0,2306987O_extabs_run3
2a1FiJixYsXIV7iiW6USsm,--- Support this podcast: https://anchor.fm/habitually/support this podcast: https://anchor.fm/habitually/support This podcast is sponsored by  Anchor: The easiest way to make a podcast. https://anchor.fm/app Support this podcast: https://anchor.fm/habitually/support this podcast: https://anchor.fm/habitually/support this podcast: https://anchor.fm/habitually/support this podcast: https://anchor.fm/habitually/support this podcast: https://anchor.fm/habitually/,0,2306987O_extabs_run3
2aTnF7mLdGbvvKfSP7I27P,"This week we talk about the deus ex machina and how it came to be. We also have a special interview with the creators of Red Line, which is a great way to get to know us better! Follow us on Twitter: https://twitter.com/SmokyNerd Follow us on Instagram: https://www.instagram.com/smokynerd @smokynerd Follow us on Twitter: https://twitter.com/smokynerd Follow us on Twitter: https://twitter.com/smokynerd Follow us on Twitter: https://twitter.com.",1,2306987O_extabs_run3
2aYfoNO3ia6i1s3k1ZhDwt,"This week's episode is a reminder that we have to get out of our own way before the work week. We are busy, but Sunday seems to be a day where we try to get our act together before the work week. This week I talk about what it means to be in the crosshairs and how God can bring us through. Hope you enjoy!",1,2306987O_extabs_run3
2bA3SdEDHSWpbpX4BL5TUf,This is the first episode of The Haven't thought of a name yet. This is just a test episode and I hope you guys enjoy it!,0,2306987O_extabs_run3
2bI4lMf13AufxzbyaH83vI,This episode we talk about the great exfoliation debate. We also discuss some of our favorite skincare products!,2,2306987O_extabs_run3
2d3xRgazp3yOhjHQcdnVgV,"This episode is a reminder of the importance of receiving communion in the hand. It's important to remember that there are many ways to receive communion in the hand, but not everyone can force us to do so. We need more voices in the church talking about the crisis, spreading the gospel, and holding fast to the traditions passed down to us.",2,2306987O_extabs_run3
2dm87P6iUkLd01xhNzqa02,"This episode is about the purpose of thinking, and how to make sacrifices so that you can move forward.",0,2306987O_extabs_run3
2eJJmwnyOXVOc8vbkIy8El,"This episode covers the mysterious disappearance of Malaysia Flight 370. It’s believed that the plane crashed in the Indian Ocean and drifted upwards of 33,000 miles across some of the roughest seas in the world to arrive at a small spot of land near Madagascar. This suggests that the plane was hidden by the US military, and that the blood of the passengers would be on the hands of the US military. Possible for the disappearance of MH370 and the blood of the passengers would be on the hands of the US military. Could the pilot’s suicide, mechanical failure, and fire on board? Join us today! Listen now at Conspiracy TheoriesPodcast.com/conspiracypodcast.",1,2306987O_extabs_run3
2f7QjbmcaeVRCSXlWPNmkX,"This episode is brought to you by Con Artists, a Parcast Original. For more episodes like this one, subscribe to Con Artists on Spotify, or wherever you listen to podcasts. By the time Frank Williams was first arrested in 1969, he had a special bond with his dad. But it wasn’t long before he saw a gleaming opportunity to make a little more money on the side. He would have otherwise spent on gas on dates, but it wasn’t long before he saw a gleaming opportunity to live a far more comfortable life than with his minimum-wage job. A few weeks after Frank Williams began writing, he realized that each test.",0,2306987O_extabs_run3
2fKv4vfiIYV0DkteofeSkI,This week’s episode is all about emotion.,0,2306987O_extabs_run3
2gViultpkndrFPEVQJ3pOK,"This week we have a special guest on the podcast. We talk about our favourite films of all time, and some of the most memorable moments in the film. Enjoy!",1,2306987O_extabs_run3
2ghRFmlKIA3o7PuYDhH710,"This episode is brought to you by Villains, a Parcast Original. For more episodes like this one, subscribe to Villains on Spotify, or wherever you listen to podcasts. By the end of his career, Anastasia was a ruthless hitman in crime Lord. By the end of the 1920s, he was one of the most feared Mobsters inside and outside the criminal underworld. By the end of his career, Anastasia’s defeat would be wrought by people within his own organization. Listen now at parcast.com/news/anastasia's murders were connected to over 60 killings in the 1930s alone.",3,2306987O_extabs_run3
2h6p8z3CLHzkbRGX2hI5B8,"This episode is brought to you by Famous Fates, a Parcast Original. For more episodes like this one, subscribe to Famous Fates on Spotify, or wherever you listen to podcasts. It's said that he died laughing, but is that really what happened to Chrysippus of solely? Check out our new show Famous Fates at parcast.com/feats. He was a man whose arrogance could turn people off, and yet as the third head teacher for Stoicism, one of the main competing philosophies in ancient Greece, he only stopped laughing when he died. The tragedy comes with the fact that he only stopped laughing when he died.",1,2306987O_extabs_run3
2hQUxoBiju6vmoltsNn23b,"This is a very big topic, but I highly suggest if you haven’t already done so. Look up storytelling and learn the components of it and start integrating it into your YouTube videos. It can be done 6 or 7 days a week for 10 hours at a time. It really depends on your goals in the position that you are in. There’s really no one size fits all system. You need to make sure that you have shorter streams so that you can stand out and grow in a category already full of streamers playing games, speedruns, casual playthroughs, challenge runs, and more. Let’s talk about it! Leave us a review! Follow me on Instagram @",0,2306987O_extabs_run3
2heyDaTfMQQx3uXnJlpR9V,"This is a great time to talk about Bitcoin and the future of BTC. If you have questions, type in BitcoinMeister and I'll answer them!",1,2306987O_extabs_run3
2j9s3Qr3BS9vO5gL4nU0Ug,This is our first podcast and we hope you enjoy it!,0,2306987O_extabs_run3
2jNGLxgJnBBhkl6BP0dRoJ,This podcast is about 5 steps for effective execution of company strategy plan.,1,2306987O_extabs_run3
2jvWqUD1asYvFsDAFsozkZ,"This episode we have Eric McClellan, former A&R at Warner Music, all around great guy. We talk about how artists can get their own music out there and what to do if you don't have a manager. Enjoy!",3,2306987O_extabs_run3
2kcfQZbfss3uBurHEOZoVN,This episode is about the benefits of extended fasting and how you can actually do it.,1,2306987O_extabs_run3
2kyirVCVfkv05DQF6K9ZnQ,Today's podcast is about Job Hopping myths.,1,2306987O_extabs_run3
2lDhCSrdibSvo0Fuqd5Qz4,This is a good bedtime story to read for your first episode. I hope you enjoy!,0,2306987O_extabs_run3
2o7WrExn5YSqJEh8KBuxeB,"This full moon is coming up on Monday 9th. I read a poem by one of my favorite poets, Christina Rossetti. It’s a dreamy quality and it’s a magical quality. If you are in Pisces, you probably already know the name Chanting Nicholas No as if she knew about the Earth and politics and intuition. You can still live without it. The Full Moon is coming up on Monday 9th! Listen to find out more!",0,2306987O_extabs_run3
2oc3ofJDxmI2nLlNYhJHvN,"This is a podcast series with interesting people about their careers and their families. I hope you enjoy it! If you have any questions or suggestions please email me at unplugpodcast@gmail.com. Thanks for listening, we appreciate it so much! Follow us on Instagram @unplugpodcast and let me know what you think! You can also follow me on Instagram @lilydia_sanchez https://www.instagram.com/lilydia_sanchez https://www.instagram.com/lilydiasanchez https://www.instagram.com/lilydiasanchez/ https://www.youtube.com.",0,2306987O_extabs_run3
2qCQkhxRORy9GZ31iRCIqC,"Today's episode, I sit down with Alex Sheen, founder of the Nonprofit. Alex shares his mission and how to make promises only when you mean them. He also talks about making promises that aren't always intuitive. You can't make everyone happy if you don't have an intention to do good in this world. If you say ""yes"" it will be a lot less heartache than a broken promise. Listen to find out more! https://www.youtube.com/watch?v=1E8ecfI Follow Alex on Instagram: https://www.instagram.com/alexsheen/ Facebook: https://www.facebook.com/",2,2306987O_extabs_run3
3tzoElYoixtgMaTJ1FiZad,This is the first episode of Season 1 where we have a small crew to help you out of an emergency. We also talk about our time in jail and how it affects us as humans. Hope you enjoy!,0,2306987O_extabs_run3
3u57dQEUl7W1YTCwQQTM6e,This episode is a look into the life of two boys who died at the hands of the devil. We also talk about how we can help our children and heal from what we have been through.,0,2306987O_extabs_run3
