Number,Summary,Score,Network
1LGrOPH2MVCMrqB18TNtWZ,"In this episode of Whatever Number, Stephen and Mike talk about balancing work and comedy, how to get started in comedy, and the art of ""barking"" in NYC comedy clubs. We also hear from comedian and friend of the show Puneet Lakshmanan about his experience at the Comedy Cellar and how he got started in the comedy industry.",3,cued_speechUniv1
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart franchise in the Philippines. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart share that they have about 16,000 stores in Japan alone and it's a growing business. In this interview I also got the chance to interview the President of Family Mart Philippines, Bernie Suisse, the Marketing Manager, Angelo, Mr. Ruppert Revilla, the Corporate Communications Manager, and of course the FamilyMart Franchising Head Mr. Rupert Revilla.",2,cued_speechUniv1
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, Kim Wendi Allen, a junior college student in Santa Rosa, California, was raped, strangled, and dumped after she hitched a ride late one night. She was the first victim discovered in a series of slayings now known as the “Santa Rosa hitchhiker murders,” but not the last.",3,cued_speechUniv1
1Mi90UjG91rm73qvHzcG0t,"The Federal Reserve unanimously cut the Federal Funds rate by an emergency 50 basis points citing a material change in the U.S. outlook due to the covid-19 outbreak. Fed Chairman Powell indicated that the virus and the measures that are being taken to contain it will surely impact economic activity both in the US and abroad for some time. This came earlier than scheduled March FOMC meeting, but clearly illustrates what we said about the Fed being cornered in to a 50 basis point cut by market. The question that remains is where will the FED go from here?",3,cued_speechUniv1
1MvUF45vxZB9gsbCzmyPqQ,"In 1792, Joanna Southcott began publishing her self-proclaimed Christian writings in a small group of supporters who sought to keep her legacy alive after her death. She had a gift of prophecy, but she had to prove her powers once and for all. Greg and Vanessa explore the life of Joanna and the people who supported her in her final years.",1,cued_speechUniv1
1N0Tj6vmrxfYWubS0eA0hj,"Novak Djokovic reign supreme in Dubai, Dominic Thiem rises to the top in Doha, and Maria Sharapova brings the curtain down on her career. In this week's episode of The Passing Shot, Joel and Kim take a look back at the last couple of weeks on the ATP and WTA tours and look ahead to Indian Wells and Wimbledon. We also discuss the return of Kim Clijsters, Heather Watson's resurgent form in the season, and the announcement of Maria's retirement. We'll throw in a bit of mysterious player and a few listener questions as well.",3,cued_speechUniv1
1NF1JWmm9bOD4yiQIAiSrJ,"In this episode we read from John 15:9-17 as the Father has loved me, so have I loved you. Love each other as I have loved you, greater love has no one than this. To lay down one’s life for as friends, you are my friends.",2,cued_speechUniv1
1NJzwYilHc12Cn3P2hAkeL,"In this episode we discuss the upcoming Full Moon in Virgo, Mercury Retrograde, and the Moon in Leo. We also discuss the tarot card of the week, the Moon and its universal meaning and our own interpretations of the card. We are joined by our friend Lulu from The Library of Witches and her coven, The Coven or Above.",2,cued_speechUniv1
1NR3nDeqb0dW7Vog00V5WJ,"In 1961, 19-year-old Betty Gale Brown was strangled with her own bra at Kentucky’s Transylvania College. The police spent a year searching for her killer, but no suspect was ever arrested until they heard a surprising confession four years later.",1,cued_speechUniv1
1OhV8h2qzqSTJsTbEoZ2g9,"Summary of Best Job Ever by Dr. CK Bray Written by Alyssa Burnett and Quick Read narrated by Jim D. Johnston. In this summary, we’ll learn how you can identify your strengths, overcome what holds you back, and take a look at some practical steps you can use for making a career change.",3,cued_speechUniv1
1PB1QjdVvioF6k7YKBKkQZ,"In this episode of This Is The Secret, we are back in the mid 2000s and we are on episode 13 of This is The Secret. This episode we have the episode directed by Denny Gordon and then written by Gene stew Pinsky and Lee Eisenberg. This is the episode of The Office, directed by Gene Stew Pinsky, and written by Lee Eisenman and Gene Stewart Pinsky. It was originally aired on January 19, 2006.",0,cued_speechUniv1
1PDbp2SbU98zYd38Enu5tZ,"You are the creator of your own reality and it would be fair to say to you, blessed beans, that you are in the process of creating most of you two realities. The contrast is causing you to expand and add to the reality of the greater source. You are creating the Reality of who you are as the eternal well-being that you truly are and you are also in the Process of creating the Real Reality of how you feel right now. And we want those realities to merge. The only way that those realities can merge is for you to come with us.",1,cued_speechUniv1
1QgWndnYGtv7EXi0UWYitW,"In this episode of the Art of Empowerment podcast, I sit down with Bethany Best Ajman to talk about her journey to becoming a full time photographer and how she went from college to owning her own editing business. We talk about how she left her job to start her own business and the mindset she had to get over in order to succeed with her business.",2,cued_speechUniv1
1RgnPIj7xYVWrVAgPrMk2e,"Rodolfo Gordillo, Adam Butler and Mike Philbrick of Resolution Asset Management join us in this episode of Derivative by RCM Alternatives to talk about their journey to becoming hedge fund managers, Alpha Generators, and how to use artificial intelligence to fill mid-frequency gaps.",1,cued_speechUniv1
1RjC39Ilch6rBJfFRBJMbj,"In this episode of the eCommerce Lifestyle podcast, I cover what you need to do before you launch your eCommerce store and what you can do to get started with your online store. I cover the business formation options you have and the tax benefits of using an LLC or S corporation.",2,cued_speechUniv1
1RsgjqOAPQA3nisyjNhRXR,"In this episode of Be On The Showroom Podcast, Mike Davenport talks about the importance of credit and what to look for when you are looking to buy a car with your tax refund. He also gives some tips and tricks on how to get the best deal on the car you're looking for and how to avoid credit scams.",3,cued_speechUniv1
1STy1PKd5MLtccOTCcuKNB,"In this episode of Fun to Speculate with Angela Mazzanti, we talk about the story of the Anunnaki and if we are living in a simulation. Angela is a world famous model and influencer. We talk about how aliens created humans and if they had a hand in it. We also talk about my favorite subject of the show, are we living in simulation.",1,cued_speechUniv1
1SdguXlFBsxMcYtdPyh0oH,"In this episode of This American Pirate, the Story Pirates tell the story of Riley the Ice Skating Monkey. Riley is the world’s first ice-skating monkey, and the story is based on the poem “Riley and Sherry” by a 9 year old from North Carolina named Jessica.",1,cued_speechUniv1
1TicQO3vAuYoPoS3XZeL6y,"Fanny Blankerscoole is tonight's Chompers heroine! She's the winner of four gold medals at the Olympics and was nicknamed ""The Flying Housewife"" because she ran so fast it looked like she could fly! Learn about Fanny's incredible athletic career on tonight's episode of Heroines Week!",0,cued_speechUniv1
1U91Mj3wx0CCYbh1yddg5y,"In this special Friday edition of Optimal Health Daily, Dr. Neal answers your Q&A questions about cupping therapy. Multiple massage therapists have recommended cupping due to deep muscle tension and tightness in my back. I’ve tried it a couple of times now and I have felt looser after the sessions. Wondering if it’s just a placebo effect?",1,cued_speechUniv1
1UMDHZXjPuxIVnYyAS76fn,This is a story about a baby girl trying to get comfortable and relax while being rocked to sleep by her mama. She needs a place to lay down and rest her head and body. She also needs to learn how to be a good baby girl and take a restful nap.,0,cued_speechUniv1
1UxCFPxYRwTLwqKNbmKkRh,"On March 2, 1984, Edmund Zagorski was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty. He did not want to grow old in prison, and 34 years later, he got his wish.",3,cued_speechUniv1
1ViBONBXnAVV5K5cmSnPID,"In 1986, 21-year-old Tina Elizabeth Brew was murdered inside of her apartment in Wichita Falls, Texas. Her killer was identified as Faryon Wardrip. It would take years for police to connect him to four other murders, years and a clever detective who got the DNA he needed. This episode will tell you how the investigation was solved.",2,cued_speechUniv1
1VqyL3ui763W5juwdtOl8u,"Walt Disney once famously said that laughter is America’s greatest export. But laughter is actually travel and transportation, with sales of intellectual property including TV and movies amounting to 49 billion dollars, which is still big indeed. It's twice the GDP of Cyprus. So if by laughter we mean entertainment, then yes, American entertainment is one of the country's most important export. And these days, a good chunk of that intellectual property is owned by Walt Disney Studios, Pixar, Bonavista, Miramax, and the Marvel and Star Wars franchises. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you can hate him, or",1,cued_speechUniv1
1XplpPQ1jTNyiDWKzvtTV2,In this episode I talk about becoming extraterrestrial and curing the uncurable. Also how an ad for Merida cam ended up being the reason that I ended up creating my company and how Crispr is the way to cure cancer. I also talk about how I’m going to sell my funnel with $20 worth of stuff for $20 and sell it as a lead magnet.,0,cued_speechUniv1
1Yhi0Zw6i7apBTf1YsEkck,"In this episode of the Guys Next Door Podcast, the Guys invite in the first ever Dub on the guys next door podcast. We talk about dating to marry, dating to be married, and dating to get married. We also read some of your submissions and answer some of the questions you sent in.",2,cued_speechUniv1
1ZoSdgRjZVVDrtaBpuQ3sm,"In this episode I make my predictions for the 2020 MLB season. I go over my division winners, wild card winners, and who I think will win the MVP award. I also talk about my favorite players to watch and who to watch out for in the National League and AL.",3,cued_speechUniv1
1a8X3Df0CobqJNYPB4rCab,"In this episode I talk about finishing a painting and how to know when to stop when the painting is finished. I share some of the techniques and ideas I use in my studio practice when I get to the finishing stage. This episode is brought to you by Layer by Layer, where you will see me paint a large abstract painting from start to finish.",2,cued_speechUniv1
2WhmTkmk6Pf3MzOOfGShdx,"Welcome to our first episode of the podcast! In this episode we talk about some of our first experiences and some of the things we’ve experienced so far. If you do, please leave a 5 star review and subscribe to our podcast that will really help us out!",0,cued_speechUniv1
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode, we talk about how to protect your investments from the Coronavirus and how to avoid panic selling and panic buying. We also talk about the 7 ways to shield your investments and your money from the impact of the stock market and the market as a whole. This episode is part of the #OnFireTheFamily series.",3,cued_speechUniv1
2XxwpvnMErxxv1gIE7kYn4,In this quickie I talk about a statement from Brandi Love about her and her husband’s open relationship. I also talk about what the average person would pay to have sex with Brandi love and what she has to say about it.,1,cued_speechUniv1
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode of the podcast I talk about the season 2 finale of Love is Blind and the first episode of The Hills season 2, episode 9. I also talk about how I got my first guest on the podcast and why I’m so obsessed with the show.",0,cued_speechUniv1
2Y9ZsvPmmCBm2ae9GbcKQF,"In this episode of Basically Growing Up, we have a guest on the podcast, Nikki Stables, a Hong Kong student in exchange in Denver, Colorado. We talk about what it's like going up on their side, the difficulties faced while coming of age, and how to deal with some of the problems we face as a young adult.",0,cued_speechUniv1
2YImecHJLfg0XXr5uqQQ0Y,"In this episode of Breakfast with the Boys we talk about weird scenarios, would you rather, the 2020 elections, and more. We also have a special guest, Vermin Supreme, and we ask the 8 ball questions to the audience.",0,cued_speechUniv1
2YhkeuIWznFXfwPIPjNpIs,"On today's episode of the Hash Rate Podcast, MeanHash and I are joined by Mr. Seth Estrada. We talk about building communities around proof of work projects, masternodes, the Prague power issue, and MeanHash has an epic rant on the inclusion of big tech into the crypto space.",0,cued_speechUniv1
2Yqc6JVpmh4x6ttfyGJmH0,"This is the first episode of the podcast about the life of a transgender. In this episode, we talk about the history of castration and castration of the transgender community in India. We also talk about how castration works and how it is done in the country and the impact on the lives of transgender.",0,cued_speechUniv1
2ZXgyKhQTtNbW0FR27AJFx,"In this episode of the first ever episode of Sisters in Conversation, I have with me, Aralia Leotard, a corporate legal counsel by profession who recently resigned from a boutique investment and asset management company based in Sandton. She is a skilled in-house legal counsel who’s day-to-day duties and through drafting and reviewing a of contracts as well as attending to any legal governance matters for the organization. She's an advocate for personal and professional development. Aralia holds a Bachelor of Laws degree and a compliance management certificate and most recently obtained a post graduate diploma in contract drafting and interpretation with an ambition to obtain her Master's in Law in Information Ecology and Communication. She’",2,cued_speechUniv1
2a1FiJixYsXIV7iiW6USsm,"Habituate is a noun meaning a frequent or habitual visitor to a place. Habitate is often used for someone who frequently visits places of recreation or amusement, such as pool rooms, bars, or used bookstores. Habitue is a habitue of art galleries.",0,cued_speechUniv1
2aTnF7mLdGbvvKfSP7I27P,"In this week's episode, Danny and Sam talk about Pro Man: Premier Man and tell you what they thought about it. We also answer a question from a patron and dive into the story of The Burning Rescue and how it came to be.",0,cued_speechUniv1
2aYfoNO3ia6i1s3k1ZhDwt,"There is nothing more hopeless than death, but Jesus can bring us through because He himself has conquered death and hopelessness and despair. He is the God we serve. Hope you’re encouraged today and that you are getting to the word yourself. Pray that this week is a fantastic one for you.",0,cued_speechUniv1
2bA3SdEDHSWpbpX4BL5TUf,Welcome to the first episode of the Canary in a Coalmine Podcast! In this episode I ramble on about a variety of topics and ramble for an hour and a half.,0,cued_speechUniv1
2bI4lMf13AufxzbyaH83vI,"In this episode of The Great Exfoliation Debate, Jessica and Natalie talk about their favorite types of exfoliators and the pros and cons of each of their favorite products. We also do a wine pairing and talk about the benefits and drawbacks of different types of chemical and physical exfoliation.",3,cued_speechUniv1
2d3xRgazp3yOhjHQcdnVgV,By now you’ve probably noticed that there have been dioceses around the United States and in the western world restricting receiving Holy Communion because of the big risk of illness right now. So that’s been of course a source of controversy and you see this all over Catholic media pages and all kinds of arguments about this. Bishop Athanasius Schneider on the same day that he released the statement that I put up of has commented on this and I didn’t choose at the time to post that one. I’m going to today because of just how important the story is.,0,cued_speechUniv1
2dm87P6iUkLd01xhNzqa02,Today's episode features Jordan Peterson discussing why we don't aim at what's best for the future. Search for the full video on YouTube. Enjoy :)  Love the Show? Want to support the creator even more? Subscribe to his podcast and let him know what you think!,1,cued_speechUniv1
2eJJmwnyOXVOc8vbkIy8El,"Considered by many experts to be the greatest mystery in aviation history, the fate of Malaysia Airlines flight 370 still remains unsolved. Through documentaries, press releases, and feature films, millions have tried to stitch together the pieces of this horrific story. In the years that followed, the Malaysian government spent over $100 million on the search and rescue of the plane. The first piece of debris was found on the shores of Madagascar in 2014. When the Malaysian Government announced this discovery, they said the piece belonged to MH370 beyond a shadow of a doubt.",0,cued_speechUniv1
2f7QjbmcaeVRCSXlWPNmkX,"In only five years, Frank Abagnale Jr. became one of America’s most ingenious con artists during his five-year career. After running away from home at 16, he survived on forged checks until he created a new identity for himself as a Pan Am pilot. After a close call with the FBI, Frank evaded capture using a slew of new identities, before returning to his roots in check forgery.",1,cued_speechUniv1
2fKv4vfiIYV0DkteofeSkI,"In this episode of Elevate Manila Philippines Talk, we discuss the power of Emotion and how to not allow it to destroy you. Emotion is God's gift and we need to learn how to use it to our advantage. We also hear a testimony of how emotion brought a woman to pain but how the Lord has inspired her from further destruction of herself.",1,cued_speechUniv1
2gViultpkndrFPEVQJ3pOK,"In this week's episode of Your Favourite Film is Awful, Luke and Charlie talk about their favourite and least favourite films of 2019, debate the winners of the AFIEA Awards and discuss the most awful films of the year. We also answer your audience submitted questions and talk about the Golden Globes and the Oscars.",3,cued_speechUniv1
2ghRFmlKIA3o7PuYDhH710,"This episode is brought to you by Villains, a Parcast Original. Albert Anastasia was a ruthless hitman and crime lord. By the end of the 1920s, he was one of the most feared mobsters inside and outside the criminal underworld.",1,cued_speechUniv1
2h6p8z3CLHzkbRGX2hI5B8,"He was a man whose arrogance could turn people off, and yet as the third head teacher for Stoicism, one of the main competing philosophies in ancient Greece, his influence continues to touch our lives today. Chrysippus of Soli was a Greek philosopher whose ideas still resonate today. It is said that he died laughing. But is that really what happened to the Stoic thinker?",0,cued_speechUniv1
2hQUxoBiju6vmoltsNn23b,"In this episode of Ask Ashley, we answer more of your questions about what you should know about YouTube content creation and how to get discovered on YouTube. We also talk about the importance of being a storyteller and how you can integrate that into your YouTube videos to increase your discoverability.",3,cued_speechUniv1
2heyDaTfMQQx3uXnJlpR9V,"This week in Bitcoin we talk about the most popular Samurai Whirlpool month of all time, a power company is mining Bitcoin every day, the Lightning Network could be a killer app, Bitcoin taxes are the worst nightmare, South Korea makes Bitcoin legal, and more! Recorded in Baltimore, MD!",1,cued_speechUniv1
2j9s3Qr3BS9vO5gL4nU0Ug,Welcome to our first episode of We're Not There Yet! In this episode we introduce ourselves and talk about who we are and what we want to bring to this podcast.,0,cued_speechUniv1
2jNGLxgJnBBhkl6BP0dRoJ,"Many people come up with great ideas, great strategies, great initiatives and every year they spent countless hours countless efforts of preparing during creating recreating the business plan, business plan or even set of strategic plans and sometimes they also hire very expensive consultants to do so. But the problem is sometimes most of the effort goes to waste because they don’t really put extra effort to make sure that they do have a systematic approach to follow up, follow through and follow through the strategy implementation and execution effectively.",1,cued_speechUniv1
