Number,Summary,Score,Network
1EUY0YMsUCReAi78xtVKeU,"This week we talk with the band's founding member, Richard Fortus. We discuss his early days as a punk band, how he came to be a producer, and much more! Follow us on Twitter: @WFPKpodcast Email: WFPKPodcast@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Apple Podcasts Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe: Spotify Subscribe:",1,2306987O_abs_run1
1EcBqy8tM3TYInm1k8Fdbm,"This week we talk with the head of Detroit Paranormal Expeditions, Todd Bonner. We talk about a new theory that says time is not linear and there are multiple ways to see it. Then we dive into some other interesting stories from the past including: UFO sightings in the USS Columbia, NASA's Space Shuttle landings in Canada, and more! Enjoy!",1,2306987O_abs_run1
1EwZ9ewnlXBQ3jH5ImlY3o,This week we talk about the upcoming season and what it means for him to be a quarterback. We also talk about how he got into football and his plans for the future. Enjoy!,0,2306987O_abs_run1
1F4hsSqn87iEttR0rA4tRS,"Today's episode I give you a quick guide to the 5 AM Club. This is the book that I wrote over 50 times in 4 years. If you want to start your own business, go to www.selfmastery.com and use promo code ""SELFMASTERY"" for 20% off your first month! You can also get my free ebook at www.selfmastery.com or you can email me at selfmasterypodcast@gmail.com. Thank you so much for listening and sharing this podcast with others!",0,2306987O_abs_run1
1G02hUDmyMFk1aKts60uPC,This is a podcast about self love and how it can help you live your best life. I hope you enjoy!,1,2306987O_abs_run1
1GOXInXdJrluLuLywx5NzP,This is the first episode of Roots. We talk about our weekend and how we got into it.,2,2306987O_abs_run1
1Gcwzel68ribYC6kga7Eib,"This series of conversations will help you understand the psycho-spiritual aspects of the energy and how to bring about a shift in your mind. This series of conversations will help you understand the effects of every word, every thought, every thought on your surroundings. You will also learn how to recognize the effect of every word, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought, every thought has an effect on your environment. So let’s talk about it!",1,2306987O_abs_run1
1GjzWFb5mT9lXCgSety6VH,"This is a very special episode with my friend and mentor, Dr. Mark Manson. We talk about the importance of self-improvement, how to find your purpose in life, and what it means to be an artist. I hope you enjoy! Follow me on Instagram: @dr.manson/ www.instagram.com/dr.manson/ https://www.instagram.com/dr.manson/ Facebook: https://www.facebook.com/dr.manson/ Twitter: https://twitter.com/drmanson/ Website: http://www.youtube.com/drmanson/ Website: https://www.youtube.",0,2306987O_abs_run1
1Gs0FfKfblOH4nFbIi0yIL,This is a great article by Nick Szabo. It's a great piece of information and I hope you enjoy it as much as I did! Enjoy!,0,2306987O_abs_run1
1Hh5YXYGj7pEs9jyhYAX9c,"This week we have a great interview with Donovan Brazier. We talk about his running career and how he got into the sport of running. We also discuss some of the things he's been up to lately, including what it's like to be a professional athlete. Enjoy!",2,2306987O_abs_run1
1HmN1BDPrSiIdYEWTX84xz,"This week we talk about the movie ""Sleepy Place"" and how it's a great movie to watch. We also discuss some of our favorite movies from the past year that have made us cringe. Thanks for listening!",0,2306987O_abs_run1
1IGWQ2uSXK2vhwZ7wVYLBp,"This week we talk about the upcoming Fortnite update, TNT Tina's new ""Standard"" mode, and how to make your opponent more aggressive. Follow us on Twitter @dailyfortnitepodcast and leave us a review!",1,2306987O_abs_run1
1IV366QieNfHHrWKechXo0,"This week we talk to Barry about his career and the upcoming release of ""Melissa Skyline"". We also talk about how he got into music as a teenager, what it's like growing up in Ireland, and much more. Enjoy!",0,2306987O_abs_run1
1IdIzNXBCtUTHLHCtq0z8F,"This week, we have a special guest on the show. We talk about our favorite moments from the past year and how we got to know him better. Also, we discuss some of the new music coming out in 2020! Enjoy!",1,2306987O_abs_run1
1JdBQNxOOXManwRuQkCMdl,This week we talk about our biggest fears and friendships.,1,2306987O_abs_run1
1JnsLxgHqv9kv21D5bhIKy,"This week we talk to Jason Robertson, owner of Outdoor Legacy about clip on thermals and how they can be used in conjunction with your daytime scope.",2,2306987O_abs_run1
1Jzr0NPKtscqfyNa08GGos,This week we are talking about working out of the home and how it affects our mental health.,1,2306987O_abs_run1
1KChgOZE6wN4JVuAEXx9Ij,"This is a great lesson to learn from the women's doubles team. It's important to be consistent with your serve and volley play. If you want to improve your game, then you need to practice serving and volley more often.",0,2306987O_abs_run1
1LGiNqeMucKlN34wEBFDFJ,"This episode is brought to you by Mythical Monsters, a Parcast Original. For more episodes like this one, subscribe to Mythical Monsters on Spotify, or wherever you listen to podcasts. In the early 1800s, Leimia was regarded as a queen of the gods and queen of the gods. But when her husband died, Leimia’s life changed forever. She would be forced to fight for her right to live with her children. Sponsors! Upstart - Hurry to Upstart.com/MythicalMonsters to find out HOW LOW your Upstart rate is. Checking your rate only takes 2 minutes—and won’t affect your.",0,2306987O_abs_run1
1LGrOPH2MVCMrqB18TNtWZ,"This week, we talk about the sexiest thing you've ever done. We also talk about our favorite movies of all time and how to make them better. Enjoy!",0,2306987O_abs_run1
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview with the President of Family Mart, Mr. Nazario. We talk about how Family Mart has grown over the years and what it means to be a successful franchisee in the Philippines. You can follow us on Facebook: https://www.facebook.com/groups/business-mentor/ Instagram: https://www.instagram.com/businessmentor/ Twitter: https://twitter.com/businessmentor Email: businessmentor@gmail.com Follow us on Instagram: https://www.instagram.com/businessmentor Website: https://www.instagram.com/businessmentor/ Email: businessmentor.",2,2306987O_abs_run1
1MRseMufwdMFdwf9tAdQ9F,"This day in 1972, Kim Wendy Allen was the first victim discovered in a series of slayings now known as the Santa Rosa Hitchhiker Murders. But not the last. Parcasters - This week on Crimes of Passion we take on one of the most notorious serial killers of all time: The Zodiac Killer. Listen now at parcast.com/series or wherever you listen to podcasts! You won’t want to miss this one! Available now at parcast.com/series. Thanks for listening to today’s episode! Available now at parcast.com/series. Enjoy!",1,2306987O_abs_run1
1Mi90UjG91rm73qvHzcG0t,"This week on Ocbc Insights, Selena Ling, Chief Economist for OCBC Bang, shares with you the Fed's emergency 50 basis point cut. The FED unanimously cut the Federal Funds Rate by 50 basis points, citing a material change in the U.S. economic outlook due to the Covid-19 outbreak. Fed Chairman Powell basically indicated that the virus is being contained, and will surely be way on economic activity both in the US and abroad for some time. This came earlier than scheduled March FOMC meeting but clearly illustrates what was said about the Fed being cornered in to a 50 basis point cut by market reaction. Wall Street quickly sold.",1,2306987O_abs_run1
1MvUF45vxZB9gsbCzmyPqQ,"This episode is brought to you by Completely Reimagined, a Parcast Original. For more episodes like this one, subscribe to Completely Reimagined on Spotify, or wherever you listen to podcasts. In 1792, Joanna Southknitt wrote a letter to her brother, telling him she had been in love with the Lord. But when she was rejected by the devil, she believed that she would be a prophet. Sponsors! Upstart - Hurry to Upstart.com/CULTS to find out HOW LOW your Upstart rate is. Checking your rate only takes 2 minutes—and won’t affect your credit! Visit Upstart.com/",0,2306987O_abs_run1
1N0Tj6vmrxfYWubS0eA0hj,"This week, we look back at the last few weeks of the WTA and talk about what's been going on in the world of tennis. We also discuss some of the recent controversies that have plagued the sport over the past year. Enjoy!",1,2306987O_abs_run1
1NF1JWmm9bOD4yiQIAiSrJ,"This word will be read from John 15:9-17. As the father has loved me, I have loved you, and I have loved you, remain in my love. Just as I have kept my father’s commands and remain in his love, I have loved you, and remain in my love. I have told you this so that my joy may be in you and that your joy may be complete. My command is this to lay down one’s life for as friends. You are my friends. After that you continue to be covered by His grace, his mercy, and His peace. God bless her name.",1,2306987O_abs_run1
1NJzwYilHc12Cn3P2hAkeL,"This week we are talking about the Moon in Pisces, how to get out of your own way, and what it means to be a witch. We also talk about our new year's resolutions for the month of March. Enjoy!",1,2306987O_abs_run1
1NR3nDeqb0dW7Vog00V5WJ,"Despite the fact that Betty Gail Brown had been murdered by her mother, she was never found alive. But when she went on a trip to Kentucky in 1961, it became clear that she was not alone. Sponsors! BetterHelp - Listen now at BetterHelp.com/Unsolved. Checking your rate only takes a few minutes—and won’t affect your credit! Go to BetterHelp.com/Unsolved to find out HOW LOW your rate is! Sign up at BetterHelp.com/Unsolved. Listen now at BetterHelp.com/Unsolved. Listen now at BetterHelp.com/Unsolved. Enjoy FREE stock like Apple.",0,2306987O_abs_run1
1OhV8h2qzqSTJsTbEoZ2g9,"This is a great starting place to start your career. It’s important to identify the things that are holding you back, and take a look at some practical steps you can take to make a career change. You don’t have to worry about what you’re doing right now, but you can do it!",1,2306987O_abs_run1
1PB1QjdVvioF6k7YKBKkQZ,"This week we have a secret. We are back with another episode of The Office! This time, we're talking about Dwight's crush on Pam, and how she finds out that her husband is gay. Also, we talk about the fact that there is no such thing as a ""secret"" in the office. Enjoy!",0,2306987O_abs_run1
1PDbp2SbU98zYd38Enu5tZ,"This is a very powerful question to ask yourself. You are the creator of your own reality and you are in the process of creating that reality, and you are also in the process of merging those two realities together. This is the only way to connect with your inner being and how it can be used to help you live a more fulfilling life. It's all about self love and acceptance. Listen to this episode to learn more!",3,2306987O_abs_run1
1QgWndnYGtv7EXi0UWYitW,This episode we talk to Bethany about the importance of delegating your time and money to someone else.,0,2306987O_abs_run1
1RgnPIj7xYVWrVAgPrMk2e,"This week, we talk to Rodrigo Gordillo of Resolved Asset Management about how he's been able to create an alpha strategy that works for him and his team. We also discuss the importance of having a strong portfolio structure in order to be successful in any industry. You can find Rodrigo on Twitter @resolved_assets and Adam on Twitter @MikeBurks. Follow us on Twitter: https://twitter.com/ResolvedAlternatives Join our Facebook group: https://www.facebook.com/groups/ResolvedAlternatives Support us on Patreon: https.",1,2306987O_abs_run1
1RjC39Ilch6rBJfFRBJMbj,"This is a great podcast for anyone looking to start a small business. It's important to know what you need to do before starting your online store. If you want to learn more about Drop Ship, go to www.dropship.com and use the promo code ""Challenge"" to get 10% off your first order! Check out our free training at http://www.dropship.com/courses/free-courses-and-resources/ https://www.dropship.com/products/clout-discounting-tax-exempt-details/",1,2306987O_abs_run1
1RsgjqOAPQA3nisyjNhRXR,This week on the show we talk about what to do when you have bad credit and how to deal with it.,0,2306987O_abs_run1
1STy1PKd5MLtccOTCcuKNB,"This week we have a special guest, Angela Mazzanti. We talk about the Anunnaki, and how they came to be human beings. We also discuss some of our favorite movies from the past year that you may have seen on YouTube. Enjoy!",0,2306987O_abs_run1
1SdguXlFBsxMcYtdPyh0oH,"This week on The Story Pirates, we talk to Riley the Monkey about her life as a skater and how she became one of the most successful women in the world. We also discuss some of the things that happened when Riley's parents were at the Zoo for the first time. Listen to learn more! Visit storypirates.org/podcast to get your copy of Quest for the Crystal Crown right now! Check out our new book: https://www.storypirates.com/books/Quest-for-the-Crystal-Crown-Season-Adulator-Rose-Junior-Freshroom-Pi.",1,2306987O_abs_run1
1TicQO3vAuYoPoS3XZeL6y,"Today's Chompers heroine, Fanny Blankerscoon. She was a runner from a country called the Netherlands who won 4 gold medals in four years. But she didn't have to be an Olympic athlete to compete at the Olympics. Today's heroine isn't for you! Find out more about Fanny here: https://www.youtube.com/watch?v=1E8R6U Follow Fanny Blankerscoon on Instagram: https://www.instagram.com/fanny_blackerscoon Check out our new show Hosts: https://www.facebook.com/Hosts-Heroe.",1,2306987O_abs_run1
1U91Mj3wx0CCYbh1yddg5y,"This week on Optimal Health Daily, Dr. Neal answers listener questions about cupping therapy. Topics include: - How to use cupping therapy for chronic pain - What is the best way to treat your back pain? - Why you should be using cupping therapy? - Is it effective? - Are there any side effects from cupping therapy?",3,2306987O_abs_run1
1UMDHZXjPuxIVnYyAS76fn,This week's bonus story is about a baby girl who needs a place to rest. It's a place where you can relax and let go of the stress that comes with it. You can find me on Patreon here: https://www.patreon.com/bdsmthewildlife.,2,2306987O_abs_run1
1UxCFPxYRwTLwqKNbmKkRh,"This episode is brought to you by Morning Cup of Murder, a Parcast Original. For more episodes like this one, subscribe to Morning Cup of Murder on Spotify, or wherever you listen to podcasts. On March 2, 1984, Edmund Zagorski was sentenced to death for the murders of John Dodson and Jesse Lee Harden. He had been living in prison for over 30 years before his execution date was set. In 1983, when he was 63 years old, he gave no apology or reason for the murders leading families with little to no closure. When pronounced dead, he became the first person ever to be executed in Tennessee since then. Sponsors! Amazon Prime Music.",1,2306987O_abs_run1
1ViBONBXnAVV5K5cmSnPID,"This episode is brought to you by Morning Cup of Murder, a Parcast Original. For more episodes like this one, subscribe to Morning Cup of Murder on Spotify, or wherever you listen to podcasts. On March 7, 1986, 21-year-old Tina Elizabeth Brew was murdered inside of her Texas apartment. She had been suffocated by a pillow. As the investigation began, it would take years for police to connect him to four other murders. Years later, investigators were finally able to get their answers. But when they found her naked body in a field two days later, she was found. The body was found just a mile south of her home. After that.",0,2306987O_abs_run1
1VqyL3ui763W5juwdtOl8u,"This episode is brought to you by Simon Whistler, a Parcast Original. For more episodes like this one, subscribe to Simon's podcast, or wherever you listen to podcasts. In the early 1900s, Walt Disney was known for his work on classic animated shorts such as ""Silly Symphonies"" and ""The Seven Dwarves."" But when he decided to quit, he had no choice but to make sure that it would be a huge success. Then, at the age of 65, he was diagnosed with lung cancer, which led to his death in 1966. He was also named Man of the Year. And then, he was appointed Man of the Year.",0,2306987O_abs_run1
1XplpPQ1jTNyiDWKzvtTV2,This week we talk about a new technology that can be used to make us feel like we're living in a different world. We also talk about the future of our lives and how it will change over time. Enjoy!,1,2306987O_abs_run1
1Yhi0Zw6i7apBTf1YsEkck,"This week the guys talk about sex, sexuality, and how to deal with it. They also discuss some of the things they have learned over the years from their past relationships. Enjoy!",2,2306987O_abs_run1
1ZoSdgRjZVVDrtaBpuQ3sm,This is my opinion on the upcoming season. I also give my thoughts on the Yankees and Astros. Enjoy!,1,2306987O_abs_run1
1a8X3Df0CobqJNYPB4rCab,"This week we are talking about the process of finishing a painting. We talk about what it takes to be successful in your work and how you can use that time to get back into the art world. If you have any questions or suggestions for future episodes, head on over to www.laurahornart.com and use the coupon code ""20"" at checkout! https://www.instagram.com/laurahornart/?hl=en Join our Facebook group: https://www.facebook.com/groups/laurahornart/ Contact us: info@laurahornart.co.uk Instagram: @laurahornart Twitter: @laurahornart Email: laurahornart.",1,2306987O_abs_run1
2WhmTkmk6Pf3MzOOfGShdx,"This week we talk about the upcoming movie ""The Biggest Thing Ever"" and how it's going to affect our lives. We also talk about some of our favorite movies from the past year, including one of our favorites: ""Season 1"". Enjoy!",0,2306987O_abs_run1
2Xeg8BOxRCQMxQJNkRKNQg,"This week we talk about the Coronavirus and how it can be used to protect your investments from a financial crisis. We also discuss some of the ways that you can help yourself when you are in a recession. If you have any questions or suggestions, email us at firethefamilypodcast@gmail.com. Thanks for listening!",3,2306987O_abs_run1
2XxwpvnMErxxv1gIE7kYn4,"This is a quickie. I talk about my husbands open relationship with me, and how it can be an open relationship.",0,2306987O_abs_run1
2Y8jc5V7n6TUyF5gFXzr5C,This week we talk about the finale of Love Is Blind.,1,2306987O_abs_run1
2Y9ZsvPmmCBm2ae9GbcKQF,"This episode we have a special guest, Nikki Stables. We talk about the importance of having a good relationship with your parents and how to deal with it. If you like what we do, please leave us a review on Apple Podcasts or wherever you listen to podcasts. Thank you for listening!",1,2306987O_abs_run1
2YImecHJLfg0XXr5uqQQ0Y,This week we talk about the shitiest thing in the world. We also talk about our favorite movies and how to make them better. Enjoy!,0,2306987O_abs_run1
2YhkeuIWznFXfwPIPjNpIs,"This week, we talk to Seth about the future of etherium and how it can be used to mine Bitcoins. We also discuss some of the current state of the crypto space as well as what is going on in the world of blockchain. Enjoy!",1,2306987O_abs_run1
2Yqc6JVpmh4x6ttfyGJmH0,"This episode of Tally, we talk about a very important topic in the transgender community. This episode is brought to you by @tallypodcast on Twitter and Instagram. Follow us on Twitter and Instagram for more content! https://tallypodcast.com/ Facebook: https://www.facebook.com/groups/tallypodcast/ Twitter: https://twitter.com/tallypodcast Email: tallypodcast@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor: Anchor:",0,2306987O_abs_run1
2ZXgyKhQTtNbW0FR27AJFx,"This episode, we talk about the importance of empowering women in the workplace. We also talk about how to get out of your comfort zone and what it means to be a woman. You can follow us on Instagram @sisterinlawpodcast or email us at sistersinlawpodcast@gmail.com with any questions you may have! Thanks for listening!",0,2306987O_abs_run1
2a1FiJixYsXIV7iiW6USsm,"This word is a noun meaning, a frequent or habitual visitor to a place. As in the aspiring painter was a habitue of art galleries, habitue is often used for someone who frequently visits places of recreation or amusement such as pools, bars, or used bookstores. I hope you are a habitual way of word of the day! See you tomorrow for another word of the day!",0,2306987O_abs_run1
2aTnF7mLdGbvvKfSP7I27P,"This week, we talk about the upcoming film Propolis. We also have a question from our patrons: What is the best way to make a movie? How do you get into it? And how do you know what's going on in the world of anime? Follow us on Twitter @AnimeSummit and Instagram @AnimeSummit for more content!",1,2306987O_abs_run1
2aYfoNO3ia6i1s3k1ZhDwt,"This week's message is about the crucifixion and how it affects our lives. We need to be reminded that Jesus is not who he says he is, but He can bring us through. Listen to find out!",1,2306987O_abs_run1
2bA3SdEDHSWpbpX4BL5TUf,"This is the first episode of The Haven't Been Podcast. This week we talk about a new game called ""Shenmue"". We also talk about some other games that have been released in the past few months, and I give my thoughts on what it means to be an independent filmmaker. Thanks for listening!",2,2306987O_abs_run1
2bI4lMf13AufxzbyaH83vI,This week we talk about the difference between chemical exfoliators and natural exfoliators.,1,2306987O_abs_run1
2d3xRgazp3yOhjHQcdnVgV,"This episode is a summary of the recent statement from the Office of Divine Worship in the Archdiocese of Portland, Oregon. This podcast was recorded on November 12, 2019. For more information visit www.tradition.org.",0,2306987O_abs_run1
2dm87P6iUkLd01xhNzqa02,Today's episode features a powerful piece of advice that will change your life forever. Source:https://youtu.be/jQqr0xcfbw Follow me on Twitter: https://twitter.com/ThePrematureMillionaire Email: ThePrematureMillionaire@gmail.com.,0,2306987O_abs_run1
2eJJmwnyOXVOc8vbkIy8El,"This episode is brought to you by Unexplained, a Parcast Original. For more episodes like this one, subscribe to Unexplained on Spotify, or wherever you listen to podcasts. On March 8, 2014, Malaysian officials discovered six pieces of debris that were believed to belong to MH370. The plane went missing within seven hours of its disappearance. But the evidence has been disproved and there is no explanation for what happened. Sponsors! BetterHelp - Go to BetterHelp.com/UNEXPLAINED to find out HOW LOW your Upstart rate is. Checking your rate only takes a few minutes—and won’t affect your credit! Listen now.",1,2306987O_abs_run1
2f7QjbmcaeVRCSXlWPNmkX,"This episode is brought to you by Dictionaries, a Parcast Original. For more episodes like this one, subscribe to Dictionaries on Spotify, or wherever you listen to podcasts. When Frank Abagnale was just 16 years old, he had no idea what he was doing. But when he found himself in the middle of his father's divorce, he decided to take matters into his own hands. Sponsors! BetterHelp - Go to BetterHelp.com/Dictionaries to find out HOW LOW your Upstart rate is. Checking your rate only takes a few minutes—and won’t affect your credit! Visit Upstart.com/Dictionaries.",0,2306987O_abs_run1
2fKv4vfiIYV0DkteofeSkI,"This episode of Elevate, we will be talking about emotions and how they are controlled by God.",1,2306987O_abs_run1
2gViultpkndrFPEVQJ3pOK,"This week we have a very special guest. We talk about our favourite films of all time, the Matrix Reloaded and The Matrix Reloaded. Enjoy!",1,2306987O_abs_run1
2ghRFmlKIA3o7PuYDhH710,"This week on Villains, we take a deep dive into one of the most iconic villains of all time: Anastasia. He’s not a great actor, but he’s one of the most powerful men in New York history. But when he was released from prison in 1953, he found himself at the mercy of his brother, who had been killed by an unsolved murderer. Sponsors! BetterHelp - Go to BetterHelp.com/Victors to find out HOW LOW your Upstart rate is. Checking your rate only takes a few minutes—and won’t affect your credit! Get 3 months of FREE shipping! Hurry to.",0,2306987O_abs_run1
2h6p8z3CLHzkbRGX2hI5B8,"This episode is brought to you by Famous Fates, a Parcast Original. For more episodes like this one, subscribe to Famous Fates on Spotify, or wherever you listen to podcasts. In the early 1900s, Aristotle and Diogenes Lartius began their own philosophy, which was based on the idea that nothing existed in a vacuum. But as time went on, so did the ideals of Stoic thought. What were they? And how did they come to be? Listen now! Available now at parcast.com/feat.au/feat. Enjoy!",0,2306987O_abs_run1
2hQUxoBiju6vmoltsNn23b,"This is a Q&A episode, so make sure you subscribe to the podcast and let me know what you think!",0,2306987O_abs_run1
2heyDaTfMQQx3uXnJlpR9V,"This week we talk about the upcoming Bitcoin World Cup, how it's going to affect the world and more! We also have a special guest on the show today who will be talking about some of his favorite topics. Enjoy!",1,2306987O_abs_run1
2j9s3Qr3BS9vO5gL4nU0Ug,This is our first episode! We talk about the importance of self-care and how it can help you live your best life.,2,2306987O_abs_run1
2jNGLxgJnBBhkl6BP0dRoJ,"This podcast is about 5 steps for effective execution of a company strategy plan. In this episode, we will discuss the importance of visualizing the strategy and how to ensure that all employees are engaged with the big picture of the company's overall achievement. We will also talk about the importance of having a systematic approach in place to follow up and follow through the strategy implementation and execution effectively. Hope you enjoy!",3,2306987O_abs_run1
2jvWqUD1asYvFsDAFsozkZ,"This week on the Inside Podcast we have Eric McClellan, former A&R at Warner Music Group. We talk about how he got into music and what it takes to be an A&R artist. He also talks about his career path as a musician and how he has been able to get back into the music business. Enjoy!",1,2306987O_abs_run1
2kcfQZbfss3uBurHEOZoVN,This is a great episode to start your fasting journey. I hope you enjoy it!,0,2306987O_abs_run1
2kyirVCVfkv05DQF6K9ZnQ,"Today's episode is about three common job-hopping myths and how to combat them. Millennials get a bad reputation for everything they do, they get blamed for killing the mayonnaise industry, the diamond industry, and even the divorce rate. Industry experts told Business News Daily that these facts about job hopping aren't at all what they seem. Here are a few common ones and how to combat them.",1,2306987O_abs_run1
