Number,Summary,Score,Network
07y0yNc4rF8JOVDEAX7zT2,"Today we're discussing a topic that hits home literally for the estimated 1.5 million people who live in strata housing in British Columbia. Stata corporations are legal entities whose members are the owners of the individual strata lots and common areas. These corporations and their agents are considered organizations under the Personal Information Protection Act (PIPA). We want organizations to think more about the sheer volume of personal information they collect and process everyday, their legal obligations to safeguarded under PIPA, and how our office can help.",2,categoryaware1
00v0W2K3d8o68maX79QK2v,"Join us as we talk about Madison's decision to walk up to Peter and accept the rose, Hannah and Victoria, Madison and Madison, and Hannah and Madison. We also have a very special guest on the pod. We talk about our favorite and least favorite moments of the season and our predictions for the future of the show. We hope you enjoy this weeks episode and if you do please rate and review us on your favorite podcast platform. We love you guys and thank you for all your support. We appreciate it and we hope you all have a great week.",2,categoryaware1
081FoKeWRf8nzJi6MQFKRl,"Xavier Tio is the Executive Creative Director at Cnx, leading a team of talented creative designers and producers. He's worked at agencies all over the world, starting at Ogilvy and Singapore before working at Modernista in Boston and Anomaly in New York, and then joining Conde Nast. Xavier is also a fine artist, electronic music aficionado, and an all-around good guy. And he'll be our co-host from time to time throughout Version Final.",3,categoryaware1
08RS6NQIGy9O2KyKVlCzdU,"In this episode Luke, Justin, Joe, Justin and Dom talk about how they got started in the business of bodybuilding, how they met, and how they became friends. They also talk about Justin's upcoming trip to Vegas and how he'll be competing in the Arnold butterfly.",3,categoryaware1
00x6bXv5JPNTCDteN5JGlP,"This week's guest needs no introduction. She is an author, wellness consultant, and self care queen. She teaches workshops and retreats centered on helping others find their voice through storytelling, poetry, and narrative writing rooted in trust without shame.",2,categoryaware1
00y3rxCkHBrbY1xwqojEGR,"In this episode, Gary Vee sits down with Daymond John and discusses his new book ""Power Shift"" and why people are still morons. Plus, he talks about how he got his start in the film business and how he's been able to make a name for himself as a director and actor. He also talks about his new film ""Shark Tank,"" and why he thinks the X-Men franchise was inspired by Malcolm X and Martin Luther King, Jr. and the inspiration for Stanley Kubrick's film ""X-Men: Darkest Days.""",3,categoryaware1
00yoUSA2yh7eAY8t45JM91,Carl Crawford gives his side of the story about the Megamind situation with Roc Nation and why he thinks she's being greedy and taking money from her label.,2,categoryaware1
01D58jn9qXZ01y8pRQX0KZ,"In this episode I sit down with the owner of Lot and Football Savages Marvin Richards, head coach Tony Anders, and future Oklahoma Football Hall of Famer player coach Ray Vaughan Stevenson. We talk about what it takes to be a head coach in the semi-pro league and how to get the most out of the players. We also talk about the upcoming season and what we expect to see from the team in 2019.",3,categoryaware1
01VLfoxXkwAXtuYGTQYrsT,"Join hosts Ashley Bowden, Ollie O'Neill and Tariq Ali as they break down 90 Day News Weekly with all the latest news and gossip! ABOUT 90 DAY NEWS WEEKLY: 90-Day News Weekly is an American reality television series based on the popular 90 Day franchise of the same name, produced in many countries throughout the world. It is the longest running American reality TV series in production, and is scheduled to air during the 2016-17 television season, coinciding with the 100th anniversary of the franchise's launch. The series follows a group of young adults confronting challenges and tribulations in their personal and professional lives as they pursue their dreams and each other while pursuing a full-time career as doctors, lawyers, artists, writers, parents, and other endeavors.",3,categoryaware1
1E23TJE5PZuN8hFIbiOkie,"I'm a modern man, man for the millennium, digital and smoke free. A diversified, multicultural, postmodern, post-modern deconstructionist, politically, anatomically and ecologically incorrect. I have been up length and downloaded have been inputted, now sourced and all the upside of downsizing, another downside of upgrading.",0,categoryaware1
1EPOaWpjdUB7lB589jjTx3,"In this episode, Logan and Andre talk about their time in college and how alcohol brought them together. They also talk about how they met and how they became friends. They talk about why they started this podcast and why they love each other so much.",2,categoryaware1
1EUY0YMsUCReAi78xtVKeU,"The Psychedelic Furs are back with their first brand new album since 1991's self-titled debut album. They've returned in tea with Made of Rain. We talk about the new record and how they're trying to pick up new fans, as well as catering to old fans. We also talk about how the new album was made, and how it was recorded and recorded.",2,categoryaware1
1EcBqy8tM3TYInm1k8Fdbm,In this episode Stephen Gearhart and Josh Rutledge are joined by Detroit Paranormal Expeditions founder Todd Bonner to discuss all the spooky news and events happening in Detroit and beyond!,1,categoryaware1
1EwZ9ewnlXBQ3jH5ImlY3o,"On this episode of the Life and Football Podcast, I sit down with Wyoming wide receiver, Nick Everhart from Loveland High School. We talk about how he got to where he is today and how he has a great story to tell. We also talk about what it was like to play football at Wyoming and what he has to look forward to when he plays football in the future. I hope you enjoy this episode and stick around for the great interview that is coming up on the next episode.",1,categoryaware1
1F4hsSqn87iEttR0rA4tRS,"At every touch point of you doing business with your customers, give them 10x the value that they expect and you will become a magic worker of sorts and a world where almost every person in business and so many people are just card-carrying members of the cult of mediocrity. Most people just deliver minimum viable product to their marketplace and then they wonder why they're not the domain leaders, why they don't have a global brand, they wonder how they don't have a movement of evangelists around the products or services that they offer. One of the core things to remember about human nature is reciprocity. We almost cannot help but reply to good things that people do for us. And when you do good in the world, it not only build self respect and self love in your heart, but the people that you serve see that your generosity needs to be replied and so they become your fanatical followers and these people who taste and use your products and consume your products, see the love you put into it and the craft and the mastery and the acumen and the energy. Then when I finished the 5 AM Club, I was mentally, emotionally, physically, spiritually and spiritually exhausted.",0,categoryaware1
1G02hUDmyMFk1aKts60uPC,"Welcome to Love, Growth and Freedom with Adrienne White Death. This podcast is all about life and all things that comes with it.",1,categoryaware1
1GOXInXdJrluLuLywx5NzP,"In this episode, the boys talk about their weekend and how they got into a fight with a stripper. We also talk about our favorite and least favorite moments of the weekend. We hope you enjoy this episode and don't forget to leave us a review on your favorite podcast platform.",2,categoryaware1
1Gcwzel68ribYC6kga7Eib,"Most of the time we do not acknowledge the presence of energy in and around us. In fact, even this physical body which appears to be in physical form is essentially energy. Because if you break down all your tissues into tiny tiny cells and tighten cells into small little Adam and Adam in two electrons, what are they? They are a form of energy. Your body is in energy, your thoughts are also an energy, and your emotions are energy. So we are bunch of energy beings who are immersed in an energy pool. We have energy all around us and this energy can never be destroyed. It can only be transformed. And this is not something I am saying.",2,categoryaware1
1GjzWFb5mT9lXCgSety6VH,"Rich Roll is a dad, athlete and author of Finding Ultra. He also hosts the long-running, super interesting and widely popular Rich Roll Podcast.",1,categoryaware1
1Gs0FfKfblOH4nFbIi0yIL,"Gigi just recently dropped an article on his Medium page and it's another great one about the concept of Bitcoin as a living organism. Let's go ahead and jump into the read and then we'll talk a little bit about it afterward. Bitcoin's habitats, how Bitcoin is surviving and thriving between worlds. As I have argued previously, Bitcoin is a living organisms, but where does this organism live exactly? As with many questions in the world of Bitcoin, exact answers are hard to come by. Living things have fuzzy edges, beginnings and endings are hard, differentiation is more or less arbitrary, and what was classified as a wolf today might evolve to be a dog tomorrow. Bitcoin has no rigid specification, no absolute finality, no fixed development team, no final security guarantees, no scheduled updates, no central brain, no centralized vision, no kings and no rulers. It is a decentralized organism organically evolving without central planners. The lack of any centralization is the source of Bitcoin's organic behavior and its resilience. Bitcoin is everywhere and nowhere, which makes figuring out where this thing lives a daunting task. However, it turns out that there is a space it lives in multiple spaces.",2,categoryaware1
1Hh5YXYGj7pEs9jyhYAX9c,"In this episode, we talk with Donovan Brazier about his training group and how he got to where he is today.",1,categoryaware1
1HmN1BDPrSiIdYEWTX84xz,"In this episode, Jen and Mike recap the latest episode of the Netflix series, ""The Purge,"" as well as the new episode of ""Cannibalism,"" and the return of a very special guest. Plus, the boys talk about the new movie, ""A Quiet Place Right,"" which is a horror movie about a pregnant woman who gets kidnapped by a cannibalistic cannibalist. They also discuss the new Netflix show, ""Nerds, Nerds, and More Nerds,"" with a special guest, and they discuss a new segment of the show, where they try to figure out how to pronounce the name of one of the characters in the show. Also, they talk about their favorite horror movies of the week, and how to get the most out of this week's episode. --- This episode is brought to you by: Nick B is my fun fact about Nick B. Ryan makes a bunch of Dick jokes all the time and I have to listen to them and pretend to laugh or roll my eyes Rebecca tells me that pants is underwear and Britain is Italy And so much more! We hope you enjoy this episode!",1,categoryaware1
1IGWQ2uSXK2vhwZ7wVYLBp,Fortnite challenges are now available for you to start doing so that you can work towards unlocking T and Tina. We talk about how to get Ghost and Shadow versions of Brutus. We also talk about the list of challenges that we have for T & Tina this week and how you can use them to unlock them.,2,categoryaware1
1IV366QieNfHHrWKechXo0,"Our guest today is the assistant news editor of the Journal Body, and host of Get Around to It For Barry.",0,categoryaware1
1IdIzNXBCtUTHLHCtq0z8F,"In this episode, Curtis and Ryan are joined by Gus to talk about how they've been spending their free time and how they are preparing for the spring season. They also talk about what they are doing to prepare for the new season and how to get the most out of the season.",0,categoryaware1
1JdBQNxOOXManwRuQkCMdl,"In this episode, Angie and Shelby talk about their biggest fears and friendships. They share their favorite cartoons, favorite cartoons and favorite cartoons that they grew up watching. They also share their fears and how they deal with them. We hope you enjoy this episode of Girls Club and join us as we continue to share with the world. We want to hear from you, our listeners, so please leave a review and rating after listening. We love you guys and we appreciate you so much for listening and sharing with your friends and family.",1,categoryaware1
1JnsLxgHqv9kv21D5bhIKy,"In this episode Hans and Jason discuss the latest breaking news coming out in the thermal optics market.  We also talk about Jason Robertson, the owner of Outdoor Legacy, and how he is the Executive Producer of the Late Night Vision Show. We also discuss the new AGM ASP-35 thermal camera and how it will be used in the future. We talk about how it is going to be used and how you can use it in the outdoor scope market. Also, we talk about some of the new thermal optics that are coming to the market and how they are going to change the landscape of thermal optics and how we can use them to our advantage.",2,categoryaware1
1Jzr0NPKtscqfyNa08GGos,This week's episode is all about working away from the home. Sam and Taryn share their experiences with working out of the home and how they deal with it.,0,categoryaware1
1KChgOZE6wN4JVuAEXx9Ij,"In this episode Ryan talks about a lesson he had with four high-level women's doubles players about how to split step in the middle of No Man's Land and how to create a wall in No-Man's Land. He also talks about the importance of the split step after the serve and how important it is to use it to your advantage when you're serving and staying back and playing one of them back.  You can find Ryan here: https://www.instagram.com/ryanreedy2/ https://anchor.fm/the2minutetennispodcast https://bit.ly/2M2T2M3Pk https://amzn.to/2T3P2P2Rn https://m.me/2m2p2p3k Check out the 2M2Podcast on YouTube for more information about the 2 minute tennis podcast and how you can easily make money with your podcast with no minimum listenership!  Thanks for listening to the podcast! If you enjoyed this episode, please leave us a 5 star rating on Apple Podcasts, Spotify, or wherever you listen to podcasts.",2,categoryaware1
1LGiNqeMucKlN34wEBFDFJ,"Today's episode combines elements from a number of ancient Greek legends, stories, and lure to give you the most dramatic retelling possible. Dawn broke over the Misogioc, and gentle waves lapped upon the smooth, Rocky beach. At the water's edge, a child named Many Pests dried himself. His morning swim had been a last-minute decision. Some exercise squeezed in before today's boring studies. The boy glanced up and noticed the sun was higher in the sky than he expected. He was late again.",0,categoryaware1
1LGrOPH2MVCMrqB18TNtWZ,"Stephen and Jonny talk about their favorite movies and TV shows, their favorite video games, and their favorite TV shows. They also talk about how much they love Lord of the Rings and why they love it so much. Plus, Jonny and Stephen talk about why they don't read fiction anymore, and how they're a Harry Potter nerd and Stephen's a Pokemon nerd. Also, they talk about what they would do if they were in charge of the show, and they discuss their favorite books of all time, and what they love about Harry Potter and the Cursed Child. They talk about some of the funniest movies they have ever seen, and the weirdest movies they love, and Stephen tells a story about how he almost lost his virginity to Harry Potter, and why he loves Harry Potter more than Harry Potter ever did.",0,categoryaware1
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario, who represents a Japanese Family Mart share that they have about 16,000 in Japan alone. In Japan alone, Family Mart and it's a growing business and the interview also gives me the chance to interview the President of Family Mart Philippines, Mr. Bernie Suisse, the Marketing Manager, Mr Angelo, the Corporate Communications Manager, and of course the FamilyMart Franchising Head Mr. Ruppert Revilla. It's an exciting one because you realize, when you get a franchisee, you have to know who the people are, what their vision and how they intend to bring the brand to the Philippines. It is a growing brand is a strong with a strong Japanese heritage and you know when you say ""Strong Japanese Heritage,"" you talk about quality, cleanliness, innovation, and so on and so forth. Let me let you listen to my interview.",2,categoryaware1
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, Kim Wendy Allen, a junior college student in Santa Rosa, California, was raped, strangled, and dumped after she hitchhiked a ride late one night.",1,categoryaware1
1Mi90UjG91rm73qvHzcG0t,"In this episode, Selena Ling, Chief Economist for CPCBank, shares with you about the Fed's emergency 50 bps cut. The Fed unanimously cut the federal funds rate by an emergency 50 basis points citing a material change in the U.S outlook due to the covid-19 outbreak. Fed Chairman Powell basically indicated that the virus and the measures that are being taken to contain it will surely impact economic activity both in the US and abroad for some time. This came earlier than scheduled March FOMC meeting, but clearly illustrates what we said about the FED being cornered in to a 50 basis cut by market. The question that remains is where will the Fed go from here? If you reference the G7 meeting of finance chiefs, that actually felt to reveal more than verbal jawboning, our senses look to the market reaction. Wall Street quickly sold off while US Treasury bonds got an adrenaline boost. We saw the 2-year yield rise 20.7% in US and the 10-year treasury yield dip to 1.1%. In the near term, Asian markets may be in for choppy session.",3,categoryaware1
1MvUF45vxZB9gsbCzmyPqQ,"In the early 1800s, Joanna Southcott was a domestic servant in England who became a religious leader in the late 1800s and early 1900s. She was a self-proclaimed ""Christian prophetess"" who claimed to speak with the devil himself. But when she was caught by a demon in 1802, she was locked in a battle with Satan. Parcasters - This episode is brought to you by the completely reimagined 2024 to Escape, a suite of advanced, standard-driver assist technologies. It's built to help you outsmart some of the obstacles you'll encounter out on the road. They're smart, smart, and then there is Street Smart: The Completely Reimagined 2024 To Scape. A chill blew through the streets of London. Though the wind blustered and shingles rattled outside, it was nothing compared to what was happening indoors inside a small dingy house on the outskirts of the city 52-year-old Joanna S. Southcott. Parcast - For more episodes like this one, subscribe to Cults on Spotify, Spotify, or wherever you listen to podcasts.",0,categoryaware1
1N0Tj6vmrxfYWubS0eA0hj,"Novak Djokovic reign supreme in Dubai, Karolina Pliskova rises to the top in Doha and Maria Sharapova brings the curtain down on her career. We also have Kim Clijsters returning, Heather Watson's resurgent form in the season continuing, and of course, we'll throw in a bit of mysterious player and a few listener questions as well.",1,categoryaware1
1NF1JWmm9bOD4yiQIAiSrJ,"In this episode we will be reading from John 15:9-17. As the Father has loved me, so have I loved you. If you keep my commands, you will remain in my love, just as I have kept my father's commands and remain in His love. I have told you this so that my joy may be in you, and that your joy May be complete. My command is this. Love each other as I love you. Love the Word of God, as He has loved you, greater love has no one than this. To lay down one's life for as friends, you are my friends. I no longer call you servants, because a servant does not know his masters business. Instead, I have made known to you.",1,categoryaware1
1NJzwYilHc12Cn3P2hAkeL,"Welcome to our first official episode! In this episode, Ria, Robin, and Maria introduce themselves and talk about how they got started with witchcraft, how they met, and how they became witches. We also talk about the upcoming moon in Sagittarius and how it's going to change their lives.",2,categoryaware1
1NR3nDeqb0dW7Vog00V5WJ,"On an eerie October 9th in 1961, something wasn't right in Transylvania College in Kentucky. That is, at 3 a.m. on October 27th, some night owl owls in an all-girl dorm were transfixed by a woman wandering their campus. What if she sees us watching?",0,categoryaware1
1OhV8h2qzqSTJsTbEoZ2g9,"Best Job Ever by Dr. K.C. Bray by Alyssa Burnett and Quick Read narrated by Jim D. Johnston. When people ask you what you do for a living, do you joyfully say, ""I have the best job ever."" Probably not right. In fact, that answer wouldn't be true for most of us, because the sad fact is that most people don't really like what we do. Whether it's because we find our actual jobs boring, stressful, or generally dissatisfying, or because our co-workers make our lives a nightmare. Many of us live for the moment when we're set free from the job we hate. And when you think about it, that's pretty sad. What happened to those wide-eyed optimistic kids? We used to be the ones who had exuberant answers to the question, ""What do you want to be when you grow up?"" Our younger selves would undoubtedly be horrified to discover the general dissatisfaction which often characterizes our adult lives. But how did it happen?",1,categoryaware1
1PB1QjdVvioF6k7YKBKkQZ,"In this episode, I give you a narrated version of an excellent television show so you don't have to have your screen on and listen to the details.",1,categoryaware1
1PDbp2SbU98zYd38Enu5tZ,"You are the creator of your own reality and it would be fair to say to you blessed beans that you are. You are in the process of creating most of you two realities. Contrast is causing you to expand and add to the reality of the greater source. In other words, you are creating the reality, who you are, as the eternal well-being you are and you are also in the creation of how you feel right now, this red hot minute. We want those realities to merge and the only way that those realities can merge is for you to come with us. We are not going to complain with you about the injustices of your world, because we see them not. We will not go with you because we do not see them. We're not going with you. The only reason you ever feel bad is because you choose a subject line and practice it long enough that you hold yourself chronically apart from the strongest part of your resources of your source and when you do that, you will be diminished. In the beginning your diminishment is slight. It just feels like emotion.",0,categoryaware1
1QgWndnYGtv7EXi0UWYitW,"In this episode, Molly and Bethany share how they met and how they started their business Starboard Editing. They also share the story of how they first met, how they became BFFs, and how Bethany and Molly first met in college. Bethany shares how she and Molly went out on a date and how Molly and Aaron went out after that date. They discuss how Beth and Molly became friends and how the two of them became friends. They share how Beth's business started and how it has evolved over the years. Beth shares how her business has grown and how she has been able to be a mentor to so many photographers. Beth also shares what it was like to live in the same duplex as Molly when she was still in college, how she started her business, and what it's like to be in a relationship with a friend of Molly's.",1,categoryaware1
1RgnPIj7xYVWrVAgPrMk2e,"Rodrigo Gordillo, Adam Butler and Mike Philbrick of Resolve Asset Management join us from Sunny Miami to discuss how to become a hedge fund manager out of Peru, how to be successful in the investing world, and how to get the most out of your investing career.",1,categoryaware1
1RjC39Ilch6rBJfFRBJMbj,"In this episode Anton talks about your business formation options and what you need to do before you launch your online store. He also gives you a business checklist to help you know what you have to get done before you make that website on Shopify, before you contact your first supplier, and before you get your first sale.",3,categoryaware1
1RsgjqOAPQA3nisyjNhRXR,In this episode Mike Davenport talks about how to determine if you have a good credit score and what to do when you have bad credit.,0,categoryaware1
1STy1PKd5MLtccOTCcuKNB,"In this episode, Aaron and Vlad are joined by world famous model Angela Mazzanti to talk about how she got Balenciaga shoes at Champs Trade Show in Las Vegas and how she's a world-famous model. We also talk about why we're afraid of the Coronavirus and why we don't sleep at night. Plus, we talk about the future of the cannabis industry and how it'll change the way we consume cannabis in the future.",0,categoryaware1
1SdguXlFBsxMcYtdPyh0oH,"Have you ever tried to combine two of your favorite things into one big thing? I have. There's something about the hopefulness of human nature that can only see two positives becoming an even bigger positive. Sometimes it works, fluffernutter sandwiches, chia pets, laser tag, pineapple, pizza, frisbee, golf, and laser tag. And then there are combinations that change the world.",0,categoryaware1
1TicQO3vAuYoPoS3XZeL6y,"Today we're talking about an incredible athlete and mom, Fanny Blankerscoon!",1,categoryaware1
1U91Mj3wx0CCYbh1yddg5y,Dr. Neal answers a listener's question about if cupping can help you with chronic pain and tightness in your back.  Is cupping a placebo effect? Is it safe? Is cupping safe?,2,categoryaware1
1UMDHZXjPuxIVnYyAS76fn,This is a safe place to relax. A place we all can call home. A safe place where we all belong.,2,categoryaware1
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty.",2,categoryaware1
1ViBONBXnAVV5K5cmSnPID,Sometimes it takes years to connect killers crimes. March 6th 1959 a man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to 4 other murders.,2,categoryaware1
1VqyL3ui763W5juwdtOl8u,"So today's highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination, it cannot be understated. You could love him, you can hate him, or you can love to hate him. But you simply cannot ignore his work. Walt Disney once famously said that laughter is America's greatest export, but well, it's not. It's actually travel and transportation. With 236 billion dollars in sales in 2017, the sale of intellectual property including TV and movies, this amounts to 49 billion dollars, which is still big indeed, and twice the GDP of Cyprus. And these days, a good chunk of that intellectual property is owned by Walt Disney Studios, Pixar, Bonavista, Miramax, plus the Marvel and Star Wars franchise has are some of the largest and most visible entertainment companies owned by the House of Mouse, Disney's Argosy. It can capture the imagination of a girl or boy from early childhood all the way through adulthood.",3,categoryaware1
1XplpPQ1jTNyiDWKzvtTV2,In this episode I talk about Crispr technology and how it can cure the uncurable. I also talk about how you can use Crispr to help your business and how to make money with Crispr.,1,categoryaware1
1Yhi0Zw6i7apBTf1YsEkck,"The Guys Next Door POD is back with a brand new episode! This week the guys talk about how to get into the Pod casting room, how to be a good friend of the pod, and what to do when you're on the road. They also talk about their favorite and least favorite moments from the past week and what they'd like to see happen in the future.",1,categoryaware1
1ZoSdgRjZVVDrtaBpuQ3sm,In this episode I talk about my predictions for the 2019 MLB season and give my predictions on who will be the best team in each division. I also talk about who I think will make the playoffs and who will not.,0,categoryaware1
1a8X3Df0CobqJNYPB4rCab,In this episode I share some of the tips and techniques I use when I get to the finishing stage of a painting and how to know when to stop when the painting is finished.,2,categoryaware1
2WhmTkmk6Pf3MzOOfGShdx,"In this episode we talk about our first movie theater experience, our favorite movies, and some of our favorite stories. We hope you enjoy it and if you do, please leave us a 5 star rating and subscribe to our podcast.",1,categoryaware1
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode, we talk about the Coronavirus and how you can use it to your advantage.",1,categoryaware1
2XxwpvnMErxxv1gIE7kYn4,In this episode I talk about Brandi Love's statement about her and her husband and her open relationship. I also talk about how I feel about her husband being open to an open relationship with a porn star. I hope you enjoy this episode and stay tuned for the next one.,2,categoryaware1
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode I talk about the finale of Love is Blind and how I feel about it. I also talk about my new obsession with the show and how it has become my obsession! I also get a little tipsy and talk about how I got my live podcast on Ryan Bailey's podcast, ""So Bad."" I hope you enjoy this episode of the podcast and I'm so excited for next week!",0,categoryaware1
2Y9ZsvPmmCBm2ae9GbcKQF,"In this episode, Nikki Stables, a Hong Kong student and exchange student in Denver, Colorado joins me to talk about her experience growing up in Hong Kong and how it has been so far. We also talk about what it is like to live in a foreign country for the first time and how she is adjusting to life in Denver. She also shares her first impressions when she first arrived in Denver and how things are going so far in America.",3,categoryaware1
2YImecHJLfg0XXr5uqQQ0Y,"In this episode we talk about our weirdest scenarios, our favorite movies, and our favorite songs. We hope you enjoy this episode and make sure to follow us on Instagram @BreakfastWithTheBoysPodcast and Twitter @breakfastwiththeboyspodcast. We love you guys and thank you for all your support and support.",3,categoryaware1
2YhkeuIWznFXfwPIPjNpIs,"On today's episode, Mean Hash and I are joined by Seth Estrada.",0,categoryaware1
2Yqc6JVpmh4x6ttfyGJmH0,"This is the first episode of Data Ali: The Life of a Transgendered Hosted by Shashir Tandon and Eric Engle. This podcast is about the life of a transgendered host and host of You Know, who is not a transgender. In this episode, we talk about what it means to be a transgender host and how it is like to live as a transgender in India. We also talk about the challenges of being a transgender and how we have to deal with them. We hope you enjoy this episode and share it with your friends and family.",3,categoryaware1
2ZXgyKhQTtNbW0FR27AJFx,"In this episode of Sisters in Conversation, I have with me, Aralia Leetard, a corporate legal counsel by profession who recently resigned from a boutique investment and Altona company based in Sandton. She is a skilled in-house legal counsel who's day-to-day duties and through drafting, vetting and reviewing contracts as well as attending to any legal governance matters for the organisation. She' is an abiding social entrepreneur and co-founder of the probation and lead in Legal at Yaa, a non-profit company established to drive the development and advancement of youth entrepreneurship. She holds a bachelor of laws degree and a compliance management certificate and most recently obtained a post graduate diploma in contract drafting, drafting, and interpretation with an ambition to obtain her Masters in Law in Information, Ecology and Communication.",3,categoryaware1
2a1FiJixYsXIV7iiW6USsm,"Habitual is a noun meaning a frequent or habitual visitor to a place. As in, an aspiring painter was a habitue of art galleries.",0,categoryaware1
2aTnF7mLdGbvvKfSP7I27P,"Join Sam and Danny as they talk about their favorite anime of the week, Premier Man, as well as their thoughts and opinions on it.",1,categoryaware1
2aYfoNO3ia6i1s3k1ZhDwt,"This week's message is from the book of John. We are reading through the end of 19 and a lot of chapter 20 and there is a somber feeling. When you read through it, this is where the crucifixion happens. Jesus dies on the cross and you read about the torture and death. And when I read it, I get a sense of how disheartening that must have been for the disciples and Mary. That is not how they planned on this ending. They didn't understand. Is it possible at this point that that they were wrong? They've been doing the wrong thing? Confused and defeated? These are the words and the feelings that come to mind when reading through chapter 19. But, it is in chapter 20 where everything changes and it all begins to make sense. Now Mary goes to the tomb and it is empty.",0,categoryaware1
