Number,Summary,Score,Network
06lTquWPAOVJexhZonvQCa,"This is a show where we will be discussing the creative community, not just as individuals, but also as a community.",3,coarse2fine
07y0yNc4rF8JOVDEAX7zT2,"When the person information is being collected as part of an investigation, the organization, I guess, can refuse to confirm or deny the existence of the information in response.",0,coarse2fine
00v0W2K3d8o68maX79QK2v,"The boys are back with another episode of the pod! This week, we talk about what it's like to be in a relationship with someone you don't really like, how to get out of it, and how to deal with people who don't like you. We also talk about how to be a good friend to someone who doesn't have a good relationship with you, and what to do when you're in the middle of a breakup. We hope you enjoy this episode, and if you do, please give us a review and rating and subscribe to the podcast, tell all your friends and tag us in your social media posts! We look forward to seeing you in the next episode, so make sure to follow us on social media to stay up to date with what's going on in our lives!",2,coarse2fine
081FoKeWRf8nzJi6MQFKRl,"You can't be a creative director and a sports artist at the same time. You can't have both at once. You have to be on the same page. You need to be clear on what you want to do and what you need to do to make it happen. And that's where creativity comes in. In this episode, we talk about the importance of being clear on your vision and what it means to be a good creative director.",1,coarse2fine
08RS6NQIGy9O2KyKVlCzdU,"In this episode we talk about the benefits and drawbacks of using Quito for bodybuilding and how it can be beneficial to the body. We also talk about some of the things we've noticed in our clients and what we would do differently if we could go back in time to when we first started competing. We talk about how to get the most out of Quito and the benefits it can bring to your body and how you can use it to your advantage. We touch on the importance of protein sparing and how that can be a good thing or a bad thing for your body.  We also touch on what to do if you are struggling with your diet and how to make sure you are eating the right amount of protein and not overdoing it. Lastly, we touch on some of our favorite foods and how they can help you lose fat and build muscle.",1,coarse2fine
00x6bXv5JPNTCDteN5JGlP,"Are you being authentic? Are you showing up as your best self?"""" This week we're talking all about self-care and how to show up as who you are as a human being. We talk about what it means to take care of yourself, how to be present with your family, and the importance of showing up for yourself.",2,coarse2fine
00y3rxCkHBrbY1xwqojEGR,"I don't own this content! Achievers Mindset does not own the rights to these audioclips.  They have, in accordance with fair use, been repurposed with the intent of educating and inspiring others Original video: https://www.youtube.com/watch?v=y5zY5ZY5JxDwY6Vt0s Credits: Music by Jeff Kaale (1, 2, 3, 4, 5, 6, 7, 8)    #TheReceiptsPodcast is a fun, honest podcast fronted by three girls who are willing to talk about anything and everything.",0,coarse2fine
00yoUSA2yh7eAY8t45JM91,"Welcome back to another episode of the T.I.V.E.Y.Y Podcast! In this episode, I discuss the following topics: #1. 2 Chainz & Jay-Z's beef #2.2 Chainz vs. #RocNation #3. Meek Mill #4. The #5. Jay Z vs #MeekMill #6. Lil Nas X #7. Drake vs. Kendrick Perkins #8. Eminem vs. Drake #9. Drake v. Eminem #10. Eminem v. Kanye West #11. Kanye vs. Jay-Rod #12. Jay vs. Eminem  #13. Eminem Vs. Kendrick West #14. Drake Vs. Nas #15. Nas vs. Nicki Minaj #16. Nas v. Kendrick Woods #17. Eminem VS. Drake #18. Drake VS. Nas X #19. Kendrick Wood #20. Nas Vs. Drake. #21. KendrickWood #22. Jay Rodger #23. Kendrick Allen #24. JayRodger #25. Jay Ronson #26. Kendrick Lamar #27. Eminem / Jay Z #28. Drake / Eminem #29.",0,coarse2fine
01D58jn9qXZ01y8pRQX0KZ,"From the Mount Olympus Podcast, Triple D is joined by the owner of the Lonestar Lancers, Marvin Richards. We talk about the upcoming week 3 game against the West Texas Drillers, the state of the league, and the future of the sport in Texas.",2,coarse2fine
01VLfoxXkwAXtuYGTQYrsT,"The Real Housewives Of Potomac After Show: Whose ex is next? Our hosts @rivetsoro, @itsdeliagomez and @itsmeveronica_v discuss this week's episode where we find out what happened to Paul and Karine's mom, and what is going on with Avery and Ash's relationship. They also talk about the new cast members, the new housewives, and the new look of the housewives. Tune in here for reviews, recaps and in-depth discussions of the latest episodes, as well as the insider scoop from cast and crew members on the show.   ABOUT REAL HOUSEWIVES OF POTOMAC: Real-world dramas whirl around five privileged ladies from different walks of life in this soapy entry in the 'Real Housewives' franchise. The Southern belles include a single socialite, an aspiring country singer, a successful country music star and the wife of a professional basketball player. The sassy women's entrepreneurial spirits are also in full bloom as they juggle their personal and professional lives, along with their busy personal calendars.",2,coarse2fine
1E23TJE5PZuN8hFIbiOkie,"I don't own this content! Achievers Mindset does not own the rights to these audioclips.  They have, in accordance with fair use, been repurposed with the intent of educating and inspiring others Original video: https://www.youtube.com/watch?v=y6ZwYtNxNxJxDw0l0s Credits #selfimprovement #productivity #selfgrowth #becomebetter #selfdiscipline #improveyourself #dailyhabits ------- I help people create a future they love. I went from game-addict to a life coach. I started a podcast because I wanted to share my thoughts on a variety of topics with you guys. I hope you enjoy the show. If you do, please give us a review and rating and subscribe to the podcast, tell all your friends and tag me in your social media posts so I can help you create a better future for yourself and your family.",0,coarse2fine
1EPOaWpjdUB7lB589jjTx3,"Welcome to the first episode of my podcast! In this episode, I sit down with my friend Andres and talk about our college experience and how we met. We also talk about some of our favorite moments from the past year and what we are looking forward to in the future.",1,coarse2fine
1EUY0YMsUCReAi78xtVKeU,The Psychedelic Furs' Tim Butler jumps on the phone to talk about the band's first new album since 1991's World Outside.,1,coarse2fine
1EcBqy8tM3TYInm1k8Fdbm,"In this episode of the Detroit Paranormal Exercises Podcast, we talk to paranormal investigator, Patrick Hiyo.  We talk about what it is like to be a ghostly person, how to deal with ghostly people, and what to do when you see a ghost in your own home. We also talk about some of the things we have seen and experienced in our travels.",0,coarse2fine
1EwZ9ewnlXBQ3jH5ImlY3o,"Welcome to the first episode of the Life and Football Podcast! In this episode we talk about what it is like to be a wide receiver at Wyoming, what it's like to play in the NFL, and what it takes to be successful at the next level. We also talk about the importance of family and how important it is to have a good relationship with your family. We hope you enjoy this episode and if you do please give us a review and rating and subscribe to the podcast, tell all your friends and tag us in your social media posts!",1,coarse2fine
1F4hsSqn87iEttR0rA4tRS,"I have to give to the world what I wanted. I wanted it to be the absolute best. I spent four years on the Five AM Club. I rewrote it over 50 times every line. I was mentally, physically, emotionally, spiritually exhausted. My well was empty and that's what needs to happen.",0,coarse2fine
1G02hUDmyMFk1aKts60uPC,"2019 was a hellish year for most of us, but for me, it was such a turbulent period in my life where I had to re-learn my needs, my wants, my likes, my emotions, everything that was going through my head. I was so happy that 2019 ended in such a good note and feeling good about myself. I celebrated my small victories and triumphs and also wallowed in self-pity, self-doubt and also the defeats that I experienced. But one thing I was proud of is that I was totally honest with myself with my friends and people around me about how I was feeling about my breakup, my emotional rollercoaster and how I felt about my emotions. This was a year where I learnt to love myself for who I am and what I want for myself. It was also a year of love for my friends, my family, my friends' friends and my family. This year was also the year of my love for myself and the love I had for my family and my friends. This podcast is all about the love we have for ourselves, the love for our friends, our family, our friends and all the things that could mean love for anyone.",3,coarse2fine
1GOXInXdJrluLuLywx5NzP,"The boys are back with another episode of the podcast, this time we talk about the time we got caught in the middle of the night at a bar, the time Jackass went viral on TikTok, and a few other things. We also talk about some of the craziest things we've ever been caught doing on the internet. We hope you enjoy, sit down, and have a nice drink. Thanks for listening, we really appreciate it.",1,coarse2fine
1Gcwzel68ribYC6kga7Eib,"Your thoughts are energy. They are a form of energy. Your body is in energy.  Your emotions are also energy.   Your thoughts are also an energy. In fact, even this physical body which appears to be in physical form, is essentially energy because if you break down all your tissues into tiny tiny cells, and tighten cells into small little Adam and Adam in two electrons, you will get two electrons.   What are they? They are Energies.   In this series of conversations, I am going to introduce you to the psycho-spiritual aspect of the energy. How is this series going to help you evolve in your understanding of Psycho-Spiritual Dynamics and it's correlations with your physical, emotional, social, financial and financial sense of well-being. It will also help you to bring about awareness so that you can bring about the shift in the way you live.   It is very easy to master the art of observing, modifying and amplifying your thought and that's what I'm going to teach you.",3,coarse2fine
1GjzWFb5mT9lXCgSety6VH,"The Universe will conspire to support you. On your timeline, right? Not the way you think it should work out, but I truly believe that if you can find that song within you that is yearning to be sung to you, and out of purity of heart, you'll have the courage to to manifest that in the world that I think the universe shows up to support in magical and mysterious ways you could never predict.",0,coarse2fine
1Gs0FfKfblOH4nFbIi0yIL,"Take it Easy Everybody, Bitcoin has no rigid specification. No fixed development team. No final security guarantees. No central brain, no central vision. No kings and no rulers. This is the crypto economy. It is a decentralized organism, organically evolving without central planners.",1,coarse2fine
1Hh5YXYGj7pEs9jyhYAX9c,"Welcome to the first episode of The Runner's World Podcast! In this episode, we talk about the upcoming Olympic Trials in the men's and women's marathon. We also talk about what it's like to be an athlete in the sport of track and what it takes to get to the Olympic Trials.  We are joined by two members of the Atlanta Track Club's Sprint Squad, Red and Avery. We talk about how they got to where they are now and what they are doing to prepare for the 2020 Olympic Trials, as well as what it is like to train with Craig and Eric and how they are preparing for the Olympics.   We also discuss what it was like for Red to run his first marathon and how he was able to make the Olympic team and what he is looking forward to in the 2020 Olympics. Red also talks about how he has been training with Craig since he was in high school and how it has helped him get to where he is today. Red is also a member of the track team at the Atlanta track club and is one of the best in the country at the mile and 800m.   Red is a great athlete and we are excited to have him on the show.",0,coarse2fine
1HmN1BDPrSiIdYEWTX84xz,The Mary Poppins Umbrella has the power to kill and bring back. So Matthew can bring people back to life with the umbrella. And we're only finding out about it now.,0,coarse2fine
1IGWQ2uSXK2vhwZ7wVYLBp,"TNT Tina is now available for you to start doing so that you can work towards unlocking T.T. and T.N. You need to use upgrade bench to side grade as a weapon.  You need to deal damage to bosses, 500 in total, land at the Rig, Hydro, 16, and Luck, Jack, Log Jam Woodworks. You must destroy Century Cameras without using Shields or healing items in between eliminations. The footstep audio is again present on PlayStation 4 and Xbox One. There was a problem with the audio on both platforms and it seems to be fixed. I hope you enjoy this episode of Daily Fortnite.",0,coarse2fine
1IV366QieNfHHrWKechXo0,"I'm Too Effing High"" is written and produced by James Mastreani, Mike McLendon, Matt Newell, Dhruv Uday Singh, and Andrew Steven. Executive producer Mimi O'Donnell. Senior producer Katie Pastore. Associate producer MR Daniel. Recording and engineering by Armando Serrano. Sound design by Daniel Brunelle. Mixing by Haley Shaw. Music supervision by Matthew Boll. Score by Allison Leyton-Brown.",0,coarse2fine
1IdIzNXBCtUTHLHCtq0z8F,"Welcome to the first episode of the podcast! In this episode, we talk about our week, the best songs of the week, and what we would do if we could go back in time.",0,coarse2fine
1JdBQNxOOXManwRuQkCMdl,"In this episode, we talk about our fears and how we can overcome them in our friendships. We share some of our biggest fears we've faced in our relationships and what we've learned from them. We also talk about what it means to be a good friend and what it's like to be in a friendship where you don't know what to do with your time.  We also share some stories from our own experiences with friendships and how it's helped us to see things from a different perspective.",2,coarse2fine
1JnsLxgHqv9kv21D5bhIKy,In this episode Hans and Jason talk about the clip-on thermal unit that can be used in a traditional thermal rifle scope.  They discuss the pros and cons of the thermal unit and how it can be an alternative to traditional thermal scope mountable scopes. Jason also gives his thoughts on the cost and features of the clip on thermal unit.   Check out the extra content about this episode on besthouroftheirday.com Rate/subscribe in Apple Podcasts!  https://apple.co/2SGrXJ8hRn  Episode Highlights:  1:00:00 What is clip on thermals? 2:00 Why is it important to have a thermal scope? 3:00 How expensive is it? 4:00 Is it worth it? 5:00 Should you buy one? 6:30 What is the cost? 7:00 Does it cost more? 8:30 How does it compare to other thermal scope options? 9:30 Is it a good fit for you? 10:00 Can you use it in the field? 11:30 Does it work? 12:00 Do you like it?,3,coarse2fine
1Jzr0NPKtscqfyNa08GGos,"It's hard being a stay-at-home mom, but it's even harder being a working mom. In this episode we talk about the struggles and the rewards of being a mom and how to balance work and home life. We also talk about what it's like to be in a relationship with someone you love and how that can be a blessing and a curse. We talk about how to navigate the ups and downs of the work-life balance and how you can make it work for you and your family! We also chat about the importance of family time and how important it is for us to have time for ourselves and for our kids to get to know each other.  We also share some of our favorite ways to connect with other moms and how we've been able to build our community through social media. We hope you enjoy this episode and if you do, please leave us a review and rating and subscribe to the podcast!",3,coarse2fine
1KChgOZE6wN4JVuAEXx9Ij,"You need to start practicing serving and volleying if you practice it. If you practice serving to the body, practice serving down the T to reduce angle, practice hitting a serve that helps you get the weakest return possible. You just need to have your positives outweigh the negatives in serving and volleying. I never hear people talk about the negatives by the way of serving and staying back. Here's why when players stay back there, they're super happy and they lose. They start focusing on all the mistakes that they use to not make when they stay back and they start missing high volleys. You start getting more frustrated. You've got to start winning more points, second. So please practice your service and volley. Practice being a wall at the net. When you practice being a lower ball, it'll cause you to win more points. And then when you hit a high ball, you start hitting a crosscourt shot.",0,coarse2fine
1LGiNqeMucKlN34wEBFDFJ,"The monster tyfon was often described as having 100 snake-heads upon his shoulders. Although his brain warned him of danger, many pests was inexplicably drawn to whatever hid behind the boulder. He climbed up a ledge to get a better look, but saw nothing. Suddenly, the air around him chilled and turned damp. He desperately shimmied around the boulder and immediately turned back. He did however, hear something. He felt a breath on the back of his neck, causing his knees to tremble.",0,coarse2fine
1LGrOPH2MVCMrqB18TNtWZ,"This week on The Daily Run-In, my guest is comedian, actor, writer, director, producer, and all around great person. We talk about how he got to where he is today, what it's like to be an actor, and how to get to where you want to be in your life.",0,coarse2fine
1LUAwERMFZTzF1mLwYlgWL,"Grow with the Fam"""" is a new segment of the Business Mentor Podcast. In this episode, Ronster chats with Angelo and Rupert, the owners of the Family Mart flagship store in Baguio, Philippines. Angelo talks about his journey as a franchisee and how he got started in the Franchising Industry. Rupert talks about the challenges he faced in his first year of Franchising and what he's learned along the way. Angelo also talks about how he was able to get his first Franchisee to sign on as a Franchisee. Angelo shares his experience in Franchising as well as the challenges that he faced as a Franchising Entrepreneur. Angelo is also the founder and CEO of Family Mart Philippines. He also shares how he has been able to grow his business to where he is today. Angelo and his team are looking forward to opening more Family Mart stores in the Philippines.",1,coarse2fine
1MRseMufwdMFdwf9tAdQ9F,"This episode is brought to you by Today in True Crime, a Parcast Original. For more episodes like this one, subscribe to Today In True Crime on Spotify, or wherever you listen to podcasts. On March 5th, 1972, less than 12 hours after Kim Wendy Allen's body was found on the side of Enterprise Road in Santa Rosa, California, she hitchhiked to a gas station and was murdered. Her killer was the Zodiac Killer. But who was the real killer? And how did he get away with his crimes for so long?",1,coarse2fine
1Mi90UjG91rm73qvHzcG0t,"The fed unanimously cut the fed funds rate by 50bps, citing a material change in the U.S. outlook due to the covid-19 outbreak.",1,coarse2fine
1MvUF45vxZB9gsbCzmyPqQ,"The Completely Reimagined: 2024 to Escape"""" is a Parcast Original. For more episodes like this one, subscribe to Cults on Spotify, or wherever you listen to podcasts. Joanna was proven right again, but far from convincing her. She felt she'd already proven beyond doubt that her predictions were accurate. She asked God to keep Peter away from her for a month, if he wasn't her soul mate. When Peter failed to visit her the next month, Joanna's letter still sounding. She still saw him as a friend, and thus agreed to sign the document. But Joanna had trusted Pomeroy too much. What she actually signed was a statement declaring. She soon rejected him for God, after another man, Peter West, expressed an interest in her. Joanna prayed for a sign from the Lord. But this reaction, no matter how understandable, may have decreased her credibility in the minds of the men who were already looking for a reason to disbelieve her. Credits This episode is brought to you by the completely reimagined 2024 to escape with Ford copilot 360, a suite of advanced, standard driver assist technologies.",0,coarse2fine
1N0Tj6vmrxfYWubS0eA0hj,"Welcome to the first episode of the new season of the ATP World Tour Podcast! In this episode, we discuss the Indian Wells action and preview the upcoming French Open. We also discuss Maria Sharapova's return to the tour, the return of Stefanos Tsitsipas, and the rise and fall of Roger Federer. We look ahead to the Indian Open and discuss who we would like to see in singles and doubles, as well as our predictions for the doubles and mixed doubles events.  We also discuss the latest in the world of tennis news, including the latest updates on the Australian Open, Wimbledon and the US Open.",1,coarse2fine
1NF1JWmm9bOD4yiQIAiSrJ,"My command is this: Love each other as I have loved you. Greater love has no one than this to lay down one's life for as friends, you are my friends. I have told you this so that my joy may be in you, and that your joy may complete. If you do what I command, I will no longer call you servants, because a servant does not know his masters business. I will call you friends, for everything that I learned from my father, I have made known to you. You did not choose me, but I chose you and appointed you, so that you might go and bear fruit fruit that will last, and so that whatever you ask in my name, the Father will give you. This is my command, love each other in the word of the Lord has blessed.",0,coarse2fine
1NJzwYilHc12Cn3P2hAkeL,"The Full Moon in Virgo is so important because it's far more grounded and grounded. And that is why it's important to have a grounding Virgo full moon in your life. It's not just about the sex, it's about the love, and it's not only about the money, but it's also about the soul. And if you don't have a clear understanding of what that means, you're going to be missing out on a lot of good stuff.  In this episode, we talk about how the Virgo Full Moon is so grounding, and how it can be a great time for healing. We also talk about what to look for in a witch, and what to do when you see a witch in your area. We talk about our own personal experiences with the full moon and how we've learned to deal with it. We share some of our own experiences with it and what we've been able to learn from it and how you can use it in your own life.",1,coarse2fine
1NR3nDeqb0dW7Vog00V5WJ,"This episode is brought to you by Unexplained Mysteries, a Parcast Original. For more episodes like this one, subscribe to Parcast's other podcasts, Serial Killers, on Spotify, or wherever you listen to podcasts. In 1961, Betty Gail Hargis was found strangled to death in her home in Lexington, Oregon. The killer was a 19-year-old serial killer named Archie Arnold, who would go on to kill dozens of women over the course of his life. Parcasters - This week on The Dark Side Of, we take a deep dive into the dark side of the internet, and how it has impacted the way we think about the internet and how we view the world. Search for the full video on YouTube. Parcast's new original series, DICTATORS examines the reign of a real-life tyrant.",0,coarse2fine
1OhV8h2qzqSTJsTbEoZ2g9,"Best Job Ever"""" by Dr. C.K. Bray Book Summary Summary.",0,coarse2fine
1PB1QjdVvioF6k7YKBKkQZ,"This is the Secret"""" is the thirteenth episode of the Dunder Mifflin Nights podcast. Enjoy!  It's hard to believe it's been 14 years since the last episode, but here it is!",0,coarse2fine
1PDbp2SbU98zYd38Enu5tZ,"You are the creator of your own reality, and you are in the process of creating the reality of how you feel right now. The only way that those two realities can merge is for you to come with us in other words, because we are not going with you. You are the source of who you are, as well as the eternal well-being that you are. You can only help the others when you are tuned in, turned on, and in alignment with who you truly are. In your thriving, you are less concerned about the injustices of the world, because in your Thriving you are tuning to something other than the injustice of the World. You cannot help them as you suffer, but you can help them in your Clarity. Your power of influence is mighty. You will thrive when you tune into the vibration of the source within you, and as you tune yourself to that, you will thrive. It's just the magnificent balance of all that is, and when you decide to orient yourself toward, what feels best to you, as you focus upon it, you'll attune yourself to the vibrational center of your true center.",2,coarse2fine
1QgWndnYGtv7EXi0UWYitW,"In this episode, Molly and Beth talk about the importance of pivoting your path and how to get out of a rut you're stuck in. They also talk about what it's like to be in a relationship with someone who has been through it all and how it can be a positive thing for you and your business.  They also share some of their own personal stories of how they've pivoted their businesses and what they've learned along the way.",1,coarse2fine
1RgnPIj7xYVWrVAgPrMk2e,"What's up podcast! In this episode, I'm joined by two of my good friends and fellow machine learning team members, Rodrigo and Francisco. We talk about the evolution of machine learning and how it has evolved over the last 10 years. We also talk about how to use machine learning to improve your investment strategy. Hope you enjoy this episode! Don't forget to check out the companion YouTube channel called Machine Learning Secrets where we go into more detail on subjects ranging from Machine Learning, Data Science, and Artificial Intelligence. Thanks for listening!",1,coarse2fine
1RjC39Ilch6rBJfFRBJMbj,"Anton shares what you need to know before you launch your website on Shopify, before you contact your first supplier, and before you get your first sale.",2,coarse2fine
1RsgjqOAPQA3nisyjNhRXR,"I have been working on rebuilding my credit for the past few months and I am worried that I am going to get stuck with the same problem I have been dealing with for years.  What is a 78% rule?  Is there any way you can give a dealership authorization to send only your credit or your credit card to only a few places?    How to get a line of credit that is the only place you can get the best interest rates for you?   What is the difference between a 7/8 score and a 7.5/8?   How do you know if you are in the right place to get the loan?   Is there a way to get out of a bad credit score?   Can you get a car loan that you can't afford to pay back?   And what is the best way to use a credit card?   Mike and Mike answer these questions and more in this week's episode of The Financial Wellness Podcast.    Enjoy!  Don't forget to rate, review, subscribe and share the podcast!",2,coarse2fine
1STy1PKd5MLtccOTCcuKNB,"Just kidding, it's a fearcast. It's not a real fearcast, but it's just us talking about the future of the world and what we think is going to happen when the singularity comes into existence. This week, we talk to Angela Mazzanti, host of the popular podcast, The Mazzantino Show, about what it's like to live in a simulation of the past and how we can prepare for the future. We also talk about our favorite conspiracy theories and theories about the existence of life on the other side of the universe.",0,coarse2fine
1SdguXlFBsxMcYtdPyh0oH,"The Beautiful Trash"""" from Tissues was written by Caroline Reedy, arranged by Jack Mitchell, and read by Brandon Zelman and Matt Zimbrana.  Originally aired on November 16, 2019. The Story Pirates present """"The Beautiful Trash"""" by Caroline Reidy, narrated by Bobby Lord. This episode pairs nicely with the new book, The Beautiful Trash by author Caroline ReidY, which is available now!  ""The Beautiful trash"""" is a collection of poems written by children from across the world, including """"The Little Mermaid,"""" """"The Moon,"""" and """"The White Swan.""""  It features the voices of children from all over the world. The book is available for purchase at StoryPirates.org, and can be found on Amazon.com.   The book also comes with a coloring book, which can be used to write your own poems, or read them aloud to your friends and family. It can also be found in the Story Pirates library at Story Pirates.org.",0,coarse2fine
1TicQO3vAuYoPoS3XZeL6y,"Fanny Blankers-Koen"" is a Dutch Olympian who won four gold medals at the 1948 Summer Olympic Games.",0,coarse2fine
1U91Mj3wx0CCYbh1yddg5y,"Ask Dr. Neal your question about health, nutrition, diet, fitness, and more here: http://OLDPodcast.com/ask or call: 614-568-3643 Episode 950: Q&A - Should You Use Cupping Therapy?",0,coarse2fine
1UMDHZXjPuxIVnYyAS76fn,"Good night, baby girl. Good night. You need a good night's rest. You've been working so hard lately and you're tired of the stress of it all. It's time to take a break from the hustle and bustle and just let go. I'm here to help you relax and unwind. This is a safe place where you belong. A place we all can call home. Remember that safe place in the grass with the wind blowing, an easy way to let go and let go of all the stress and anxiety that comes with work and stress. I hope you enjoy today's ASMR episode. I'd love to hear from you..Please leave a review and rating after listening.   Sincerely, Bdsm the Wildlife.   Until next time.   --- This episode is sponsored by · Anchor: The easiest way to make a podcast.",3,coarse2fine
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty.",2,coarse2fine
1ViBONBXnAVV5K5cmSnPID,"Sometimes it takes years to connect a killer's crimes. A March 6th 1959. A man was born who would eventually be tried for the murder of a single woman. She had been sexually assaulted and stabbed to death by who we now know was Faryon Wardrip. Toni Gibbs III was the next to fall prey to this man. On January 19th 1985, Tony offered Wardrip a ride home from work. Once inside, he began beating and screaming at her, forcing her to drive down an isolated dirt road to a field. A few days later, her naked body was found in a field a mile south of the Wichita County Line. Just days later police got a phone call from a man threatening to take his own life. When they arrived, this man, Ferry and Waldrop, confessed to Tina's unsolved murder. According to him, she reminded him of his ex-wife and that caused him to lose control and kill the young girl. He was sentenced to 35 years in prison and was paroled in 1997. Despite his heinous crime, Wardrip seemed to try and get his life under control post prison.",2,coarse2fine
1VqyL3ui763W5juwdtOl8u,"This episode is brought to you by the Buying Graphics Podcast, a Parcast Original. For more episodes like this one, subscribe to our podcast on Spotify, or wherever you listen to podcasts. Walt Disney was a genius of entertainment, a wizard of animation, and a master of the fine print. But in the 1940s, he was also a master manipulator. He used his genius to create a series of animated shorts that were used as a way to blackmail, blackmail, and blackmail again. This is the story of Bambi, the poor guy. This episode was narrated by Ken Napzok.",0,coarse2fine
1XplpPQ1jTNyiDWKzvtTV2,"Welcome to the first episode of my new podcast! In this episode, I talk about my recent trip to the hospital, my favorite video games, and a lot of other stuff. I hope you enjoy, sit down, and have a nice drink.",0,coarse2fine
1Yhi0Zw6i7apBTf1YsEkck,"I don't want to be a homie hot, I want you to be the homie you deserve"".""",0,coarse2fine
1ZoSdgRjZVVDrtaBpuQ3sm,"Welcome to the first episode of The Sporting Big & On Podcast! In this episode, I talk about my predictions for the 2019-2020 MLB season, as well as my thoughts on the Astros and Red Sox cheating in the World Series. I also give my predictions on who I think will win the Cy Young this year and who will be the MVP this year.",2,coarse2fine
