Number,Summary,Score,Network
00y3rxCkHBrbY1xwqojEGR,"Todays episode is a mashup of a conversation I had with Daymond John and myself on LinkedIn live. We talked about a lot of different topics including why people are still so stupid, why the internet is the greatest thing that has ever happened to the human race, and how we can all work together to make the world a better place. Originally published to The GaryVee Audio Experience on Feb 24, 2019.
",3,UCF_NLP2
00yoUSA2yh7eAY8t45JM91,"On todays episode of Tea Time Unfiltered with your girl Lovely Tea Im sharing with you what weve all been waiting to hear from Carl Crawford himself. He did an interview with Billboard Magazine and basically here telling his side of the story. So sit back, relax, grab a teacup and sip slow because he is spilling some tea.
",3,UCF_NLP2
01D58jn9qXZ01y8pRQX0KZ,"On this episode of From Mount Olympus the boys talk about the upcoming game against the Amarillo Horned Frogs. They talk about their expectations going into the game, what it's like to be in the Tuffle League, and what it takes to be a successful team.
",3,UCF_NLP2
01VLfoxXkwAXtuYGTQYrsT,"Join Ashley Bowden to break down the latest news and gossip on 90 Day Fianc News Daily! Pauls mom is reportedly in the hospital and were praying for a speedy recovery, AveryS 17 year old daughter Avery shares a sweet birthday message to her mom, and we hear the latest scoop on Paul and Karine. Well let you know if weve got the scoop on the latest drama between Paul & Karine, and what the latest update is on the status of their relationship. Plus, we have news on Julian and Sarah, and the new season of 90 Day Journeys is here to bring you all the news you need to know about it! If you want to find out more of the latest gossip, news, and exclusive celebrity interviews, be sure to subscribe to AfterBuzz TV, the ESPN of TV Talk, and follow us on Twitter, Instagram, and Facebook! @90DayJourneys For more After Shows for your favorite TV shows and the latest celebrity news, visit.
",3,UCF_NLP2
1E23TJE5PZuN8hFIbiOkie,"The Dingleberry Gate is closed. Dingleberries is one of them words you dont say too much on your 10th birthday. Its not a grown-up's word, it's a kids word.
",0,UCF_NLP2
1EPOaWpjdUB7lB589jjTx3,"Logan and I are in the car driving back to Abilene from Frisco for alumni weekend and we decided to record a podcast in the middle of the drive. We talk about everything from our college days, to our friendship, to party culture, and how everclear turned me into the monster I am today.
",2,UCF_NLP2
1EUY0YMsUCReAi78xtVKeU,"The Psychedelic Furs are back with their first album since 1991s World Outside, and it is one of the most ambitious and exciting albums theyve ever made. In this episode, founding member Tim Butler talks with Kyle Meredith about how the band went about making it, and how they were influenced by bands such as David Essex, as well as looking back on their previous albums. The Interview Series is presented by WFPK consequence of sounds, and the consequence podcast network.
",2,UCF_NLP2
1EcBqy8tM3TYInm1k8Fdbm,"On this week's episode, Josh and Stephen are joined by Todd Bonner of Detroit Paranormal Expeditions to discuss all the spookiness that's happening in Detroit and beyond. Todd is a certified paranormal investigator and has been on some of the biggest paranormal expeditions in the world, and he's got some spooky stories to tell!
",2,UCF_NLP2
1EwZ9ewnlXBQ3jH5ImlY3o,"Wyoming wide receiver 88 in Everhart talks about his journey to play D1 football and how he ended up at Wyoming.
",2,UCF_NLP2
1F4hsSqn87iEttR0rA4tRS,"When you do good in the world, it not only build self respect and self love in your heart, the people that you serve see that your generosity needs to be replied and so they become your fanatical followers.
",0,UCF_NLP2
1G02hUDmyMFk1aKts60uPC,"In the first episode of Love, Growth and Freedom with Adrienne White, we talk about how 2019 was a turbulent period in her life and how she had to re-Discover herself and relearn to be there. We also talk about goals for 2020 and how to stay on top of your goals.
",3,UCF_NLP2
1GOXInXdJrluLuLywx5NzP,"On this episode of Roots Podcast, the guys talk about all of the events they went to this past weekend. They talk about everything from bar fights, to Top Golf, to getting kicked out of Applebees, to John Kilmer and more. They also talk about the new promo code itsroots15 for Brandon Bills.
",2,UCF_NLP2
1Gcwzel68ribYC6kga7Eib,"This series of conversations will help you evolve in your understanding of psycho-spiritual Dynamics and its correlations with your physical, emotional, social and financial sense of well-being. It will also help you bring about a shift in the way you think so that you can bring about the shift in how you live.
",1,UCF_NLP2
1GjzWFb5mT9lXCgSety6VH,"Rich Roll is a dad, athlete and author of Finding Ultra. He also hosts the long-running and widely popular Rich Roll Podcast. We talk about existential crises, alcoholism and ambition, the value of solitude, dating my sister, and much more. Our theme music was composed by Eric McDougall. Jordan Weil is our producer. Our editor is Annie-Rose Strasser. Our sound engineer is Ben Kuebrich. Our mixing and mastering engineer is Matthew Boll. Our mastering and mixing engineer is Andrew DeMellier. We have a mix of professional and amateur musicians on the show to help us with sound design and production. If you want to get in touch with us, email us at hi@highaz.art.manila.ph or send us a voice message using the Anchor.fm app.
",0,UCF_NLP2
1Gs0FfKfblOH4nFbIi0yIL,"Gigi just recently dropped an article on his Medium page on the concept of Bitcoin as a living organism, and it is one of the best ones I've seen so far. Check it out here. organism-living-in-its-habitat-is-surviving-and-thriving-between-two-worlds-with-a-lower-case-b Bitcoin holidays Bitcoin Holiday's.
",1,UCF_NLP2
1Hh5YXYGj7pEs9jyhYAX9c,"On todays episode, we talk with Donovan Brazier about his time in the NFL, the 2020 Olympic Trials, and his plans for the future. We also preview the 2020 US Olympic Marathon Trials and talk about our predictions.
",2,UCF_NLP2
1HmN1BDPrSiIdYEWTX84xz,"This week on The Horror Virgin, Jen and Rebecca are back with another episode of The Patriotic Alleles. They talk about Derek's death, Isaac the Cannibal Kidnapping Matthew, and the best way to deliver a baby. They also talk about the new season of The Affair, and they talk about what it's like to be in a relationship with a woman who is pregnant.
",1,UCF_NLP2
1IGWQ2uSXK2vhwZ7wVYLBp,"Challenge Tip -Item Shop -Tip of the Day Instagram - Discord Server - discord.gg/qugJAVp Merch - or use the Anchor app to call the show and leave a message! And as always, have fun be safe, and Don't Get Lost in the Storm!
",1,UCF_NLP2
1IV366QieNfHHrWKechXo0,"Al McGuire and Sarah Griffin talk to the assistant news editor of The Journal of City Vanity about Jeff Buckley and the 90s, when they were teenagers. They also talk about Rufus Wainwright and Memphis Skyline. Special thanks to Sarah Griffin for the music. Juvenalia is produced by Tall Tales Podcasts.
",2,UCF_NLP2
1IdIzNXBCtUTHLHCtq0z8F,"In this episode, we have a special guest on the podcast to talk about The Masked Singer and we spoil a little bit about our favorite show. We also talk about our spring cleanse and what weve been up to since the Super Bowl.
",1,UCF_NLP2
1JdBQNxOOXManwRuQkCMdl,"In this episode, Angie, Shelby, and Callie talk about their biggest fears and friendships. Grab a cold brew and join us at the table as we talk about our biggest fears in friendships and how weve dealt with them.
",3,UCF_NLP2
1JnsLxgHqv9kv21D5bhIKy,"On this week's episode of The Late Night Vision Show, Hans and Jason discuss the Pulsar Didjax 450 clip-on thermal digital night vision rifle scope and whether or not it is worth the price of a full mountable thermal scope. Also, we talk about the future of thermal optics in the night vision market and what we would like to see in the future. gear  Legacy Gear Youtube.    Late-Night-Vision-Show-Episode-96-Script /us/podcast/discover-thermal-optics/id14663049851740?mt=2 Hans Eichenauer.
",2,UCF_NLP2
1Jzr0NPKtscqfyNa08GGos,"In this episode, Taryn and Sam chat all about working away from the home and stay at home and the challenges that come with it. They share their experiences and show you that motherhood can be beautiful and messy at the same time.
",3,UCF_NLP2
1KChgOZE6wN4JVuAEXx9Ij,"In this episode, Ryan talks about a lesson he gave to four high-level womens doubles players who were struggling to find their best doubles strategy. He breaks down the importance of split-stepping and teaching them to serve and volley instead of serving and staying back.
",2,UCF_NLP2
1LGiNqeMucKlN34wEBFDFJ,"When Hera, the wife of Zeus, struck Lamias children down in front of her, she unleashed a monster that still haunts the children of Greece today. Described as a child-devouring demon, Lamia served as a warning to children who would defy their elders in this respect. She was transformed by the gods into a sort of ancient Greek Boogeyman.
",3,UCF_NLP2
1LGrOPH2MVCMrqB18TNtWZ,"This week, Matthew and Andrew talk about how to balance working in comedy with being a huge video game player, how to do stand-up comedy, and what it's like to host a mic-in-the-cave at an open mic.
",0,UCF_NLP2
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart share that they have about 16,000 stores in Japan alone. In the interview, I also got the chance to interview the President, Mr. Bernie Suisse, the President of Family Mart Philippines, the Marketing Manager, Angelo, the Corporate Communications Manager, and the Franchising Head Mr. Ruppert Revilla. Its an exciting one because you realize, when you get a franchisee, you have to know who the people are, what their vision is, and how they intend to bring the brand to the Philippines. It is a growing brand with a strong Japanese heritage, and when you say strong Japanese Heritage, you talk about quality, cleanliness, innovation, innovation and so on.
",3,UCF_NLP2
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, Kim Wendy Allen, a junior college student in Santa Rosa, California was raped, strangled, and dumped after she hitched a ride late one night. Kim was the first victim discovered in a series of slayings now known as the Santa Rosa Hitchhiker Murders. Guest hosted by Tori, co-host of the podcast Killer Queens.
",2,UCF_NLP2
1Mi90UjG91rm73qvHzcG0t,"The FOMC unanimously cut the federal funds rate by an emergency 50 points, citing a material change in the U.S. outlook due to the V-Covid19 outbreak.
",1,UCF_NLP2
1MvUF45vxZB9gsbCzmyPqQ,"In 1792, Joanna Southcott claimed to have been visited by the Holy Spirit and seen visions of the future. She would go on to become one of the most famous preachers in England, predicting the future of the world through a series of prophecies.
",1,UCF_NLP2
1N0Tj6vmrxfYWubS0eA0hj,"In this week's episode, Kim Clijsters returns to the tour, Novak Djokovic and Rafael Nadal continue to dominate in Dubai and Acapulco, Heather Watson continues to find his form, Maria Sharapova brings the curtain down on her career, and we look ahead to Wimbledon and the French Open.
",2,UCF_NLP2
1NF1JWmm9bOD4yiQIAiSrJ,"To this word will be read from John 15:9-17, I pray that the word of God will seem to be dying light and that it will be refreshing and refreshing to your soul.
",0,UCF_NLP2
1NJzwYilHc12Cn3P2hAkeL,"In this episode we introduce ourselves, talk about the upcoming Full Moon in Virgo and what it means for us, as well as discuss the universal meaning of the lunar card ""The Rider Waite"".
",1,UCF_NLP2
1NR3nDeqb0dW7Vog00V5WJ,"On October 27th, 1961, Betty Gale Brown was found dead at Transylvania College in Kentucky. Her body was found in the woods near her dorm room, with a gunshot wound to the head. Her boyfriend, University of Kentucky football player Hargis Brown, was the last person to see her alive. The murder remains one of Kentuckys most heartbreaking unsolved crimes.
",0,UCF_NLP2
1OhV8h2qzqSTJsTbEoZ2g9,"/App and get access to hundreds of free book and audiobook summaries. Best Job Ever by Dr. K.C. Bray, written by Alyssa Burnett, and Quick Read narrated by Jim D. Johnston. When people ask you what you do for a living, do you joyfully say, I have the best job ever? Probably not right. In fact, that answer wouldnt be true for most of us. Whether its because we find our actual jobs boring, stressful, or generally unsatisfying, or because our co-workers make our lives a nightmare, many of us live for the moment when were set free from the job search. While it is true that getting a job is very important, Bray argues that our focus ought to be on finding the right job, rather than any job. In this summary, we are going to learn how you can identify your strengths, overcome what holds you back, and take a look at some practical steps you can use for making a career change. Well also learn why winning the lottery is not a substitute for a job, what switching your career has in common with landing on the moon and scoring a goal,
",1,UCF_NLP2
1PB1QjdVvioF6k7YKBKkQZ,"On this episode of The Office ASMR: A Sleepy Time Podcast, we listen to "" This is the Secret"" from season 2, episode 13, directed by Denny Gordon and written by Gene Stew Pinsky and Lee Eisenberg. The theme song is called ""Theres a Spell"" by Ryan Mitchell Grey from the album Ne Plus Ultra, which you should go listen to.
",0,UCF_NLP2
1PDbp2SbU98zYd38Enu5tZ,"You really are the creator of your own reality and it would be fair to say that you are in the process of creating most of your reality. Most of you two realities, in contrast, is causing you to expand and add to the reality of the greater source.
",0,UCF_NLP2
1QgWndnYGtv7EXi0UWYitW,"In this episode of the Art of Empowerment podcast, Molly sits down with Bethany Best Ajman, owner of Starboard Editing, to talk about how she got her start in the photography industry. Beth talks about the challenges she faced when she first started her editing business and how she was able to overcome them. Beth also shares some of her tips and tricks for getting started with your own business and what you can do to get started in your own editing business today. Beth is hosting Booty Camp #5 on April 20th, 2019!
",3,UCF_NLP2
1RgnPIj7xYVWrVAgPrMk2e,"Rodrigo Gordillo, Adam Butler, and Mike Philbrick of Resolve Asset Management join Jeff Malik from RCM Alternatives to talk about how they got started in the world of investing and what it takes to be a successful hedge fund manager. They also talk about what it means to be different from the rest of the market and how to use that to your advantage in the investment world. This is a great episode to listen to if you're looking to learn more about alternative investment strategies and how you can apply them to your portfolio.
",2,UCF_NLP2
1RjC39Ilch6rBJfFRBJMbj,"Anton shares a business checklist you need to follow before you launch your online store. Free Training From Drop Ship Lifestyle All Previous Podcast Episodes Leave Us a Review On Apple Podcasts Join the Dropship Family Follow Anton on Instagram.
",3,UCF_NLP2
1RsgjqOAPQA3nisyjNhRXR,"On this week's episode, Mike Davenport talks about credit scores and how to use them to determine if you're in the right place to buy your next car. Mike is one of the top Corvette and Silverado salesmen in the country and has been selling cars for over 20 years. He's also a top salesman for General Motors and has worked with some of the biggest brands in the world, including Ford, Toyota, and General Motors. Mike has been in the automotive business for over 30 years and has sold more than 20,000 cars and trucks. He is a member of the International Society for Automotive Business and the American Society for the Advancement of Automotive Engineering . Mike is also the author of the #1 Car Buying Guide for the National Association of Car Dealers and the #2 Car Dealership Blog.
",1,UCF_NLP2
1STy1PKd5MLtccOTCcuKNB,"On this episode of Fun To Speculate, Erin and Aaron speculate about the Anunnaki, the ancient Sumerian table leg and how aliens may have created us. They are joined by model Angela Mazzanti to talk about her experiences in the cannabis industry and how she got Balenciaga shoes at the Champs Trade Show in Las Vegas. Clara Wind Air Purifier - Use coupon code "" ERRANGED420"" at checkout to save 40% on your purchase!
",1,UCF_NLP2
1SdguXlFBsxMcYtdPyh0oH,"This episode features two new stories: Riley the Ice Skating Monkey, the story of the worlds first ice-skating monkey, written by a 9-year-old from North Carolina named Jessica, and The Old Man about a relationship between an old lady and an old man, by an 8-year old from New York named Sarah. Our theme song was written by Bobby Lord and produced by Brendan OGrady. Our contributing writers are Peter McNerney, Andrew Miller, Duke Doyle, and Jonathan Roberts. Recording, sound design, and mixing by Sam Bear at The Relic Room in New York City. Special guest Paul Scheer and Alex Blumberg. This episode features performances by Sarah Morgan, Ariel Stachel, Lauren Stripling, and Caroline reading, reading, and special guest Sam Bear.
",0,UCF_NLP2
1TicQO3vAuYoPoS3XZeL6y,"Tonight were talking about an incredible athlete and mom, Fanny Blankers-Koen! Shes the star of the 1948 Summer Olympic Games, known as the Flying Housewife.
",0,UCF_NLP2
1U91Mj3wx0CCYbh1yddg5y,"Ask Dr. Neal your question about health, nutrition, diet, fitness, and more here. or call: Episode 950: Q&A - Cupping Therapy for Back Tension & Muscle Tension The original post is located here. /questions /cupping-therapy/ Please Rate & Review the Show!
",1,UCF_NLP2
1UMDHZXjPuxIVnYyAS76fn,"If you have any kinky stories or professions you'd like to have read on the podcast, send it to me at BDSMthewilderness@gmail.com or find more bonus stories and ASMR on Patreon.
",0,UCF_NLP2
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands, of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty. He did not want to grow old in prison, and 34 years later he got his wish. Edmund Zagorski Executed Become a supporter of this podcast on Patreon. @cup ofmurder Follow MCOM on Instagram: @morningcupof Murder Have a Murder or strange true crime story you want to share, email the show here: morningcupof murder@gmail.com Morning Cup of Murder is researched, written and performed by Korina Biemesderfer. *Information for this podcast was collected from the following source.
",2,UCF_NLP2
1ViBONBXnAVV5K5cmSnPID,"Sometimes it takes years to connect a killers crimes. On March 6th 1959 a man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to four other murders. Years and a clever gator who got the DNA he needed. Faryon Wardrip Born Become a supporter of this podcast on Patreon. @cup ofmurder Follow MCOM on Instagram: @morningcupof Murder Have a Murder or strange true crime story you want to share, email the show here: morningcupof murder@gmail.com Morning Cup of Murder is researched, written and performed by Korina Biemesderfer.
",2,UCF_NLP2
1VqyL3ui763W5juwdtOl8u,"So todays highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you can hate him, or you can love to hate him. But you simply cannot ignore his work.
",3,UCF_NLP2
1XplpPQ1jTNyiDWKzvtTV2,"Curing the uncurable and becoming extraterrestrial.
",2,UCF_NLP2
1Yhi0Zw6i7apBTf1YsEkck,"On this episode of The Guys Next Door, the gang talks about the latest NBA news, sports politics, the hip-hop flexor squad and much more. We also answer your questions and read some of your submissions.
",0,UCF_NLP2
1ZoSdgRjZVVDrtaBpuQ3sm,"In this episode I talk about my predictions for the MLB season which is upon us as we get closer and closer to opening day. I go over my division winners, wild card teams, and what I think will happen in the playoffs.
",3,UCF_NLP2
1a8X3Df0CobqJNYPB4rCab,"In this episode, Richie and I chat about how to know when youve finished a painting and how to let it go. We also chat about the process of deciding when to stop working on a painting. This podcast is brought to you by my online class, Layer by Layer, where you can see me paint a large abstract painting from start to finish. Head on over to and click on layerbylayer, and dont forget to use the coupon code 20 in Feb 2020 to save 20% up to the 19th of March 2020 when the coupon expires.
",2,UCF_NLP2
2WhmTkmk6Pf3MzOOfGShdx,"In this episode we talk about our move to Murfreesboro, getting sick in a movie theater, and a little bit of everything in between. Thanks for hanging out with us again , we can't wait to do it again next week.
",1,UCF_NLP2
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode we talk about protecting your investments from the fallout of the Coronavirus and how to shield yourself from the panic, panic, and fear that comes with it. We also talk about the 7 ways to shield your investments and your portfolio from the virus itself.
",0,UCF_NLP2
2XxwpvnMErxxv1gIE7kYn4,"I talk about Brandi Love and her open relationship with her and her husband.
",1,UCF_NLP2
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode of Laguna Beach The Podcast, I talk about the Love is Blind finale, The Hills season 2 episode 9, and a little bit of everything else. I also talk about my new obsession with celebrity blinds and my upcoming live podcast on April 25th in Nashville!
",1,UCF_NLP2
2Y9ZsvPmmCBm2ae9GbcKQF,"Nikki Stables is a Hong Kong student studying Psychology and Exchange in Denver, Colorado, USA. In this episode, she shares her experiences of coming of age as a young adult and how she has dealt with some of the difficulties she has faced. She also shares her advice on how she dealt with a difficult situation and what she did to overcome it.
",0,UCF_NLP2
2YImecHJLfg0XXr5uqQQ0Y,"Would you rather have 5 large peeves or 5 small ones? Would you rather live in a fancy neighborhood or a shittiest house? What would you rather do if Hulk Hogan came out of your closet and put you in a headlock?
",0,UCF_NLP2
2YhkeuIWznFXfwPIPjNpIs,"On today's episode, MeanHash and I are joined by Mr. Seth Estrada. We talk about building communities around Proof of Work projects, masternodes, we talk a little bit about Prague PPC, and MeanHash has an epic rant on the inclusion of Big Tech into the crypto space. Seth's YouTube Channel. Seth's Twitter: @SethEstrada - /seth_estrada Luxor Technology is North America's largest mining pool. With a focus on enterprise solutions and an intense focus on customer experience, they provide a premier mining pool platform for bitcoin and altcoin miners. Head over to and check out their mining pools for bitcoin, altcoin, and cross-platform mining. You can find the show on Apple Podcasts, Spotify, and many more.
",1,UCF_NLP2
2Yqc6JVpmh4x6ttfyGJmH0,"Indias first podcast about the transgenders by the transgender. Hosted and curated by Shashank Tandon, co-host of You Know Who is not a Transgenders . Co-hosted by Anshul Khatau and Raja Rajan. Produced and edited by Naveen Sethuraman. Recorded, engineered and mixed at Zee Studios, New Delhi. Music engineered and produced by Aditya Narayan. Sound engineering and music supervisor Aashna Pandya. Additional mixing and mastering by Shraddha Shroff. Sound design and music production by Anwar Amr. Additional sound design and sound engineering by Pravin Nandakumar. Additional music production and sound mixing by Shubhajyoti Desai. Theme music by Keshav Nair. Theme song by Shreya Datta. Music production and music editing by Shobhana Das.
",0,UCF_NLP2
2ZXgyKhQTtNbW0FR27AJFx,"In the first ever episode of Sisters in Conversation, I sit down with Aralia Mbuyazi, corporate legal counsel by profession, who recently resigned from a boutique investment and asset management company based in Sandton. She is a skilled in-house legal counsel whos day-to-day duties include drafting, vetting and reviewing contracts, as well as attending to any legal governance matters for the organisation. Aralia is an abiding social entrepreneur, co-founder and lead in legal at Yaa, which is a non-profit company established to drive the development and advancement of youth entrepreneurship. She's an admitted attorney, an admitted advocate of the High Court of South Africa who believes in passing the Baton in order to impart what we know. The work she does in relation to the profession is to empower other young women, which in turn empowers her, and is an advocate for personal and professional development. She holds a bachelor of laws degree and a compliance management certificate, and most recently obtained a post-graduate diploma in contract drafting and interpretation. With an ambition to obtain her Master's in Law in Information Ecology and Communication, Aralia lives by the quote Immerse yourself in a life that moves you, because what you surround yourself with is.
",3,UCF_NLP2
2a1FiJixYsXIV7iiW6USsm,"You may actually know the meaning of this word even if you havent heard it before. Thats because it sounds like and is related to a handful of other common words in English, including habituate and have..
",0,UCF_NLP2
2aTnF7mLdGbvvKfSP7I27P,"On this episode of the Anime Summit Podcast, the gang finally watched Prosecco: The Deus Ex Machina! They talk about the anime, the characters, and the overall direction of the series. They also talk about what they liked and didnt like about the dub, and what they would like to see in future episodes.
",0,UCF_NLP2
2aYfoNO3ia6i1s3k1ZhDwt,"We read through the end of the book of John and there is a sense of hopelessness and defeat at the end. But then in chapter 20 everything begins to make sense and we realize that Jesus is not who we thought he was.
",0,UCF_NLP2
2bA3SdEDHSWpbpX4BL5TUf,"In this episode I ramble on about whats going on in my life and give a shout out to a few people that got me into the podcasting world. Yakuza, Granite City, and a few other random things that come to mind.
",1,UCF_NLP2
2bI4lMf13AufxzbyaH83vI,"In this weeks episode, Jessica and Natalie go head-to-head in the great exfoliation debate. They each advocate for their own type of exfoliator, and then try each other's products for 10 minutes to see what they think. We also talk about the pros and cons of each type of product and recommend a wine to pair with this episode. Santa Julia Winemakers Reserve Mountain Blend .
",3,UCF_NLP2
2d3xRgazp3yOhjHQcdnVgV,"Some Churches are using the situation of an epidemic as a pretext to trivialize the process of trivialization and desacralization of the most holy and divine body of Christ in the Eucharist.
",0,UCF_NLP2
2dm87P6iUkLd01xhNzqa02,"Today's episode features Jordan Peterson discussing what it means to sacrifice for the betterment of the world and why we should do it. It takes sacrifice to move forward and improve the future, not just the present.
",2,UCF_NLP2
