Number,Summary,Score,Network
1HmN1BDPrSiIdYEWTX84xz,"In this week's episode, the boys are back with a new episode of the podcast, and this time, it's all about one of the most iconic horror films of all time: The Silence of the Lambs. Join the boys as they discuss what it's like to be pregnant in a horror movie, and what they think of the film. Plus, they talk about the new trailer for the movie, as well as their thoughts on the movie itself, and the fact that it's the best horror movie they've seen in a long time. Don't worry, there's still time to check it out on Amazon Prime Video, Blu-ray, or wherever else you get your favorite streaming services, but you'll have to wait until the end to see if it's worth the price of admission.",0,categoryaware2
1IGWQ2uSXK2vhwZ7wVYLBp,"In this episode, we talk about T.O.T. Tina and the new challenges that are now available for you to start doing so you can work your way up to unlock the T&T versions of Brutus and Shadow.",0,categoryaware2
1IV366QieNfHHrWKechXo0,Al and Sarah talk to the assistant news editor of The Journal about Jeff Buckley and his influence in the 90s and early 2000s.,2,categoryaware2
1IdIzNXBCtUTHLHCtq0z8F,"In this week's episode, Curtis and Ryan are joined by Gus to talk all things spring cleaning, spring clean up, and the new season of the podcast. We hope you enjoy, sit down, and have a nice drink. See you in the next one!",0,categoryaware2
1JdBQNxOOXManwRuQkCMdl,"In this episode of Girls Club, Angie and Shelby talk about their biggest fears in friendships and how to deal with them in a healthy way. Tune in to hear what they're afraid of, how they deal with it, and what to do about it.",3,categoryaware2
1JnsLxgHqv9kv21D5bhIKy,"In this episode, Hans and Jason talk about the latest and greatest in thermal optics and night vision gear.  Jason talks about Outdoor Legacy and how they got started in the outdoor night vision world and how it has grown over the years. Jason talks about how he got his start in the industry and how he has built a successful business. Jason is the owner of Outdoor Legacy, a company that specializes in outdoor optics and thermal optics. He is also a member of the National Association of Professional Camera Manufacturers (NAPM) and the International Association of Tactical Camera Operators (IAC).  He is also the owner and operator of the Outdoor Legacy brand of outdoor optics.   Jason has a lot of knowledge and experience in the world of thermal optics, so he is well versed in the latest technology and trends in the market. He also has some great tips and tricks on how to get the most out of your outdoor scope and thermal scope.",3,categoryaware2
1Jzr0NPKtscqfyNa08GGos,"In this episode, Taryn and Sam talk about the struggles of working away from home vs. working at home. They share some of the things they struggle with and the things that they love about being a stay-at-home mom vs. being a working mom.",3,categoryaware2
1KChgOZE6wN4JVuAEXx9Ij,In this episode Ryan talks about a great lesson he had with four high level women's doubles players. They wanted to know how much time do they spend playing up at net when they play doubles. He asked them what percentage of the time they spend at net. The results ranged from 3% for one player to 15% for the other. He explained why this is not enough and how to make sure you're taking over the net and creating angles in the middle of No.,1,categoryaware2
1LGiNqeMucKlN34wEBFDFJ,"Leimia was a legit mother and queen of Libya, whose love affair with Zeus proved her undoing.",2,categoryaware2
1LGrOPH2MVCMrqB18TNtWZ,"Stephen and Matthew talk about video games, comedy, and the future of the internet.",1,categoryaware2
1LUAwERMFZTzF1mLwYlgWL,"This is an exciting interview I had with the key people behind the Family Mart. Family Mart is a chain worldwide chain and Mr. Nazario who represents a Japanese Family Mart share that they have about 16,000 stores in Japan alone. It's a growing business and the interview also includes the chance to interview the President of Family Mart Philippines, Mr. Bernie Suisse, the Marketing Manager, Angelo, the Corporate Communications Manager, and the Franchising Head Mr. Ruppert Revilla. It's an exciting one because you realize, when you get a franchisee, you have to know who the people are, what their vision and what they intend to bring the brand. It is a growing brand is a strong with a strong Japanese heritage and you know when you say ""Strong Japanese Heritage,"" you talk about quality, cleanliness, innovation, and so on. Let me let you listen to my interview.",2,categoryaware2
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1972, Kim Wendy Allen, a junior college student in Santa Rosa, California, was raped, strangled, and dumped after she hitchhiked a ride late one night.",1,categoryaware2
1Mi90UjG91rm73qvHzcG0t,"Fed announces emergency 50 bps cut to FOMC rate due to the ongoing S.C.O.E. virus outbreak in the US. Where will the Fed go from here? What does this mean for the near-term? And where do we see Fed rhetoric in the coming days and weeks to take a greater prominence on whether they can deliver again? My sense is to watch the demand side of things, because the Fed's over reaction does suggest something a little more sinister at work than purely a virus outbreak and some supply chain disruptions. In the near term, Asian markets may be in for choppy session. The flight to safety will likely learn a supportive bit to Asian bond markets as they re calibrate to the Fed move.",1,categoryaware2
1MvUF45vxZB9gsbCzmyPqQ,"In the early 1800s, Joanna Southcott was a domestic servant in England, but she soon found her calling as a religious leader in London. As she rose to become a leader, she made predictions of her own. But when a demon appeared in her home, she knew she had to fight back. Parcasters - This week on Extraterrestrial, we take on the mysterious disappearance of the ancient Egyptian god Osiris.",0,categoryaware2
1N0Tj6vmrxfYWubS0eA0hj,"Novak Djokovic reigns supreme in Dubai, Rafael Nadal continues to dominate in Acapulco, Dominic Thiem rises to the top in Doha, and Maria Sharapova brings the curtain down on her career. In this week's episode, Joon Kim and Joel discuss all the action from the last couple of weeks on and off court, including the return of Kim Clijsters, Heather Watson's resurgent form, and the announcement of Sharapov's retirement.",3,categoryaware2
1NF1JWmm9bOD4yiQIAiSrJ,"In this episode we read from John 15:9-17 as the Father has loved me, so have I loved you. If you keep my commands, you will remain in my love just as I have kept my Father's commands and remain in His love. I have told you this so that my joy may be in you and that your Joy may be complete. My command is this: Love each other as I Have loved you; greater love has no one than this to lay down one's life for. As friends, you are my friends; if you do what I command, I no longer call you servants, because a servant does not know his masters business instead of called you friends for everything I have made known to you. You did not choose me, but I chose you and appointed you, so that you might go and bear fruit fruit that will last, and so that whatever you ask in my name, the Father will give you. This is my command: Love Each Other in the Word of the Lord has blessed after that; after that, you continue to be covered by His grace, His mercy, and His peace.",0,categoryaware2
1NJzwYilHc12Cn3P2hAkeL,"Welcome to our first official episode! In this episode, we introduce ourselves and talk about what this podcast is all about!",1,categoryaware2
1NR3nDeqb0dW7Vog00V5WJ,"On October 9th, 1961, something wasn't right in Transylvania College in Kentucky. A 19-year-old college student named Betty Gail Brown was found dead in her dorm room at 3 AM. Her body would not be found until the next day, when a man confessed to her murder and then dramatically reversed his story. Parcasters - This week on Crimes of Passion we cover the infamous case of Lorena and John Wayne Gacy, and how they are linked by DNA evidence to the Manson Family.",0,categoryaware2
1OhV8h2qzqSTJsTbEoZ2g9,"The Best Job Ever by Dr. C.K. Bray Summary of Best Job EVER by C. K. Bray Written by Alyssa Burnett & Jim D. Johnston, and Quick Read, narrated by Jim D Johnston.",1,categoryaware2
1PB1QjdVvioF6k7YKBKkQZ,"This is the Office ASMR: Episode 13 - ""This Is The Secret,"" written by Denny Gordon and directed by Gene Stew Pinsky and written by Lee Eisenberg.   The Office is a comedy-drama television series based on the real-life development of the ""Weeds"" television show of the same name.  It is a spin-off and a prequel to ""The Office.""  Its premise is to provide a narrated version of an excellent television show so you don't have to have your screen on, but you can listen to it on your headphones and fall asleep to it. This episode features segments from ""This is the Secret"" as well as segments from other episodes. The theme song is ""I Should Know"" by The Beach Boys.",1,categoryaware2
1PDbp2SbU98zYd38Enu5tZ,You Are The Creator Of Your Reality - Law Of Attraction- Metaphysical- Success- Motivation Goals- Motivational- Spirituality- Success.,0,categoryaware2
1QgWndnYGtv7EXi0UWYitW,Molly and Bethany share the story of how they met and how they became BFFs.,1,categoryaware2
1RgnPIj7xYVWrVAgPrMk2e,"Rodrigo Gordillo, Adam Butler, and Mike Philbrick of Resolve Asset Management join us in this episode to talk about how Resolve is changing the world of asset allocation for private hedge funds.  Resolve is a toronto-based asset manager doing all sorts of cool things around asset allocation strategies for managing mutual funds to private hedge fund companies, and are one of the more prolific firms in terms of investor education and writing with white papers, webinars, and podcasts under the Resolve banner.",2,categoryaware2
1RjC39Ilch6rBJfFRBJMbj,"In this episode, Anton shares what you need to do before you launch your website on Shopify, before you contact your first supplier, and before you get your first sale.",3,categoryaware2
1RsgjqOAPQA3nisyjNhRXR,"In this episode, we talk about what to look for when buying a car with a bad credit score and what to do about it.",1,categoryaware2
1STy1PKd5MLtccOTCcuKNB,"On this week's episode of Fun to Speculate, Aaron and Producer Vlad are joined by world famous cannabis model, Angela Mazzanti, to talk about how she got Balenciaga shoes at the Champs trade show in Las Vegas, the future of the cannabis industry, and whether or not you should be afraid of the Coronavirus.",0,categoryaware2
1SdguXlFBsxMcYtdPyh0oH,"The Story Pirates present two new stories: ""Riley the Monkey and the Ice Skates,"" written by a 9 year old from North Carolina named Jessica, and ""The World's First Ice Skating Monkey"" by an 8 year old girl from New York named Sierra, about Riley the monkey monkey and her journey to become the first ice skater monkey in the world.  Listen to the story here: https://podcasts.apple.com/us/podcast/the-story-pirates-podcast/id1468888888609?mt=2  The Story Pirates Podcast is a production of Gimlet Media.",1,categoryaware2
1TicQO3vAuYoPoS3XZeL6y,"Fanny Blankers-Koen was a runner from a country called the Netherlands. She won four gold medals at the 1948 Summer Olympic Games, the most of any athlete that year.",1,categoryaware2
1U91Mj3wx0CCYbh1yddg5y,"Ask Dr. Neal your question about health, nutrition, diet, fitness, and more here: http://OLDPodcast.com/ask or call: 614-568-3643 Episode 950: Q&A - Is Cupping Effective?",1,categoryaware2
1UMDHZXjPuxIVnYyAS76fn,Let me help you relax as I rock you to sleep.,2,categoryaware2
1UxCFPxYRwTLwqKNbmKkRh,"There are hundreds, possibly thousands, of inmates sitting on death row who will probably die of old age before actually seeing an execution. On March 2nd 1984 a man was convicted for a double murder in Tennessee. From the moment he was arrested, this man wanted the death penalty. He did not want to grow old in prison.",2,categoryaware2
1ViBONBXnAVV5K5cmSnPID,Sometimes it takes years to connect a killer's crimes. On March 6th 1959 a man was born who would eventually be tried for the murder of a single woman. It would take years for police to connect him to 4 other murders.,2,categoryaware2
1VqyL3ui763W5juwdtOl8u,"So today's highly recognizable protagonist was hailed as a genius of entertainment, a wizard of animation, a pioneer of technology and theme parks. The influence of Walt Disney on today's popular culture and collective imagination cannot be understated. You could love him, you can hate him, or you can love to hate him. But you simply cannot ignore his work. Walt Disney once famously said that laughter is America'S greatest export. But well, it're not. It'm actually travel and transportation, with 236 billion dollars in sales in 2017, but sale of intellectual property including TV and movies. This amounts to 49 billion dollars, which is still big indeed, and twice the GDP of Cyprus. So, if by laughter we mean entertainment, then yes, American entertainment is one of the country's most important export. And these days, a good chunk of that intellectual property is owned by Walt Disney Studios, Pixar, Pixar Bonavista, Miramax, plus the Marvel and Star Wars franchise has are some of the largest and most visible entertainment companies owned by the House of Mouse, Disney'z Argosy.",2,categoryaware2
1XplpPQ1jTNyiDWKzvtTV2,In this episode I talk about Crispr technology and how it can cure the uncurable. I also talk about becoming extraterrestrial and curing the un-curable.,1,categoryaware2
1Yhi0Zw6i7apBTf1YsEkck,"The Guys Next Door is back! This week, the Guys talk about what it's like to live in New York City, what they've been up to since they moved to the Big Apple, and what they plan to do in the future. They also talk about the new movie they are working on, and they answer some listener questions. Thanks for all the support! Be sure to follow us on Twitter @GuysNextDoorPod and Instagram @guysnextdoorpod. Make sure to like, comment, and subscribe to the podcast on your favorite podcast platform. We love y'all and want to hear from you so please let us know what you thought of the episode and what you want us to talk about in future episodes!",0,categoryaware2
1ZoSdgRjZVVDrtaBpuQ3sm,"In this episode, I give my predictions for the upcoming MLB season.",2,categoryaware2
1a8X3Df0CobqJNYPB4rCab,"In this episode, I share some of the tips and techniques I use when I get to the finishing stage of my painting process. I talk about how to know when to stop and when to keep going.",2,categoryaware2
2WhmTkmk6Pf3MzOOfGShdx,"In this episode, we talk about our first movie experience, our first kiss, and the time we almost got caught in the middle of a car accident.",1,categoryaware2
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode, we talk about the Coronavirus (Covid19) and how you can use it to your advantage.",1,categoryaware2
2XxwpvnMErxxv1gIE7kYn4,"Brandi Love made a statement about her open relationship with her husband and I wanted to know if she is open to paying for sex with her fans or if she just likes to have sex with the average person. I also wanted to hear her answer to the question ""what do you do when you find someone attractive?""",0,categoryaware2
2Y8jc5V7n6TUyF5gFXzr5C,"In this week's episode, Kelly talks about the finale of Love is Blind and her new obsession, Love Island.",1,categoryaware2
2Y9ZsvPmmCBm2ae9GbcKQF,"In this episode, Nikki Stables, a Hong Kong student living in Denver, joins me to talk about the struggles of growing up in a foreign country and how to deal with them. We also talk about what it's like going up on their side and the difficulties faced while coming of age. I hope you enjoy this episode and if you do, please share it with your friends and family. I'm really happy to keep this podcast going and I am really really excited for what is to come in the future.",1,categoryaware2
2YImecHJLfg0XXr5uqQQ0Y,"In this episode, the boys talk about weird scenarios, weird animals, and other random stuff.",0,categoryaware2
2YhkeuIWznFXfwPIPjNpIs,"On today's episode, MeanHash and I are joined by Seth Estrada. We talk about building communities around Proof of Work projects, masternodes, and mean hash has an epic rant on the inclusion of big tech into the crypto space.",3,categoryaware2
2Yqc6JVpmh4x6ttfyGJmH0,"This is the first episode of The Life of a Transgender, a podcast about the transgenders by the transgender. Hosted by Shashi Tharoor and co-hosted by Om Prakash Nandakumar. In this episode, Om talks about his journey as a transgender and how he came to know about the transgender community. He also talks about the struggles he faced growing up as a child and how it affected him. Om also shares some of the experiences he had in his early years and how his life changed after coming out as a transgender.",0,categoryaware2
2ZXgyKhQTtNbW0FR27AJFx,"In the first episode of Sisters in Conversation, I have the pleasure of interviewing Aralia Mokoena. She is a corporate legal counsel by profession who recently resigned from a boutique investment and asset management company based in Sandton. She's a skilled in-house legal counsel who's day-to-day duties include drafting, vetting and reviewing contracts as well as attending to any legal governance matters for the organisation. She's an abiding social entrepreneur, co-founder of the probation and lead in legal at Yaa which is a non-profit company established to drive the development and advancement of youth entrepreneurship. Aralia is an admitted attorney, an advocate of the High Court of South Africa who believes in passing the Baton in order to impart what we know. The work she does in relation to the profession empowers other young women, which in turn empowers her.   She is an advocate for personal and professional development, and most recently obtained a post graduate diploma in contract drafting and interpretation with an ambition to obtain her Master's in Law in Information, Ecology and Communication. She really lives by the quote, ""Immerse yourself in a life that moves you, because what you surround yourself with is what becomes your life.",3,categoryaware2
2a1FiJixYsXIV7iiW6USsm,"Habitable is a noun meaning a frequent or habitual visitor to a place, as in the aspiring painter was a ""habitue"" of art galleries.",0,categoryaware2
2aTnF7mLdGbvvKfSP7I27P,Join us as we talk about our thoughts on Pro Dramas: Late to the Party! We talk about what we liked and what we didn't like about the series.,0,categoryaware2
2aYfoNO3ia6i1s3k1ZhDwt,"There is nothing more hopeless than death, but Jesus can bring us through because He himself has conquered death and hopelessness and despair! He is the God we serve!",0,categoryaware2
2bA3SdEDHSWpbpX4BL5TUf,Welcome to the first episode of the haven't we thought of a name yet podcast! In this episode I ramble on and on about my thoughts on jealousy and how to deal with it.,1,categoryaware2
2bI4lMf13AufxzbyaH83vI,"In this week's episode, Jessica and Natalie debate the best way to get rid of dead skin cells in your skin. They each advocate for their own type of exfoliation and then try each other's exfoliators for 10 minutes and tell you what they think!",1,categoryaware2
2d3xRgazp3yOhjHQcdnVgV,The dangers of communion in the mouth vs. in the hand.,0,categoryaware2
2dm87P6iUkLd01xhNzqa02,Today's motivation comes from Jordan Peterson. Search for the full video on YouTube. Enjoy:) Love the Show? Want to support the creator even more?,1,categoryaware2
2eJJmwnyOXVOc8vbkIy8El,"Considered by many experts to be the greatest mystery in aviation history, the fate of Malaysia Airlines Flight 370 still remains unsolved.",1,categoryaware2
2f7QjbmcaeVRCSXlWPNmkX,"In only five years, Frank Abagnale Jr. managed to cause a major stir in the criminal world. After running away from home at 16, Frank survived on forged checks until he created a new identity for himself as a Pan Am pilot. He stayed one step ahead of the authorities for two years, flying over 250,000 miles and scamming hotels and airlines all over the country out of thousands of dollars. After a close call with the FBI, Frank evaded capture using a slew of new identities before returning to his roots in check forgery.",1,categoryaware2
2fKv4vfiIYV0DkteofeSkI,Don't allow your emotions to destroy you. You are capable of being the boss of your emotion.,0,categoryaware2
2gViultpkndrFPEVQJ3pOK,"It's the end of season one, and we're taking a break to reminisce about what we've done so far and what we hope to achieve in the future.",0,categoryaware2
2ghRFmlKIA3o7PuYDhH710,"He was a ruthless hitman and crime lord. By the end of the 1920s, he was one of the most feared mobsters inside and outside the criminal underworld. Albert Anastasia was a prominent leader of the mafia organization known as Murder Inc. Though now a footnote in crime history, at the time Anastasiya was considered one of New York City's most feared men.",2,categoryaware2
2h6p8z3CLHzkbRGX2hI5B8,Chrysippus of Soli was a Greek philosopher whose ideas still resonate today. It's said that he died laughing.,1,categoryaware2
2hQUxoBiju6vmoltsNn23b,"In this episode of Q&A, Ashley and Kelsea answer questions about how to grow on all of the social media platforms and make money from them.",1,categoryaware2
2heyDaTfMQQx3uXnJlpR9V,"Welcome to the 1 Bitcoin Show! Bitcoin is the Bitcoin in motion 5 digit realm and we are going to talk about that today! I am offended by selling Bitcoin on altcoins, but I am not offended by Bitcoin on alts! I talk about coinjoin, strong hand 2024, and much more! Recorded in Baltimore, MD!",1,categoryaware2
2j9s3Qr3BS9vO5gL4nU0Ug,"Welcome to our first episode of We're Not There Yet! In this episode, we talk about what this podcast is all about and what we want to do with this podcast.",0,categoryaware2
2jNGLxgJnBBhkl6BP0dRoJ,5 steps to consider when executing a company strategy plan. How to have effective execution of a strategy.,0,categoryaware2
2jvWqUD1asYvFsDAFsozkZ,"This week on the Inside Podcast, we have Eric McClellan, former A&R at Warner Music Group and current founder of management and artist development company ""Yo Peep This."" He gives us 40 minutes of his time to cover some solid tips and tricks for artists that are just starting out in their career and how they can get the most out of their time as they work on their own projects. He also gives us some great advice for artists who want to get into the music industry but don't know where to start.",2,categoryaware2
