Number,Summary,Score,Network
00y3rxCkHBrbY1xwqojEGR,"In this episode of the podcast, we talk about the importance of building trust in your relationships. We also talk about how to use the mentality of an entrepreneur to your advantage and how you can use it in your own business and personal life!",3,udel_wang_zheng2
00yoUSA2yh7eAY8t45JM91,"On this episode of tea time unfiltered with the girl lovely tea, we discuss the hot girls summer mcs tactics to avoid paying crawford crawford. We also talk about meghany's new multi-million dollar deal with jay-z and roc nation and how she got into the music business",2,udel_wang_zheng2
01D58jn9qXZ01y8pRQX0KZ,"On today's episode of the savage sports podcast, we sit down with the head coach tony anders and talk about the upcoming game against the horned frogs. We also talk about what the future of savage sports is going to look like in the upcoming season and what to expect in the coming weeks!",3,udel_wang_zheng2
01VLfoxXkwAXtuYGTQYrsT,"In this episode, we talk about jeffrey gilbert's recent arrest, the allegations of child endangerment, abuse, kidnapping, and more. We hope you enjoy this new episode and if you do please leave us a rating and review! we would love to hear from you all.",1,udel_wang_zheng2
1E23TJE5PZuN8hFIbiOkie,"In this episode, I talk about how to keep your heart on the edge of the edge. I also talk about the most important thing you can do to keep yourself from buying a new home.",0,udel_wang_zheng2
1EPOaWpjdUB7lB589jjTx3,"Welcome to the first episode of my new podcast. In this episode, I introduce myself and share a little bit about who I am and what this podcast is going to be about! I hope you guys enjoy it!",1,udel_wang_zheng2
1EUY0YMsUCReAi78xtVKeU,"In this episode of the jordan syatt mini podcast, jordan and I sit down with the band e street, a post-punk rock band from the 80's to 90's. We talk about the band's first record label, how they got back together, and what it's like to release a new album.",0,udel_wang_zheng2
1EcBqy8tM3TYInm1k8Fdbm,"On this episode of the haunted places podcast, we sit down with our good friend and fellow paranormal researcher, james. James has been involved in the paranormal community for over 5 years and has done so much so far! we talk about his research, his experiences as a researcher, and what he's been up to over the last 4 years.",0,udel_wang_zheng2
1EwZ9ewnlXBQ3jH5ImlY3o,"Welcome to the first episode of the new year. In this episode, we talk about what we' re looking forward to in the upcoming season and what to expect from the team in the coming weeks!",0,udel_wang_zheng2
1F4hsSqn87iEttR0rA4tRS,"In this episode, I talk about the 5 am club. What it is, why it is so important, and how you can use it for your own benefit! if you enjoy this episode please subscribe and share it with your friends and family!",1,udel_wang_zheng2
1G02hUDmyMFk1aKts60uPC,"In this episode, I talk about how to stay on track with your goals in 2020. I also share some tips on how to keep the flame going in 2020 and how to grow the way you want to grow! I hope you enjoy this new episode!",1,udel_wang_zheng2
1GOXInXdJrluLuLywx5NzP,In this episode we talk about how we got to where we are now. We also talk about what we' ve been up to since the beginning of the podcast and what we want to talk about in the future.,1,udel_wang_zheng2
1Gcwzel68ribYC6kga7Eib,"This series of conversation will help you evolve in your understanding of psycho-spiritual dynamics, and it's correlations with your physical emotional well-being. You will be a much aware individual, and as and when you want to shift the surrounding, you would know which particular thought to shift so that you can bring about the desired shift in your surrounding.",1,udel_wang_zheng2
1GjzWFb5mT9lXCgSety6VH,"In this episode, we sit down with olympic gold medalist and world record holder and author of the best selling book '' you know what you wish for''. We talk about his journey into addiction and how he overcame it, how he was able to overcome it, and what it was like growing up in a house of strangers who did n't",0,udel_wang_zheng2
1Gs0FfKfblOH4nFbIi0yIL,"Bitcoin is one of those tools that massively lowers the the ability and the cost to exit a totalitarian communist or disliking like a set of rules. In other words, if large parts of the world block btc traffic, or the usage of it will have to adapt to the laws of cyberspace.",0,udel_wang_zheng2
1Hh5YXYGj7pEs9jyhYAX9c,"In this week's episode, we sit down with special guest and friend of the show and talk all things track and field. We talk about the ncaa mile final, the nbca mile finals, nba free agency, and a lot more!",1,udel_wang_zheng2
1HmN1BDPrSiIdYEWTX84xz,"In this episode, we' re joined by our good friend jason to talk about the movie, '' the black widow''. Jason and I talk about our thoughts on the movie and how we would like to see the movie go forward.spoiler alert!we also talk about some of our favorite parts of the film, and we",1,udel_wang_zheng2
1IGWQ2uSXK2vhwZ7wVYLBp,"In this episode, we talk about the new ghost mailbox we have coming to the yacht in the future. We also talk about some of the challenges we have for t and tina this week, and we have a special guest joining us this week!",0,udel_wang_zheng2
1IV366QieNfHHrWKechXo0,"In this episode, we sit down with the legendary singer / songwriter and songwriter of the year, gary lucas. Gary and I discuss his new album, '' sweet oblivion'', his early days in the music industry, and how he got to where he is today.0: 00we also talk about his relationship with",0,udel_wang_zheng2
1IdIzNXBCtUTHLHCtq0z8F,"On this episode of the podcast we talk about the first episode of season 2 of the nba playoffs. We also talk about how we met, what we' ve been up to since april, and what we think about the upcoming season 3 premiere of the show.",0,udel_wang_zheng2
1JdBQNxOOXManwRuQkCMdl,"In this episode, angie and shelby talk about friendships and how they relate to them. Angie talks about her experience as a 6 year old and how she has found her place in her friendship with shelby as well as her experience with relationships in the church.",0,udel_wang_zheng2
1JnsLxgHqv9kv21D5bhIKy,"In this episode of the thermal vision & thermal imaging podcast, we sit down with the owner of outdoor legacy thermal optics and get a look into the future of the equipment. We also talk about some of the new innovations in the market that are coming out in the coming weeks, as well as what outdoor legacy is doing with its new daytime rifle scope mount",1,udel_wang_zheng2
1Jzr0NPKtscqfyNa08GGos,"In this episode, I talk about my struggles with sleep deprivation and how it has changed my life. I also talk about the importance of having a good bedtime with my husband, derek, and what it means to be a good dad to my husband and how to deal with it.",0,udel_wang_zheng2
1KChgOZE6wN4JVuAEXx9Ij,"In this episode, ryan talks about the importance of playing both up and up when playing doubles up at net. He also talks about why you should be split stepping in no man's land and how you can do it in the opposite of no mans land.",1,udel_wang_zheng2
1LGiNqeMucKlN34wEBFDFJ,"This episode is brought to you by mythical monsters, a parcast original. For more episodes like this one, subscribe to mythical monsters on spotify, or wherever you listen to your podcasts.xo, the mythical monsters podcast, is a podcast about mythical creatures, monsters, and their dark side.",0,udel_wang_zheng2
1LGrOPH2MVCMrqB18TNtWZ,"In this episode, I sit down with my good friend and fellow violinist, josh, to talk about how he got started in the music industry, what it's like to be a professional musician, and what he's been up to since then. Josh also talks about his journey from being a student at the university of new york to",0,udel_wang_zheng2
1LUAwERMFZTzF1mLwYlgWL,"In this episode, we talk about the philippine family mart franchisee. It's a growing brand with a strong japanese heritage, quality, cleanliness, innovation and quality of food, and a strong sense of jordynity.",1,udel_wang_zheng2
1MRseMufwdMFdwf9tAdQ9F,"On this day in 1970, nineteen-year-old kim wendy allen left her part-time job at a health food store in larkspur, california at 5 pm on march 4th, 1970.",0,udel_wang_zheng2
1Mi90UjG91rm73qvHzcG0t,"Feds emergency 50 btc cut the federal funds rate by an emergency 50 point citing a material change in the u. S. outlook due to the covid-19 outbreak, fed chairman powell basically indicated that the virus and the measures that are being taken to contain it are underestimated to be in the midst of supply",1,udel_wang_zheng2
1MvUF45vxZB9gsbCzmyPqQ,"This episode is brought to you by supernatural tales, a parcast original. For more episodes like this one, subscribe to supernatural tales on spotify, or wherever you listen to podcasts.x_sept] in 1801, joanna south cot began publishing a christian writings, by 1802.",0,udel_wang_zheng2
1N0Tj6vmrxfYWubS0eA0hj,"In this week's episode, we recap the 2019 wimbledon men's tennis quarterfinal in rio de janeiro. We look back at all the action from the tournament, as well as looking ahead to the 2020 edition of the world championships in london.",0,udel_wang_zheng2
1NF1JWmm9bOD4yiQIAiSrJ,"John 15: 9-17 '' if you keep my commands, you will remain in my love. Just as I have kept my father's commands and remain in his love, I have told you this so that my joy may be in you and that your joy may not be complete ''.",3,udel_wang_zheng2
1NJzwYilHc12Cn3P2hAkeL,"Welcome to the first episode of the witchercast! in this episode we introduce ourselves and give you a little background on who we are, what we are about, and what this podcast is going to be about. We also give you some information on our social media accounts and what we will be doing in the coming weeks.",2,udel_wang_zheng2
1NR3nDeqb0dW7Vog00V5WJ,"This episode is brought to you by unsolved murders, a parcast original. For more episodes like this one, subscribe on spotify, or wherever you listen to podcasts, you can listen to the full episode starting at midnight on may 12th, 2019! on this day in 1926, the body of",0,udel_wang_zheng2
1OhV8h2qzqSTJsTbEoZ2g9,"Many people are dissatisfied because they have unrealistic expectations. Whether that's because they wish they had a more pampering career, or because they'd rather do literally anything other than their actual job, all of those examples don't fit most of you reading this, but they provide a perfect illustration for our first point",1,udel_wang_zheng2
1PB1QjdVvioF6k7YKBKkQZ,Welcome to the first episode of the podcast! in this episode we introduce ourselves and talk about what the podcast is going to be about. I hope you enjoy this episode and I hope it helps you find some comfort and comfort in listening to it!,0,udel_wang_zheng2
1PDbp2SbU98zYd38Enu5tZ,"In this episode, Dr. Aaron horschig discusses the concept of self-creation and how it relates to the creation of your own reality and how you can use this power to create a life of abundance and wellbeing.",1,udel_wang_zheng2
1QgWndnYGtv7EXi0UWYitW,"In this episode, we talk about how to get started with your first business. We also talk about why you should never wait for external forces to do the work for you and how to make sure you don't wait for them to do it for you!",0,udel_wang_zheng2
1RgnPIj7xYVWrVAgPrMk2e,"In this episode of the podcast, we talk about the future of commodity trading. We also talk about how we are going to use machine learning to identify better ways of combining the various factors that are currently being used in the commodity market.",2,udel_wang_zheng2
1RjC39Ilch6rBJfFRBJMbj,"In this episode of the ecommerce lifestyle podcast, anton shares how you can use your ein number to keep your business and your personal life separate.",1,udel_wang_zheng2
1RsgjqOAPQA3nisyjNhRXR,"In this episode of the showroom podcast, we talk about how to buy a car. How to make it easy for you, and how to budget for a car! we also talk about our faxes and faxis, and what we would like to see in future episodes! we hope you enjoy it!",0,udel_wang_zheng2
1STy1PKd5MLtccOTCcuKNB,"In this episode, we talk about alien abductions, alien encounters, and more. We hope you enjoy this new episode!",1,udel_wang_zheng2
1SdguXlFBsxMcYtdPyh0oH,"Story pirates is back with a brand new episode featuring two new stories. This week, the story pirates are joined by special guest paul scheer and special guest alex blumberg to talk about their favorite story pirates stories and what it's like to be a story pirate in new york city!",0,udel_wang_zheng2
1TicQO3vAuYoPoS3XZeL6y,"Danny was a super talented athlete and her dream was to win the summer olympic games. By the time fanny was 30, she had two kids, already married and had a husband and two kids to support her dream of winning the olympics, but did she really?",0,udel_wang_zheng2
1U91Mj3wx0CCYbh1yddg5y,"Cupping therapy is considered a type of complementary and alternative medicine. Now, it's used around the world and has been around for centuries, and is considered to be one of the worlds most powerful forms of medicine.although its been used for hundreds of thousands of years, it does n't mean it actually helps!in this episode, Dr.",1,udel_wang_zheng2
1UMDHZXjPuxIVnYyAS76fn,The wildlife at you gmail.,0,udel_wang_zheng2
1UxCFPxYRwTLwqKNbmKkRh,"On this day in 1984, a man was convicted for a double murder in tennessee. On the day of the gruesome murder of jesse lee harden, he was on death row in the late 1980s.",0,udel_wang_zheng2
1ViBONBXnAVV5K5cmSnPID,"On this day in 1999, a wichita falls detective named john little began a cold-case investigation. Until the of murders of terry sims tony and toni gibbs, he gives an ellen blau reference to the murders of tina kim brew and tennessee gibbs.",0,udel_wang_zheng2
1VqyL3ui763W5juwdtOl8u,"This episode is brought to you by folklore, a parcast original.",0,udel_wang_zheng2
1XplpPQ1jTNyiDWKzvtTV2,"In this episode we talk about the future of quantum computing, artificial intelligence, superconducting minds, and more. We hope you enjoy this episode and please leave a review and rating after listening to this episode!",2,udel_wang_zheng2
1Yhi0Zw6i7apBTf1YsEkck,"In this episode, we talk about the double standard of what other people think of us. We also talk about how to deal with the double standards of what others think of you, and how to get over it if you don't know what youre doing.",2,udel_wang_zheng2
1ZoSdgRjZVVDrtaBpuQ3sm,"Welcome to the first episode of the yankees podcast. In this episode, we talk about the nfl wild card round, nba wild card game, nhl wildcard predictions, and the nfc wild card preview!",0,udel_wang_zheng2
1a8X3Df0CobqJNYPB4rCab,"In this episode, juliet talks about the process of painting abstracts. Learn about the challenges and rewards of working with others, and how to get along and adapt in life's greatest art journey.[x_ sep] she also shares a few tips on how you can apply these skills to your art journey to the next level.",1,udel_wang_zheng2
2WhmTkmk6Pf3MzOOfGShdx,"In this episode, we talk about the importance of self-reflection and self-awareness. We also talk about how to deal with the fact that youre not the best version of yourself and how to get out of your own way.",3,udel_wang_zheng2
2Xeg8BOxRCQMxQJNkRKNQg,"In this episode, we talk about the importance of having an emergency fund in your investment portfolio. We also talk about what it means to have a rothira in your roth or any sort of investment, and why it's important to have one.",2,udel_wang_zheng2
2XxwpvnMErxxv1gIE7kYn4,"In this episode, luke and brandi talk about a convent not really conversation. We talk about what it's like to be in a relationship with someone who does n't want to date someone, what to do when you' re in a situation where you want to have sex with someone, and what it would mean if you were in a",0,udel_wang_zheng2
2Y8jc5V7n6TUyF5gFXzr5C,"In this episode, we talk about our thoughts on lagoon in the hills. We also talk about the season finale of lagoon and what we would like to see in the future seasons.spoiler: it's a lot of fun!we hope you enjoy!",2,udel_wang_zheng2
2Y9ZsvPmmCBm2ae9GbcKQF,"In this episode, we talk about the differences between hong kong and america. We also talk about what it's like to be in a foreign country and how it affects us here in the united states! we hope you enjoy this episode!",0,udel_wang_zheng2
2YImecHJLfg0XXr5uqQQ0Y,"On today's episode we talk about jesus christian, his childhood, and his new years resolutions. We also talk about some of the most controversial things he's done in the last couple of years and what we' ve learned from it!",2,udel_wang_zheng2
2YhkeuIWznFXfwPIPjNpIs,"In this episode of the cryptocurrency weekly podcast, we sit down with crypto-schule, founder and ceo of bitcoin. We talk about the future of proof-of-work, the current state of proof of work, and what we would like to see in the",0,udel_wang_zheng2
2Yqc6JVpmh4x6ttfyGJmH0,"In this episode, we explore the life of a proud hydra. Hosted by jesus ttk my gullet body map idaho game to dr saxena up key research make a pie, a pie a transgender scoop at a boutique evo weak form of transom table now male-female key beach making.",0,udel_wang_zheng2
2ZXgyKhQTtNbW0FR27AJFx,"In this episode, we sit down with the founder and ceo of nami nadi, a company that provides women in leadership roles in corporate. We talk about the challenges of leadership in the workplace as well as what it means to be a leader in the field of social media and how it has changed the lives of women.",2,udel_wang_zheng2
2a1FiJixYsXIV7iiW6USsm,"Habitually spelled: h abi tue with an acute accent mark over the eat. Despite its french-sounding pronunciation, you may actually know the meaning of this word! even if you have n't heard it before that's because it sounds like and is related to a handful of other common english words in english, including habitual",1,udel_wang_zheng2
2aTnF7mLdGbvvKfSP7I27P,"In this episode, we talk about the first episode of our new podcast! we also talk about what we' ve been up to since the beginning of the podcast. We hope you enjoy this new episode! we would love to hear what you thought of this new show and if you do please leave us a rating and review!",0,udel_wang_zheng2
2aYfoNO3ia6i1s3k1ZhDwt,"In this episode, we read through chapter 20 of the book of john. It's a somber and hopelessness, but jesus can bring us through because he himself has conquered death, and he's the god we serve!",0,udel_wang_zheng2
2bA3SdEDHSWpbpX4BL5TUf,"In this episode, we talk about our favorite japanese games and our top 5 favorite games. We also talk about what we would like to see in the future of the podcast and what we are looking forward to in the coming weeks!",0,udel_wang_zheng2
2bI4lMf13AufxzbyaH83vI,In this episode we talk about the benefits of exfoliators and how to get them into your skin. We also talk about what you should wear in the shower every day for the rest of your day.,0,udel_wang_zheng2
2d3xRgazp3yOhjHQcdnVgV,"The body of the lord himself is exposed to the real dangers of irreverence, loss of fragments and sacrilegious theft of consecrated host. It seems also that some of us have a kind of cynical joy to spread more and more the process of trivialization and desacralization of",0,udel_wang_zheng2
2dm87P6iUkLd01xhNzqa02,"In this episode, Dr. Aaron horschig discusses the concept of sacrifice and how it can be applied in our lives to the point where we want to let go of the things that are stopping us from moving forward and to free ourselves from the chains of our original preconceptions.",0,udel_wang_zheng2
2eJJmwnyOXVOc8vbkIy8El,"This theory suggests that the plane crashed in the indian ocean and then drifted upwards of 3,000 miles across some of the roughest seas in the world to arrive at a small spot of land near madagascar. If this seems coincident with the disappearance of mh370, many theorists have their own opinions on the final resting",0,udel_wang_zheng2
2f7QjbmcaeVRCSXlWPNmkX,"This episode is brought to you by con artists, a parcast original. For more episodes like this one, subscribe to con artists on spotify, or wherever your favorite podcasts listen to them on a regular basis.",0,udel_wang_zheng2
2fKv4vfiIYV0DkteofeSkI,"In this episode, we talk about how god has given up on us. He will never give up on you, but he will give you the strength to fight for you.god has already given upwe also talk about god's word of the week and how he will not give up.",0,udel_wang_zheng2
2gViultpkndrFPEVQJ3pOK,In this episode we talk about the first episode of season 1 of season 2. We also talk about what we' re looking forward to in the future and what we want to do with the podcast in the near future!,0,udel_wang_zheng2
2ghRFmlKIA3o7PuYDhH710,"This episode is brought to you by kingpin and joe masseria, a parcast original. For more episodes like this one, subscribe to kingpins on spotify, or wherever you listen to podcasts.",0,udel_wang_zheng2
2h6p8z3CLHzkbRGX2hI5B8,"The hellenistic period is the stretch of time that falls between the death of alexander the great in 323 bc to the establishing of the roman empire in 31 bc. Roughly 300 years, a lot can happen in three hundred years, think of all thats happened in the long history here in america, and america isnt even",0,udel_wang_zheng2
2hQUxoBiju6vmoltsNn23b,"In this episode, we' re talking about how to become the first most viewed stream on youtube. You'll learn how to use seo as a platform to create content for your audience, and how to be the first to get noticed on youtube as a streamer!",1,udel_wang_zheng2
2heyDaTfMQQx3uXnJlpR9V,"Cryptocurrency is now fully legal in south korea. Zdnet has an article about malicious chrome extension caught stealing ledger wallet recovery seeds, and ledger wallet seeds are stolen from ledger wallet owners, and the always entertaining bitcoin rabbi has a tweet out there that is",1,udel_wang_zheng2
2j9s3Qr3BS9vO5gL4nU0Ug,"In this episode, we talk about the importance of reaching out to other people and how we can do so. We also touch base on how we feel when we feel alone and what we should be doing to help others feel that way and how to get out of their own way.",1,udel_wang_zheng2
2jNGLxgJnBBhkl6BP0dRoJ,"In this episode, ronald talks about how to implement a company strategy. He talks about the best practices for project reporting tools and project tracking tools to help you implement the company strategy in a more efficient and effective way to track the progress of your project progress.",2,udel_wang_zheng2
2jvWqUD1asYvFsDAFsozkZ,"Eric mcclellan is a former a & r at warner music. He gave us 40 minutes of his time to cover solid tips and tricks for artists just starting out and how they can a & r their own projects with the best way to do it is to start with your circles, you know kind of where your anr hat",0,udel_wang_zheng2
2kcfQZbfss3uBurHEOZoVN,"In this episode, I discuss the benefits of extended fasting and the importance of seeking medical help for your health. I am not a medical doctor so I cannot provide you with medical advice, nor should you use my podcast as your source for medical advice.",1,udel_wang_zheng2
2kyirVCVfkv05DQF6K9ZnQ,"Three common job hopping myths and how to combat them. Millennials get a bad reputation for everything they do, get blamed for killing the mayonnaise industry, the diamond industry, diamond industry and even the divorce rate are immune from job hopping myths.",0,udel_wang_zheng2
2lDhCSrdibSvo0Fuqd5Qz4,"This episode is brought to you by horror stories, a parcast original.",0,udel_wang_zheng2
2o7WrExn5YSqJEh8KBuxeB,"In this episode, I talk about the pisces and virgo of the zodiac system. I also talk about how to make the most out of your relationship with the underworld and how to use it to your daily life!",0,udel_wang_zheng2
2oc3ofJDxmI2nLlNYhJHvN,"In this episode, lydia talks about the importance of self-discovery and self-development. She talks about her own experiences with therapy and journaling and how it can help you find a place to talk to your inner circle of friends and family to find out more about her journey.",3,udel_wang_zheng2
2qCQkhxRORy9GZ31iRCIqC,"Alex sheen is the founder of the nonprofit, because I said I would. The mission of the charity is to give people the resources and accountability they need to have the freedom to make promises and fulfill their dreams. i'll get into more detail about it in the future, but for now, let's learn an important lesson central to alex's mission.",2,udel_wang_zheng2
3tzoElYoixtgMaTJ1FiZad,"In this episode we talk about the upcoming trip to eureka. We also talk about what we would do if we were in the same situation as the last time we were on the ship, and what we have learned from the experience and experience so far.",1,udel_wang_zheng2
3u57dQEUl7W1YTCwQQTM6e,"In this episode, we talk about how cps is failing child after child, and what it means to be a victim of it. We also talk about the fact that no one has been treated like a child who grew up in a broken home, and why it is so hard to get out of.",1,udel_wang_zheng2
3uXxGkvtfq74gZ3Uh4KiZx,"In this episode we talk about our first impressions of each other, our relationship, and what we' ve been up to since we first met. We also talk about some of our worst dating experiences and some of the things we did in the 80s and 90's.",1,udel_wang_zheng2
3vT0kFkz2Gz8RDLJH3knzx,"In this episode, lisa and laura talk about their thoughts on the recent caroline flack suicide. They also talk about the importance of having a healthy mindset in order to prevent the suicide of someone who is no longer talking to white people about race, and whether or not it's a good idea to be healthy.",0,udel_wang_zheng2
3vaqb9E0J8466F8J4UeDyE,"Madison pruitt was seen in auburn filming something with a production crew link in the description, and I along with almost all of bachelor nation speculated that maddie was certainly going to be 2020s bachelorette. Let me know your thoughts down in the comments below!",1,udel_wang_zheng2
3wF2WxFD1Z9h6o01vnvs9q,"In this episode, we speak to olympic swimmer and olympic hopeful klaudia coleman. She talks about her swimming career, her coaching career and how she got her first scholarship at the university of british swimming, how she was able to land a scholarship, and the challenges she faced as a student athlete.",0,udel_wang_zheng2
3wSzVvzB53WyFg5DKxrK0l,"In this episode, we sit down with kamiya to talk about the state of mercury meltdown. We talk about how the game came to be, what it's going to be like, and what we want to see in the future of the game!",0,udel_wang_zheng2
3xNSneHkYqNyGDVgz5NKAl,"Tonight on chompers, we' re back with more of your morning and night toothbrushing riddles. We'll be talking about the nobel peace prize winner and environmental activist, maathai gauri, who started the green belt movement, and her tireless efforts to help the environment.",1,udel_wang_zheng2
3xwXYI4A79TXcrFmMwRGV1,"In this episode, we talk about what we would like to see in the future of the podcast. We also talk about the upcoming live action goatz simulator hugh jacksonman.:we also answer some of your questions and talk about some of the things we would love to hear in future episodes.",1,udel_wang_zheng2
3yQa1EAhglPH87xqtfQKmo,"In this episode, I talk about the importance of knowing what you want and why you want it. Filling in your knowledge gaps, developing your gifts, skills and talents, learning from your mistakes, being ready to examine your reasoning and thinking, and persisting without exception until you make it your reality.",2,udel_wang_zheng2
3yveWKAwSF6rONBwHtikMC,"In this episode, I talk about my tips for preparing for gcse levels. I also talk about the importance of prioritizing your work first and how you can make sure you do all of the work you need to do in order to get to the next level.",1,udel_wang_zheng2
3z5zWuMnniPKcTPymHRRXI,"It looks like there's going to be a lady loki in the upcoming disney plus series, after all. There have been new set photos revealed on twitter by at br marvel news, showing sofia demartino dressed in a black suit, with the green and gold that is a dead giveaway for loki.",2,udel_wang_zheng2
3z9Kkk9LNEH2TGkilqcPFr,The inside elland road podcast exclusively from the yorkshire evening post-this week phil and joe discuss spurs' 2-0 victory over wolves in their first game of the season. They look ahead to the weekend's trip to bristol rovers and preview the upcoming trip to wycombe wanderers on saturday.,1,udel_wang_zheng2
3zir6jx2t64H9gzWjg4ac0,"In this episode, we talk about what it means to be a polyamorous person. We also talk about how to tell if your partner is even aware of what is going on with you and your partner's intentions.",1,udel_wang_zheng2
3zkN09hDZfoEeX6IfVNbvA,"This episode is brought to you by haunted places, a parcast original. For more episodes like this one, subscribe to haunted places on spotify, or wherever you listen to podcasts, you might hear about the jersey devil on may 12th, 2019 in the pine barrens of lisas national park.",1,udel_wang_zheng2
40cQ1OZKNp9XhUTHa92mdK,"On this episode of the geek buddies, john rocha, michael vogel and shannon mcclung give their top 10 favorite movies of all time. They talk about their favorite movies, their favorite films, and what they' re thankful for in the form of nostalgia!",0,udel_wang_zheng2
40dECDdVVUcaV5Pq5Xlmye,"This week on spotify, we' re talking about relationships, dating, relationships, and more. On this week's episode of the podcast, we are joined by a special guest, a friend of mine, to talk about the struggles he's faced with as a single mom and how it's affected him today.",0,udel_wang_zheng2
412MQ05nzDPeMOgXkULk8X,Welcome to the first episode of my new podcast. This is just an intro to what this podcast is going to be about and what you guys can expect from it! I hope you guys enjoy and stay tuned for what's to come!,1,udel_wang_zheng2
41Tvys3MKcIU0cPNU7eP5w,"On today's show, jacob, maggie, and nick discuss the patriots' decision to trade the 23rd pick in the nfl draft to tom brady. Plus a look at the upcoming x-men movie '' spider-man: far from home''.",0,udel_wang_zheng2
42PU8079HT7DvGmUwkDkKj,"In this week's episode, we' re going to talk about the book of romans. We' ve all fallen short of the glory of god, and that's why god sent jesus! we'll be talking about how to get a renewed mind and how to experience the life in peace that we all really want!",1,udel_wang_zheng2
434ngZNf4auA40eI0ZFjaU,"In this episode, we talk about manifestation and how it can be used in relationships. We also talk about how to use manifestation in your own relationships and how to make the most out of your own experiences and how you can use manifestation to help your relationships.",1,udel_wang_zheng2
43eFYhQOHILCTAi6Afo12F,"On this week's episode of the alonzo nation podcast, we sit down with al pacino head coach and former duke point guard paul shavingandi. Paul and paul discuss the upcoming ncaa tournament matchup, what it means for the program and the future of the program.",1,udel_wang_zheng2
44CnUZ2v4d6IWR1juH2I2F,"In this episode, we talk about the importance of the bible for your financial future. It's important to know that the bible is full of wisdom on how to handle and how to view money, in fact, money is mentioned hundreds of times in the bible! we also talk about how to invest in things of the kingdom that will reap,",1,udel_wang_zheng2
